Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC Flag,Sub-Sector,Sector,State,Facility Size,Outlook,Source,Why Target,ACER Pitch
Bharat Engineering Construction Co. Pvt. Ltd.,Long term Loans,ACUITE,B-,2026-04-01,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Bharath Hi-Tech Builders Pvt. Ltd.,Term loans,CRISIL,B,2025-12-19,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Bhardwaj Construction Co. Pvt. Ltd.,Non-fund-based financial facility/instrument,IND-RA,A 4,2026-04-02,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Blue Duck Textiles Pvt. Ltd.,Non-government debt,IND-RA,D,2026-04-02,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Brahmani Developers Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2025-12-26,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Brahmani Developers Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2025-12-26,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Brahmani Developers Pvt. Ltd.,Letter Of credit,ACUITE,A 4,2025-12-26,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Bridge Constructions Pvt. Ltd.,Long term Loans,CRISIL,B,2026-01-28,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Brundavana Constructions Private Limited,Long Term Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2026-01-16,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 25.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Brundavana Constructions Private Limited,Short Term Facilities,Infomerics,IVR A4+ (INC)(Downgraded),2026-01-16,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 80.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Bulland Buildtech Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,2026-04-28,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
C M C Textiles Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-03-11,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
C M C Textiles Pvt. Ltd.,Term loans,BRICKWORK,C,2026-03-11,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cadillac Granito Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-21,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cadillac Granito Pvt. Ltd.,Term loans,CRISIL,B,2026-04-21,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Candeur Constructions Pvt. Ltd.,Fund based financial facility/instrument,ICRA,B+,2026-02-13,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Candeur Constructions Pvt. Ltd.,Term loans,ICRA,B+,2026-02-13,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cengres Tiles Ltd.,Bank Guarantee,BRICKWORK,D,2026-03-26,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cengres Tiles Ltd.,Letter Of credit,BRICKWORK,D,2026-03-26,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cengres Tiles Ltd.,Non-fund-based financial facility/instrument,BRICKWORK,D,2026-03-26,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cengres Tiles Ltd.,Term loans,BRICKWORK,D,2026-03-26,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cengres Tiles Ltd.,Term loans,BRICKWORK,D,2026-03-26,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Chelsea Textiles Pvt. Ltd.,Long term Loans,CRISIL,B-,2026-04-20,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Claystone Granito Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-02-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Claystone Granito Pvt. Ltd.,Term loans,ICRA,B+,2026-02-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Claystone Granito Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-23,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Claystone Granito Pvt. Ltd.,Term loans,CRISIL,B,2026-04-23,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Color Granito Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-03-02,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Color Granito Pvt. Ltd.,Term loans,BRICKWORK,BB,2026-03-02,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Crevita Granito Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-02-18,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Crevita Granito Pvt. Ltd.,Term loans,ICRA,B+,2026-02-18,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cruso Granito Private Limited,Long Term Bank Facilities,Infomerics,IVR C+ (INC) (Downgraded),2026-01-29,LOW,Y,Building Materials — Tiles/Stone,Construction,,Rs. 54.09 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cruso Granito Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC),2026-01-29,LOW,Y,Building Materials — Tiles/Stone,Construction,,Rs. 4.50 Cr.,Nil,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cruso Granito Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cruso Granito Pvt. Ltd.,Term loans,CARE,B-,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Cybercity Builders & Developers Pvt. Ltd.,Term loans,IND-RA,B,2026-04-02,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
D M R Builders Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-02-26,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
D M R Builders Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-03-06,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
D R Steel Construction Company Private Limited,Long Term Facility,Infomerics,IVR BB (INC)(Downgraded),2026-01-21,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 15.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
D R Steel Construction Company Private Limited,Short Term Facility,Infomerics,IVR A4 (INC)(Downgraded),2026-01-21,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 10.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Dipanshu Promoter & Builder Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-02-17,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Dureza Granito Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Dureza Granito Pvt. Ltd.,Term loans,ICRA,B,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Eco Cements Ltd.,Bank Guarantee,CARE,A 4,2026-01-13,LOW,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Eco Cements Ltd.,Term loans,CARE,B-,2026-01-13,LOW,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ecstasy Realty Pvt. Ltd.,Term loans,CARE,C,2026-03-05,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Elljay Textiles Pvt. Ltd.,Letter Of credit,CARE,A 4,2026-02-25,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Elljay Textiles Pvt. Ltd.,Term loans,CARE,B-,2026-02-25,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ellora Construction Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,2026-03-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Exxaro Tiles Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-03-24,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Exxaro Tiles Ltd.,Letter Of credit,BRICKWORK,A 4,2026-03-24,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Exxaro Tiles Ltd.,Non-fund-based financial facility/instrument,BRICKWORK,A 4,2026-03-24,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Exxaro Tiles Ltd.,Fund based financial facility/instrument,BRICKWORK,BB-,2026-03-24,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
F T Textiles Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
F T Textiles Pvt. Ltd.,Term loans,BRICKWORK,BB-,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Fiorenza Granito Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-23,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Fiorenza Granito Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-23,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Fiorenza Granito Pvt. Ltd.,Term loans,CRISIL,B,2026-04-23,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Fusion Granito Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Fusion Granito Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Fusion Granito Pvt. Ltd.,Long term Loans,CRISIL,B,2026-03-13,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
G D Buildtech Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-03-13,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
G D Buildtech Pvt. Ltd.,Term loans,CRISIL,B,2026-03-13,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
G V R Infraconstructions India Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-03-12,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Gaaneshkartikey Construction Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-03-17,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ganadhi Pati Construction Pvt. Ltd.,Fund based financial facility/instrument,ICRA,A 4,2026-01-27,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ganadhi Pati Construction Pvt. Ltd.,Non-government debt,ICRA,B+/A4,2026-01-27,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Garnet Construction Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-23,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ghai Construction Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-04-15,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ghai Construction Pvt. Ltd.,Non-government debt,ICRA,B+,2026-04-15,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Gupta Builders & Promoters Pvt. Ltd.,Term loans,IND-RA,D,2026-01-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Heera Construction Co. Pvt. Ltd.,Term loans,BRICKWORK,D,2025-12-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hills Cement Co. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-02-18,LOW,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hills Cement Co. Ltd.,Term loans,BRICKWORK,C,2026-02-18,LOW,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Himalayan Road Construction Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-01-27,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Himalayan Road Construction Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-02-04,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Himalayan Road Construction Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Honer Developers Pvt. Ltd.,Long term Loans,ACUITE,BB,2026-02-26,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Honer Developers Pvt. Ltd.,Term loans,ACUITE,BB,2026-02-26,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
I L & F S Engg. & Construction Co. Ltd.,Non-fund based working capital limit,CARE,D,2026-04-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
I L & F S Engg. & Construction Co. Ltd.,Term loans,CARE,D,2026-04-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
I N C I Construction & Interiors Ltd.,Bank Guarantee,CRISIL,D,2026-01-21,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
I T A Lake Ceramic Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-20,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
I T A Lake Ceramic Pvt. Ltd.,Term loans,CRISIL,B,2026-04-20,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Inderjit Mehta Constructions Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (INC) (Downgraded),2026-01-22,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 245.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Indicon Construction Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2026-01-09,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Indicon Construction Pvt. Ltd.,Term loans,IND-RA,B+,2026-01-09,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Innovative Textiles Ltd.,Letter Of credit,CRISIL,A 4,2026-03-18,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Innovative Textiles Ltd.,Long term Loans,CRISIL,B,2026-03-18,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Innovative Textiles Ltd.,Term loans,CRISIL,B,2026-03-18,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Itacon Granito Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-02-20,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Itacon Granito Pvt. Ltd.,Term loans,BRICKWORK,C,2026-02-20,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
J C Construction Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-04-02,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
J C Construction Pvt. Ltd.,Term loans,BRICKWORK,C,2026-04-02,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
J P Infra Realty Pvt. Ltd.,Term loans,IND-RA,B-,2026-04-02,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
J S R Constructions Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,2026-03-03,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
JHV Construction Company Private Limited,Long Term Bank Facilities,Infomerics,IVR B (INC)(Downgraded),2026-02-09,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 63.94 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
JHV Construction Company Private Limited,Short Term Bank Facilities,Infomerics,IVR A4  (INC)(Reaffirmed),2026-02-09,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 2.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jaatvedas Construction Co. Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,2026-01-08,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jaatvedas Construction Co. Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,D,2026-01-08,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jaatvedas Construction Co. Pvt. Ltd.,Bank Guarantee,CRISIL,D,2026-01-30,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jai Buildcon Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-20,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
