Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle,Call Week
Ravi Offset Printers & Publishers Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,27-Jan-2026,LOW,HOT,2026-10-24,October 2026,149,6.0,Paper/Packaging,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
Rawmet Resources Pvt. Ltd.,CARE,Letter of Credit,A 4,27-Apr-2026,LOW,MEDIUM,2026-10-24,October 2026,59,79.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31)
Rawmet Resources Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,27-Apr-2026,LOW,MEDIUM,2026-10-24,October 2026,59,7.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31)
Rayon Textile India Pvt. Ltd.,CRISIL,Letter of Credit,A 4,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,1.5,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rayon Textile India Pvt. Ltd.,CRISIL,Term Loan,B+,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,3.0,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rayon Textile India Pvt. Ltd.,CRISIL,Term Loan,B+,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,1.5,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rayon Textile India Pvt. Ltd.,ACUITE,Term Loan,B-,02-Feb-2026,LOW,HOT,2026-10-30,October 2026,143,1.1,Textiles,D365,INC rating hits HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
Reeshav Automobiles Pvt. Ltd.,CRISIL,Fund-Based,B,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,3.75,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Reeshav Automobiles Pvt. Ltd.,CRISIL,Term Loan,B,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,11.1,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Regin Imports & Exports Pvt. Ltd.,CRISIL,Fund-Based,B,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,0.43,Logistics,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Regin Imports & Exports Pvt. Ltd.,CRISIL,Term Loan,B,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,1.57,Logistics,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Regin Imports & Exports Pvt. Ltd.,CRISIL,Term Loan,B,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,13.0,Logistics,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Reliable Hitech Infrastructure Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,13.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Reliance Commercial Finance Ltd.,CARE,NCD/Bond,PP-MLD D,27-Jan-2026,LOW,HOT,2026-10-24,October 2026,149,38.0,BFSI,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31)
Reliance Home Finance Ltd.,BRICKWORK,NCD/Bond,PP-MLD D,28-Oct-2025,MEDIUM,ULTRA HOT,2026-10-28,October 2026,240,100.0,BFSI,D365,INC rating hits ULTRA HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
Rex Pipes & Cables Inds. Ltd.,CRISIL,Term Loan,B,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,6.06,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Richfield Fertilisers Ltd.,CRISIL,Letter of Credit,A 4,30-Apr-2026,LOW,MEDIUM,2026-10-27,October 2026,56,2.75,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Riddhi Siddhi Recyclers Pvt. Ltd. [Merged],BRICKWORK,Bank Guarantee,A 4,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,1.21,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
Riddhi Siddhi Recyclers Pvt. Ltd. [Merged],BRICKWORK,Term Loan,C,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,18.32,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
Right Tight Fastners Pvt. Ltd.,CRISIL,Letter of Credit,A 4,29-Apr-2026,LOW,MEDIUM,2026-10-26,October 2026,57,6.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Right Tight Fastners Pvt. Ltd.,CRISIL,Term Loan,B,29-Apr-2026,LOW,MEDIUM,2026-10-26,October 2026,57,406.52,Other,D365,INC rating hits MEDIUM threshold on 2026-10-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Right Tight Fastners Pvt. Ltd.,CRISIL,Term Loan,B,29-Apr-2026,LOW,MEDIUM,2026-10-26,October 2026,57,22.98,Other,D365,INC rating hits MEDIUM threshold on 2026-10-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rikhabchand Sohanlall Ltd.,CRISIL,Letter of Credit,A 4,29-Apr-2026,LOW,MEDIUM,2026-10-26,October 2026,57,5.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rishabh Metals & Chemicals Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,29-Apr-2026,LOW,MEDIUM,2026-10-26,October 2026,57,7.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
Rishabh Metals & Chemicals Pvt. Ltd.,ACUITE,Term Loan,BB,29-Apr-2026,LOW,MEDIUM,2026-10-26,October 2026,57,9.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
Rocket Engineering Corpn. Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,4.0,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rocket Engineering Corpn. Pvt. Ltd.,CRISIL,Letter of Credit,A 4,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,1.0,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rocket Engineering Corpn. Pvt. Ltd.,CRISIL,Term Loan,B,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,18.0,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rohil Foods Pvt. Ltd.,ACUITE,Term Loan,B-,24-Oct-2025,MEDIUM,ULTRA HOT,2026-10-24,October 2026,244,3.88,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
Rohil Foods Pvt. Ltd.,ACUITE,Term Loan,B-,24-Oct-2025,MEDIUM,ULTRA HOT,2026-10-24,October 2026,244,1.12,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
Roshan Real Estates Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,16.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk4 (Oct 22-31)
Royal Foodstuffs Pvt. Ltd.,CRISIL,Term Loan,B,31-Jan-2026,LOW,HOT,2026-10-28,October 2026,145,10.91,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Royal Foodstuffs Pvt. Ltd.,CRISIL,Term Loan,B,31-Jan-2026,LOW,HOT,2026-10-28,October 2026,145,0.09,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Rydak Syndicate Ltd.,ACUITE,Bank Guarantee,A 4+,27-Oct-2025,MEDIUM,ULTRA HOT,2026-10-27,October 2026,241,1.75,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
Rydak Syndicate Ltd.,ACUITE,Term Loan,BB-,27-Oct-2025,MEDIUM,ULTRA HOT,2026-10-27,October 2026,241,0.25,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S B Cars Pvt. Ltd.,ICRA,Term Loan,B+,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,3.75,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk4 (Oct 22-31)
S J R Infrastructure Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,5.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S J R Infrastructure Pvt. Ltd.,CRISIL,Term Loan,B+,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,10.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S J R Infrastructure Pvt. Ltd.,CRISIL,Term Loan,B+,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,15.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S J S Agro Inds. Pvt. Ltd.,CARE,Bank Guarantee,A 4,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,0.52,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31)
S J S Agro Inds. Pvt. Ltd.,CARE,Letter of Credit,A 4,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,1.69,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31)
S J S Agro Inds. Pvt. Ltd.,CARE,Term Loan,B-,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,8.4,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31)
S M J Eximp Ltd.,CRISIL,Bank Guarantee,A 4,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,10.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S M J Eximp Ltd.,CRISIL,Letter of Credit,A 4,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,40.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S M L Films Ltd.,BRICKWORK,Bank Guarantee,A 4,24-Oct-2025,MEDIUM,ULTRA HOT,2026-10-24,October 2026,244,10.69,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
S M L Films Ltd.,BRICKWORK,Term Loan,B,24-Oct-2025,MEDIUM,ULTRA HOT,2026-10-24,October 2026,244,99.18,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
S N B Infrastructure Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,28-Oct-2025,MEDIUM,ULTRA HOT,2026-10-28,October 2026,240,20.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
S P Mani & Mohan Dairy (India) Pvt. Ltd.,ICRA,Term Loan,BB+,03-Feb-2026,LOW,HOT,2026-10-31,October 2026,142,20.0,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk4 (Oct 22-31)
S P Sortex Rice Exports India Pvt. Ltd.,CRISIL,Term Loan,B,27-Jan-2026,LOW,HOT,2026-10-24,October 2026,149,2.26,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S P Sortex Rice Exports India Pvt. Ltd.,CRISIL,Term Loan,B,27-Jan-2026,LOW,HOT,2026-10-24,October 2026,149,3.29,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S R C Projects Pvt. Ltd.,ICRA,Non-Fund-Based,A 4+,27-Oct-2025,MEDIUM,ULTRA HOT,2026-10-27,October 2026,241,85.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk4 (Oct 22-31)
S R C Projects Pvt. Ltd.,ICRA,Term Loan,BB+,27-Oct-2025,MEDIUM,ULTRA HOT,2026-10-27,October 2026,241,11.94,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk4 (Oct 22-31)
S R M Contractors Ltd.,ACUITE,Bank Guarantee,A 4+,02-Feb-2026,LOW,HOT,2026-10-30,October 2026,143,50.5,Automobiles,D365,INC rating hits HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S R M Contractors Ltd.,ACUITE,Bank Guarantee,A 4+,02-Feb-2026,LOW,HOT,2026-10-30,October 2026,143,0.5,Automobiles,D365,INC rating hits HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S R Marine Foods Pvt. Ltd.,CRISIL,Letter of Credit,A 4,28-Jan-2026,LOW,HOT,2026-10-25,October 2026,148,2.0,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S R Marine Foods Pvt. Ltd.,CRISIL,Term Loan,B+,28-Jan-2026,LOW,HOT,2026-10-25,October 2026,148,4.0,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S R Marine Foods Pvt. Ltd.,CRISIL,Term Loan,A 4,28-Jan-2026,LOW,HOT,2026-10-25,October 2026,148,3.0,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S R S Diecasting Pvt. Ltd.,ACUITE,Term Loan,B-,30-Oct-2025,MEDIUM,ULTRA HOT,2026-10-30,October 2026,238,3.74,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S R S Diecasting Pvt. Ltd.,ACUITE,Term Loan,B-,30-Oct-2025,MEDIUM,ULTRA HOT,2026-10-30,October 2026,238,1.0,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S R S Diecasting Pvt. Ltd.,ACUITE,Term Loan,B-,30-Oct-2025,MEDIUM,ULTRA HOT,2026-10-30,October 2026,238,5.26,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S S Civil Construction Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-Apr-2026,LOW,MEDIUM,2026-10-27,October 2026,56,6.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S S G Pharma Pvt. Ltd.,CRISIL,Term Loan,B,30-Apr-2026,LOW,MEDIUM,2026-10-27,October 2026,56,10.4,Chemicals/Pharma,D365,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
S S S Hi-Tech Constructions Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,03-Feb-2026,LOW,HOT,2026-10-31,October 2026,142,25.0,Construction,D365,INC rating hits HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S S S Hi-Tech Constructions Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,03-Feb-2026,LOW,HOT,2026-10-31,October 2026,142,25.0,Construction,D365,INC rating hits HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S S S Hi-Tech Constructions Pvt. Ltd.,ACUITE,Term Loan,A 4,03-Feb-2026,LOW,HOT,2026-10-31,October 2026,142,0.77,Construction,D365,INC rating hits HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S S S Hi-Tech Constructions Pvt. Ltd.,ACUITE,Term Loan,C,03-Feb-2026,LOW,HOT,2026-10-31,October 2026,142,5.0,Construction,D365,INC rating hits HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
S V Aluext Profile Pvt. Ltd.,BRICKWORK,Fund-Based,B,27-Jan-2026,LOW,HOT,2026-10-24,October 2026,149,,Other,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
S V Aluext Profile Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,27-Jan-2026,LOW,HOT,2026-10-24,October 2026,149,,Other,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
S V Aluext Profile Pvt. Ltd.,BRICKWORK,Letter of Credit,B,27-Jan-2026,LOW,HOT,2026-10-24,October 2026,149,,Other,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
S V Aluext Profile Pvt. Ltd.,BRICKWORK,Term Loan,B,27-Jan-2026,LOW,HOT,2026-10-24,October 2026,149,2.64,Other,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
S V E Drilling Tools Pvt. Ltd.,CARE,Term Loan,B-,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,10.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31)
S V M Motors Pvt. Ltd.,ACUITE,Term Loan,B-,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,2.65,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
SISL Infotech Private Limited,Infomerics,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,10.0,IT/Technology,Infomerics,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Oct Wk4 (Oct 22-31)
SISL Infotech Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,120.0,IT/Technology,Infomerics,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Oct Wk4 (Oct 22-31)
Saam Textiles Pvt. Ltd.,CRISIL,Letter of Credit,A 4,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,2.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Saam Textiles Pvt. Ltd.,CRISIL,Term Loan,B,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,0.65,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Sachdeva Home Furnishing Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,4.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
Sachdeva Home Furnishing Pvt. Ltd.,BRICKWORK,Term Loan,C,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,8.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31)
Safal Seeds & Biotech Ltd.,CRISIL,Term Loan,B,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,2.0,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Saffron Lifestyle Traders Pvt. Ltd.,CRISIL,Term Loan,B,29-Apr-2026,LOW,MEDIUM,2026-10-26,October 2026,57,3.0,Trading/Exports,D365,INC rating hits MEDIUM threshold on 2026-10-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31)
Sahasra Electronics Pvt. Ltd.,ACUITE,Letter of Credit,A 4,02-Feb-2026,LOW,HOT,2026-10-30,October 2026,143,0.5,Other,D365,INC rating hits HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk4 (Oct 22-31)
