Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
Luna Chemical Inds. Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs15.65 Cr,15.65,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
A S Motors Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs13.15 Cr,13.15,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Veparseva Healthcare Pvt. Ltd.,BRICKWORK,Term Loan,C,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs12.84 Cr,12.84,Healthcare,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Need Livelihood Microfinance Pvt. Ltd.,CARE,Term Loan,B-,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs10.91 Cr,10.91,BFSI,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Bengani Food Products Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs10.00 Cr,10.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Medipol Pharmaceutical India Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs10.00 Cr,10.0,Chemicals/Pharma,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Vishakha Plastic Pipes Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs10.00 Cr,10.0,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Luna Chemical Inds. Pvt. Ltd.,BRICKWORK,Term Loan,B-,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs8.55 Cr,8.55,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kasatex Home Furnishing Pvt. Ltd.,BRICKWORK,Fund-Based,B+,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs7.89 Cr,7.89,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Savla Foods & Cold Storage Pvt. Ltd.,ICRA,Fund-Based,BB+,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs7.00 Cr,7.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
A P T Tools & Machinery India Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs6.50 Cr,6.5,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Bengani Exports (India) Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs6.00 Cr,6.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pragana Danwar Food Processor Pvt. Ltd.,CRISIL,Term Loan,B-,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs6.00 Cr,6.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Vishakha Plastic Pipes Pvt. Ltd.,BRICKWORK,Term Loan,C,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs5.96 Cr,5.96,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Legency Remedies Pvt. Ltd.,BRICKWORK,Term Loan,C,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs5.24 Cr,5.24,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Luna Chemical Inds. Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs5.00 Cr,5.0,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
A P T Tools & Machinery India Pvt. Ltd.,CARE,Term Loan,BB-,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs4.55 Cr,4.55,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
A S Motors Pvt. Ltd.,CARE,Term Loan,BB-,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs4.25 Cr,4.25,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kasatex Home Furnishing Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs4.00 Cr,4.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Savla Foods & Cold Storage Pvt. Ltd.,ICRA,Term Loan,BB+,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs3.11 Cr,3.11,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Labdhi International Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs2.50 Cr,2.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Oriental Edumed Pvt. Ltd.,CARE,Term Loan,B,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs2.18 Cr,2.18,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Vishakha Plastic Pipes Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs2.02 Cr,2.02,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Talwar Auto Garages Pvt. Ltd.,BRICKWORK,Fund-Based,C,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs1.50 Cr,1.5,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
A P T Tools & Machinery India Pvt. Ltd.,CARE,Term Loan,BB-,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs0.61 Cr,0.61,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Savla Foods & Cold Storage Pvt. Ltd.,ICRA,Bank Guarantee,A 4+,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs0.50 Cr,0.5,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Bank Guarantee at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Legency Remedies Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,Rs0.25 Cr,0.25,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Bengani Exports (India) Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-03-26,LOW/MEDIUM,ULTRA HOT,2027-03-26,Mar 2027,272,N/A,0.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Rushabhdev Infraprojects Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs56.00 Cr,56.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Precision Infratech Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs55.00 Cr,55.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Asclepius Hospitals & Health Care Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs49.81 Cr,49.81,Healthcare,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your NCD/Bond at IND-RA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Santlal Industries Ltd.,ACUITE,Term Loan,BB-,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs45.00 Cr,45.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
M P Agarwala Pvt. Ltd.,CARE,Bank Guarantee,A 4+,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs43.00 Cr,43.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kottex Industries Pvt. Ltd.,BRICKWORK,Term Loan,C,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs42.37 Cr,42.37,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Namdhari Seeds Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs41.00 Cr,41.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Fratelli Wines Pvt. Ltd.,ACUITE,Term Loan,BB+,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs39.50 Cr,39.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Backbone Construction Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs35.70 Cr,35.7,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Renaissance Buildhome Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs32.50 Cr,32.5,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Central India Engg. Pvt. Ltd.,CARE,NCD/Bond,BB/A4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs32.32 Cr,32.32,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Diwanka Energy Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs32.00 Cr,32.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
R S Infra-Transmission Ltd.,BRICKWORK,Fund-Based,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs29.00 Cr,29.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Gujarat Polyfilms Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs28.12 Cr,28.12,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pune Polymers Pvt. Ltd.,CARE,Term Loan,BB+,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs25.27 Cr,25.27,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shree Ganesh Bakery Nandani Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs24.16 Cr,24.16,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kottex Industries Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs24.00 Cr,24.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Marsons Energy Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs21.00 Cr,21.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Celon Laboratories Pvt. Ltd.,IND-RA,Term Loan,BB-,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs20.00 Cr,20.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at IND-RA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Diwanka Energy Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs20.00 Cr,20.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Hempshier Steel Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs20.00 Cr,20.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Karamveer Electronics Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs20.00 Cr,20.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Technoplast Packaging Pvt. Ltd.,IND-RA,Fund-Based,A 3+,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs19.00 Cr,19.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Fund-Based at IND-RA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Renaissance Buildhome Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs18.00 Cr,18.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Munnangi Seafoods Pvt. Ltd.,CRISIL,Fund-Based,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs17.00 Cr,17.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
J R Transformers Pvt. Ltd.,BRICKWORK,NCD/Bond,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs15.00 Cr,15.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your NCD/Bond at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
J R Transformers Pvt. Ltd.,BRICKWORK,NCD/Bond,B-,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs15.00 Cr,15.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your NCD/Bond at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Precision Infratech Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs15.00 Cr,15.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Salora International Ltd.,CARE,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs15.00 Cr,15.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Mistair Health & Hygiene Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs13.50 Cr,13.5,Healthcare,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
U B V Infrastructures Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs13.00 Cr,13.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Mr. Brown Bakery & Food Products Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs11.00 Cr,11.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
R S Infra-Transmission Ltd.,BRICKWORK,Fund-Based,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs10.02 Cr,10.02,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Oja Motors Dealer Pvt. Ltd.,CRISIL,Fund-Based,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs10.00 Cr,10.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
R S Infra-Transmission Ltd.,BRICKWORK,Letter of Credit,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs10.00 Cr,10.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
R S Infra-Transmission Ltd.,BRICKWORK,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs10.00 Cr,10.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Singhal Power Presses Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs9.73 Cr,9.73,Energy,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Gujarat Polyfilms Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs9.52 Cr,9.52,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Smart Login Solutions Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs9.00 Cr,9.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Voltech Engineers Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs8.00 Cr,8.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Gujarat Polyfilms Pvt. Ltd.,CRISIL,Non-Fund-Based,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs7.12 Cr,7.12,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Non-Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kramski Stamping & Molding India Pvt. Ltd.,CRISIL,Term Loan,B-,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,273,Rs7.00 Cr,7.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
