Company Name,Current Rating Agency,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Multi Agency INC,Priority Score,SEBI Note,Why Target,ACER Pitch Script
Dwarka Gems Ltd.,CARE,NCD,B-/A4,2026-02-26,118.0,MEDIUM,3.88,Jewellery,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Nalari Ferro Alloys Pvt. Ltd.,ICRA,NCD,B-/A4,2026-02-26,118.0,MEDIUM,0.55,Steel,D365,0.0,1.0,0.0,1.0,16.85,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Sun Metallics & Alloys Pvt. Ltd. [Merged],ICRA,NCD,B+/A4,2026-02-26,118.0,MEDIUM,0.50,Steel,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Swift Securitas Pvt. Ltd.,CARE,NCD,BBB-/A3,2026-02-26,118.0,MEDIUM,24.35,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Tristar Intercontinental Pvt. Ltd.,ICRA,NCD,D,2026-02-26,118.0,MEDIUM,9.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Anunay Fab Ltd.,IND-RA,NCD,D,2026-02-27,117.0,MEDIUM,85.20,Other,D365,0.0,0.0,0.0,1.0,9.5,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Atmastco Ltd.,IND-RA,NCD,B/A4,2026-02-27,117.0,MEDIUM,85.75,Other,D365,0.0,1.0,0.0,1.0,16.85,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
B C Sen & Co. Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,39.50,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Balaji Oil Industries Pvt. Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,32.39,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Bon Ton Softwares Pvt. Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,26.14,IT/Technology,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Cennet Biopharma Pvt. Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,15.00,Chemicals/Pharma,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Charoen Pokphand Seeds (India) Pvt. Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,110.00,Agro/Food,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Diamond Textile Mills Pvt. Ltd.,IND-RA,NCD,B/A4,2026-02-27,117.0,MEDIUM,53.00,Construction,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Golden Seams Inds. Pvt. Ltd.,IND-RA,NCD,BB-/A4+,2026-02-27,117.0,MEDIUM,40.00,Jewellery,D365,0.0,0.0,0.0,1.0,8.77,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Lodz Denim Pvt. Ltd.,IND-RA,NCD,BB-/A4+,2026-02-27,117.0,MEDIUM,118.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
M S Graphics Pvt. Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,18.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Mridul International Pvt. Ltd.,ICRA,NCD,B+/A4,2026-02-27,117.0,MEDIUM,8.83,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Padia Exports Pvt. Ltd.,ICRA,NCD,B+/A4,2026-02-27,117.0,MEDIUM,15.50,Trading/Exports,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Prakash Parcel Services Ltd. (Karnataka),IND-RA,NCD,B/A4,2026-02-27,117.0,MEDIUM,35.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Prits Leather Art Pvt. Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,13.50,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Rajesh Power Services Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,47.00,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Ramya Reprographic Pvt. Ltd.,IND-RA,NCD,B/A4,2026-02-27,117.0,MEDIUM,25.50,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Rishi Ice & Cold Storage Pvt. Ltd.,IND-RA,NCD,B/A4,2026-02-27,117.0,MEDIUM,3.66,Other,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Shruthi Milk Products Pvt. Ltd.,IND-RA,NCD,D,2026-02-27,117.0,MEDIUM,8.48,Manufacturing,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Shyama Power India Ltd.,IND-RA,NCD,B-/A4,2026-02-27,117.0,MEDIUM,469.44,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Technosys Security Systems Pvt. Ltd.,IND-RA,NCD,B+/A4,2026-02-27,117.0,MEDIUM,155.00,IT/Technology,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Dinesh Oils Ltd.,IND-RA,NCD,D,2026-03-04,112.0,MEDIUM,169.20,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Eurolife Healthcare Pvt. Ltd.,IND-RA,NCD,D,2026-03-04,112.0,MEDIUM,100.77,Automobiles,D365,0.0,0.0,0.0,1.0,8.49,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Hind Tradex Ltd.,BRICKWORK,NCD,C/A4,2026-03-04,112.0,MEDIUM,20.00,Media/Retail,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at BRICKWORK shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Map Refoils India Ltd.,IND-RA,NCD,D,2026-03-04,112.0,MEDIUM,132.27,Energy,D365,0.0,0.0,0.0,1.0,8.02,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Patil Construction & Infrastructure Ltd.,IND-RA,NCD,D,2026-03-04,112.0,MEDIUM,728.15,Construction,D365,0.0,1.0,0.0,1.0,17.05,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Prateek Apparels Pvt. Ltd.,IND-RA,NCD,D,2026-03-04,112.0,MEDIUM,91.43,Textiles,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
R S K Industries Pvt. Ltd.,CARE,NCD,B-/A4,2026-03-04,112.0,MEDIUM,4.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Rolta India Ltd.,IND-RA,NCD,D,2026-03-04,112.0,MEDIUM,2783.20,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Srimunisuvrata Agri Intl. Ltd.,IND-RA,NCD,D,2026-03-04,112.0,MEDIUM,544.00,Agro/Food,D365,0.0,0.0,0.0,1.0,8.7,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Ushdev International Ltd.,IND-RA,NCD,D,2026-03-04,112.0,MEDIUM,2550.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Advaith Aerospace Pvt. Ltd.,CARE,NCD,B+/A4,2026-03-05,111.0,MEDIUM,90.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Kerafibertex International Pvt. Ltd.,CARE,NCD,BB/A4,2026-03-05,111.0,MEDIUM,25.00,Textiles,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Champion El Com Pvt. Ltd.,BRICKWORK,NCD,C/A4,2026-03-06,110.0,MEDIUM,7.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at BRICKWORK shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Resurgent Power Projects Ltd.,CARE,NCD,D,2026-03-09,107.0,MEDIUM,5.00,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Siddarth Organisation Ltd.,ICRA,NCD,C/A4,2026-03-09,107.0,MEDIUM,5.80,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Inventive Software Solutions Pvt. Ltd.,CARE,NCD,BB+/A4+,2026-03-10,106.0,MEDIUM,20.00,IT/Technology,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Maxheal Pharmaceuticals (India) Ltd.,CARE,NCD,B-/A4,2026-03-10,106.0,MEDIUM,12.00,Chemicals/Pharma,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Senvion Wind Technology Pvt. Ltd.,CARE,NCD,BB/A4,2026-03-10,106.0,MEDIUM,3000.00,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Cox & Kings Financial Service Ltd.,BRICKWORK,NCD,D,2026-03-11,105.0,MEDIUM,400.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at BRICKWORK shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Jimcap Electronics Pvt. Ltd.,CARE,NCD,BB/A4,2026-03-11,105.0,MEDIUM,19.39,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Lulu India Shopping Mall Pvt. Ltd.,IND-RA,NCD,BBB/A3+,2026-03-11,105.0,MEDIUM,120.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Machino Plastics Ltd.,ICRA,NCD,BB+/A4+,2026-03-11,105.0,MEDIUM,0.80,Chemicals/Pharma,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
R K Infracorp Pvt. Ltd.,CARE,NCD,B/A4,2026-03-11,105.0,MEDIUM,120.00,Construction,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Sri Saravana Tex Exports India Pvt. Ltd.,BRICKWORK,NCD,C,2026-03-11,105.0,MEDIUM,21.00,Trading/Exports,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at BRICKWORK shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
T L G Agro Traders Pvt. Ltd.,BRICKWORK,NCD,B-/A4,2026-03-11,105.0,MEDIUM,30.00,Agro/Food,D365,0.0,0.0,0.0,1.0,9.13,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at BRICKWORK shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
T K Precision Pvt. Ltd.,CARE,NCD,B+/A4,2026-03-12,104.0,MEDIUM,3.00,Other,D365,0.0,0.0,0.0,1.0,8.98,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
V S Ferrous Enterprises Pvt. Ltd.,ICRA,NCD,B+,2026-03-12,104.0,MEDIUM,50.00,Steel,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
S K Petro Services Pvt. Ltd.,CARE,NCD,D,2026-03-13,103.0,MEDIUM,11.00,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Sparten Granito Pvt. Ltd.,CARE,NCD,B+/A4,2026-03-13,103.0,MEDIUM,15.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Sri Shyam Fashion India Pvt. Ltd.,BRICKWORK,NCD,B,2026-03-13,103.0,MEDIUM,11.00,Other,D365,0.0,1.0,0.0,1.0,14.08,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at BRICKWORK shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Talin International Pvt. Ltd.,CARE,NCD,D,2026-03-13,103.0,MEDIUM,6.25,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
George Maijo Automobiles Pvt. Ltd.,CARE,NCD,BB-/A4,2026-03-16,100.0,MEDIUM,3.00,Automobiles,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Strawberry Studio Exports Pvt. Ltd.,ICRA,NCD,B+/A4,2026-03-16,100.0,MEDIUM,12.70,Trading/Exports,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Surajbhan Rajkumar Pvt. Ltd.,ICRA,NCD,B+/A4,2026-03-16,100.0,MEDIUM,35.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Glitter Metals Pvt. Ltd.,ICRA,NCD,B+/A4,2026-03-18,98.0,MEDIUM,10.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Nutrient Marine Foods Ltd.,CARE,NCD,D,2026-03-18,98.0,MEDIUM,40.00,Agro/Food,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Akshara Enterprises India Pvt. Ltd.,CARE,NCD,BB/A4,2026-03-19,97.0,MEDIUM,74.51,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Dembla Valves Ltd.,CARE,NCD,BB+/A4+,2026-03-19,97.0,MEDIUM,49.50,Manufacturing,D365,0.0,0.0,0.0,1.0,7.86,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Gina Engineering Co. Pvt. Ltd.,ICRA,NCD,BB+/A4+,2026-03-19,97.0,MEDIUM,130.00,Manufacturing,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Shiga Energy Pvt. Ltd.,ICRA,NCD,D,2026-03-19,97.0,MEDIUM,45.05,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Advant I T Park Pvt. Ltd.,BRICKWORK,NCD,B,2026-03-20,96.0,MEDIUM,300.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at BRICKWORK shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Gensol Engineering Ltd.,CARE,NCD,D,2026-03-20,96.0,MEDIUM,51.30,Manufacturing,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Nandan Petrochem Ltd.,ICRA,NCD,BB+/A4+,2026-03-20,96.0,MEDIUM,245.00,Chemicals/Pharma,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Tejas Cargo India Ltd.,CARE,NCD,BB+/A4+,2026-03-20,96.0,MEDIUM,70.00,Automobiles,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
K T M Jewellery Ltd.,CARE,NCD,BBB-/A3,2026-03-23,93.0,MEDIUM,115.00,Jewellery,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Straddle Industries Pvt. Ltd.,IND-RA,NCD,D,2026-03-23,93.0,MEDIUM,20.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Suvarna Shilpi Jewellers Pvt. Ltd.,BRICKWORK,NCD,C/A4,2026-03-23,93.0,MEDIUM,24.00,Jewellery,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at BRICKWORK shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Coastal Energy Pvt. Ltd.,ICRA,NCD,D,2026-03-24,92.0,MEDIUM,335.50,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Manishri Refractories & Ceramics Pvt. Ltd.,ICRA,NCD,B/A4,2026-03-24,92.0,MEDIUM,3.73,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at ICRA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
S S V Fab Inds. Pvt. Ltd.,IND-RA,NCD,B/A4,2026-03-24,92.0,MEDIUM,21.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at IND-RA shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
Bombay Super Hybrid Seeds Ltd.,CARE,NCD,BBB-/A3,2026-03-25,91.0,MEDIUM,20.00,Agro/Food,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
A S Motors Pvt. Ltd.,CARE,NCD,BB-/A4,2026-03-26,90.0,MEDIUM,13.15,Automobiles,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,NCD INC — SEBI debt revenue target,Your NCD rating at CARE shows INC status. ACER provides SEBI-compliant NCD ratings — let us discuss activating your capital market access.
