Company Name,Current Rating Agency,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Multi Agency INC,Priority Score,SEBI Note,Why Target,ACER Pitch Script
Trimoorty Foamtech Ltd.,CARE,NCD,B-/A4,2025-10-17,250.0,HOT,9.00,IT/Technology,D365,0.0,0.0,0.0,0.0,5.49,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (250 days),Your NCD rating at CARE has been INC for 250 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bangalore Electricity Supply Co. Ltd.,CARE,NCD,BB+/A4,2025-10-20,247.0,HOT,600.00,Energy,D365,0.0,0.0,0.0,0.0,5.46,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (247 days),Your NCD rating at CARE has been INC for 247 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sri Narayani Plastics Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-20,247.0,HOT,29.50,Chemicals/Pharma,D365,0.0,0.0,0.0,1.0,9.51,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (247 days),Your NCD rating at ICRA has been INC for 247 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Carbon Edge Inds. Ltd.,ICRA,NCD,B+/A4,2025-10-21,246.0,HOT,4.06,Automobiles,D365,0.0,0.0,0.0,0.0,5.45,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (246 days),Your NCD rating at ICRA has been INC for 246 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kothari Metsol Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-21,246.0,HOT,7.40,Other,D365,0.0,0.0,0.0,0.0,5.45,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (246 days),Your NCD rating at ICRA has been INC for 246 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Maruti Nouveauknits Pvt. Ltd.,ICRA,NCD,D,2025-10-22,245.0,HOT,3.37,Other,D365,0.0,0.0,0.0,0.0,5.44,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (245 days),Your NCD rating at ICRA has been INC for 245 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pan Synthetics Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-22,245.0,HOT,8.50,Other,D365,0.0,0.0,0.0,1.0,9.51,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (245 days),Your NCD rating at ICRA has been INC for 245 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Q I Network Enterprise Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-22,245.0,HOT,8.00,Other,D365,0.0,0.0,0.0,0.0,5.44,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (245 days),Your NCD rating at ICRA has been INC for 245 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sunrise Seafoods India Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-22,245.0,HOT,9.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.44,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (245 days),Your NCD rating at ICRA has been INC for 245 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Associated Works Infra Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-23,244.0,HOT,5.50,Construction,D365,0.0,0.0,0.0,0.0,5.43,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (244 days),Your NCD rating at ICRA has been INC for 244 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
B R Guar Gum Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-23,244.0,HOT,1.00,Other,D365,0.0,0.0,0.0,0.0,5.43,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (244 days),Your NCD rating at ICRA has been INC for 244 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Everrenew Energy Pvt. Ltd.,IND-RA,NCD,BBB-/A3,2025-10-23,244.0,HOT,166.00,Energy,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (244 days),Your NCD rating at IND-RA has been INC for 244 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Akash Steel Crafts Pvt. Ltd.,BRICKWORK,NCD,A 4,2025-10-24,243.0,HOT,5.00,Steel,D365,0.0,0.0,0.0,0.0,5.42,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (243 days),Your NCD rating at BRICKWORK has been INC for 243 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
U M S L Ltd.,ICRA,NCD,B+/A4,2025-10-27,240.0,HOT,172.00,Other,D365,0.0,0.0,0.0,0.0,5.390000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (240 days),Your NCD rating at ICRA has been INC for 240 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Reliance Home Finance Ltd.,BRICKWORK,NCD,PP-MLD D,2025-10-28,239.0,HOT,100.00,BFSI,D365,0.0,0.0,0.0,1.0,8.379999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (239 days),Your NCD rating at BRICKWORK has been INC for 239 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Telawne Power Equipments Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-28,239.0,HOT,2.30,Energy,D365,0.0,1.0,0.0,1.0,16.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (239 days),Your NCD rating at ICRA has been INC for 239 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bevcon Wayors Pvt. Ltd.,ICRA,NCD,D,2025-10-29,238.0,HOT,8.34,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Dipanshu Promoter & Builder Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-29,238.0,HOT,22.50,Construction,D365,0.0,1.0,0.0,1.0,14.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kay Jay Forgings Ltd.,ICRA,NCD,B+/A4,2025-10-29,238.0,HOT,87.00,Manufacturing,D365,0.0,0.0,0.0,0.0,5.04,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mohit Ispat Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-29,238.0,HOT,5.00,IT/Technology,D365,0.0,0.0,0.0,1.0,8.08,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at CARE has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mukta Industries Pvt. Ltd.,ICRA,NCD,D,2025-10-29,238.0,HOT,5.00,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Nandan Saha Steel Pvt. Ltd.,ICRA,NCD,B+/A4,2025-10-29,238.0,HOT,16.20,Steel,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at ICRA has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sidhant Creations Pvt. Ltd.,CARE,NCD,D,2025-10-29,238.0,HOT,15.00,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at CARE has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Som Shiva (Impex) Ltd.,BRICKWORK,NCD,C/A4,2025-10-29,238.0,HOT,4.50,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at BRICKWORK has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Vinayak International Housewares Pvt. Ltd.,CARE,NCD,A 4,2025-10-29,238.0,HOT,10.50,Other,D365,0.0,0.0,0.0,0.0,5.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (238 days),Your NCD rating at CARE has been INC for 238 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sohn Steel Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-30,237.0,HOT,7.00,Steel,D365,0.0,0.0,0.0,0.0,5.359999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (237 days),Your NCD rating at CARE has been INC for 237 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Tamilnadu Transmission Corpn. Ltd.,BRICKWORK,NCD,B+/A4,2025-10-30,237.0,HOT,90.00,Other,D365,0.0,0.0,0.0,0.0,5.359999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (237 days),Your NCD rating at BRICKWORK has been INC for 237 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Buds Tea Inds. Ltd.,CARE,NCD,D,2025-10-31,236.0,HOT,2.00,Agro/Food,D365,0.0,0.0,0.0,1.0,9.63,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (236 days),Your NCD rating at CARE has been INC for 236 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rangoli Industries Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-31,236.0,HOT,0.43,Other,D365,0.0,1.0,1.0,1.0,21.0,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (236 days),Your NCD rating at CARE has been INC for 236 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Spg Infraprojects Ltd.,CARE,NCD,BB+/A4+,2025-10-31,236.0,HOT,24.00,Construction,D365,0.0,0.0,0.0,0.0,5.35,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (236 days),Your NCD rating at CARE has been INC for 236 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Vinayak Ultraflex Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-31,236.0,HOT,0.15,Other,D365,0.0,1.0,0.0,1.0,16.92,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (236 days),Your NCD rating at CARE has been INC for 236 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
J U Agri Sciences Pvt. Ltd.,CARE,NCD,A 4,2025-11-03,233.0,HOT,85.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.32,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (233 days),Your NCD rating at CARE has been INC for 233 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Lord Shiva Construction Co. Pvt. Ltd.,CARE,NCD,D,2025-11-03,233.0,HOT,7.50,Construction,D365,0.0,0.0,0.0,1.0,7.83,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (233 days),Your NCD rating at CARE has been INC for 233 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rai Bahadur Narain Singh Sugar Mills Ltd.,CARE,NCD,BB/A4,2025-11-03,233.0,HOT,275.02,Agro/Food,D365,0.0,0.0,0.0,1.0,8.32,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (233 days),Your NCD rating at CARE has been INC for 233 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Fabworth Promoters Pvt. Ltd.,CARE,NCD,BB+/A4+,2025-11-04,232.0,HOT,5.00,Other,D365,0.0,0.0,0.0,0.0,5.3100000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (232 days),Your NCD rating at CARE has been INC for 232 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Western Coffee Curers & Exports Pvt. Ltd.,CARE,NCD,B+/A4,2025-11-04,232.0,HOT,16.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.3100000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (232 days),Your NCD rating at CARE has been INC for 232 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Eldyne Electro-Systems Pvt. Ltd.,CARE,NCD,BB/A4,2025-11-05,231.0,HOT,41.32,IT/Technology,D365,0.0,0.0,0.0,0.0,5.3,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (231 days),Your NCD rating at CARE has been INC for 231 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Disruptive Health Solutions Pvt. Ltd.,CARE,NCD,B-/A4,2025-11-06,230.0,HOT,5.00,IT/Technology,D365,0.0,0.0,0.0,0.0,5.29,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (230 days),Your NCD rating at CARE has been INC for 230 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
General Optics (Asia) Ltd.,CARE,NCD,BB/A4,2025-11-06,230.0,HOT,10.00,Other,D365,0.0,0.0,0.0,0.0,5.29,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (230 days),Your NCD rating at CARE has been INC for 230 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Madhu Industries Ltd.,CARE,NCD,B-/A4,2025-11-06,230.0,HOT,0.50,Other,D365,0.0,0.0,0.0,0.0,5.29,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (230 days),Your NCD rating at CARE has been INC for 230 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Reliance Commercial Finance Ltd.,BRICKWORK,NCD,PP-MLD D,2025-11-06,230.0,HOT,50.00,BFSI,D365,0.0,0.0,0.0,1.0,8.29,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (230 days),Your NCD rating at BRICKWORK has been INC for 230 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Anabond Ltd.,CARE,NCD,BB/A4,2025-11-07,229.0,HOT,5.00,Other,D365,0.0,0.0,0.0,0.0,5.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (229 days),Your NCD rating at CARE has been INC for 229 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Infrastructure Leasing & Financial Services Ltd.,ICRA,NCD,D,2025-11-07,229.0,HOT,5225.00,Construction,D365,0.0,0.0,0.0,0.0,5.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (229 days),Your NCD rating at ICRA has been INC for 229 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Magadh Precision Equipment Ltd.,CARE,NCD,B/A4,2025-11-07,229.0,HOT,15.00,Manufacturing,D365,0.0,0.0,0.0,1.0,9.09,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (229 days),Your NCD rating at CARE has been INC for 229 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
R S A Infraproject Pvt. Ltd.,CARE,NCD,BB+/A4+,2025-11-07,229.0,HOT,175.00,Construction,D365,0.0,0.0,0.0,0.0,5.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (229 days),Your NCD rating at CARE has been INC for 229 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ramee Hotels Pvt. Ltd.,ICRA,NCD,D,2025-11-07,229.0,HOT,0.25,Hotels/Tourism,D365,0.0,0.0,0.0,0.0,5.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (229 days),Your NCD rating at ICRA has been INC for 229 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sempertrans India Pvt. Ltd.,CARE,NCD,B/A4,2025-11-07,229.0,HOT,19.00,Other,D365,0.0,0.0,0.0,0.0,5.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (229 days),Your NCD rating at CARE has been INC for 229 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
A-I Enterprises Pvt. Ltd.,CARE,NCD,B-/A4,2025-11-10,226.0,HOT,18.00,Other,D365,0.0,0.0,0.0,1.0,9.64,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (226 days),Your NCD rating at CARE has been INC for 226 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Anamika Conductors Pvt. Ltd.,CARE,NCD,D,2025-11-10,226.0,HOT,35.00,Other,D365,0.0,0.0,0.0,0.0,5.25,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (226 days),Your NCD rating at CARE has been INC for 226 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shri Vaari Electricals Pvt. Ltd.,CARE,NCD,BB-/A4,2025-11-10,226.0,HOT,25.00,Energy,D365,0.0,0.0,0.0,1.0,8.25,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (226 days),Your NCD rating at CARE has been INC for 226 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Siflon Pharma Pvt. Ltd.,ICRA,NCD,BB-/A4,2025-11-10,226.0,HOT,18.98,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.25,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (226 days),Your NCD rating at ICRA has been INC for 226 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kumar Spintex Pvt. Ltd.,IND-RA,NCD,BB-/A4+,2025-11-11,225.0,HOT,43.27,Other,D365,0.0,1.0,0.0,0.0,10.24,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (225 days),Your NCD rating at IND-RA has been INC for 225 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
V K S-Gormi Udotgarh Corridor Pvt. Ltd.,CARE,NCD,B-/A4,2025-11-11,225.0,HOT,1.76,Other,D365,0.0,0.0,0.0,1.0,8.24,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (225 days),Your NCD rating at CARE has been INC for 225 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kadam & Kadam Jewelers Pvt. Ltd.,CARE,NCD,D,2025-11-12,224.0,HOT,60.00,Jewellery,D365,0.0,0.0,0.0,0.0,5.23,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (224 days),Your NCD rating at CARE has been INC for 224 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
H B S Realtors Pvt. Ltd.,ICRA,NCD,D,2025-11-13,223.0,HOT,53.56,Other,D365,0.0,0.0,0.0,0.0,5.220000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (223 days),Your NCD rating at ICRA has been INC for 223 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Quippo Oil & Gas Infrastructure Ltd.,CARE,NCD,C/A4,2025-11-13,223.0,HOT,,Construction,D365,0.0,0.0,0.0,0.0,5.220000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (223 days),Your NCD rating at CARE has been INC for 223 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shah Nanji Nagsi Overseas Pvt. Ltd.,BRICKWORK,NCD,B+/A4,2025-11-13,223.0,HOT,90.00,Other,D365,0.0,0.0,0.0,0.0,5.220000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (223 days),Your NCD rating at BRICKWORK has been INC for 223 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Adya Dairy Products Pvt. Ltd.,ICRA,NCD,B+/A4,2025-11-14,222.0,HOT,12.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.21,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (222 days),Your NCD rating at ICRA has been INC for 222 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Nandi Irrigation Systems Ltd.,ICRA,NCD,D,2025-11-14,222.0,HOT,3.00,IT/Technology,D365,0.0,0.0,0.0,0.0,5.21,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (222 days),Your NCD rating at ICRA has been INC for 222 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Simplex Infrastructures Ltd.,CARE,NCD,D,2025-11-14,222.0,HOT,7900.00,Construction,D365,0.0,0.0,0.0,0.0,5.21,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (222 days),Your NCD rating at CARE has been INC for 222 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
P C L Oil & Solvents Ltd.,CARE,NCD,D,2025-11-17,219.0,HOT,135.50,Energy,D365,0.0,0.0,0.0,0.0,5.18,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (219 days),Your NCD rating at CARE has been INC for 219 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pioneer Tea & Exports Ltd.,ICRA,NCD,B+,2025-11-17,219.0,HOT,2.10,Agro/Food,D365,0.0,0.0,0.0,0.0,5.18,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (219 days),Your NCD rating at ICRA has been INC for 219 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Artsy Homes Real Estate Pvt. Ltd.,BRICKWORK,NCD,D,2025-11-18,218.0,HOT,25.16,Construction,D365,0.0,0.0,0.0,0.0,5.17,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (218 days),Your NCD rating at BRICKWORK has been INC for 218 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Fides Distribution Pvt. Ltd.,CARE,NCD,B-/A4,2025-11-18,218.0,HOT,60.00,Energy,D365,0.0,0.0,0.0,0.0,5.17,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (218 days),Your NCD rating at CARE has been INC for 218 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Durga Polysters Pvt. Ltd. [Merged],ICRA,NCD,B+/A4,2025-11-19,217.0,HOT,0.03,Other,D365,0.0,0.0,0.0,0.0,5.16,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (217 days),Your NCD rating at ICRA has been INC for 217 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Friends Timber Pvt. Ltd.,CARE,NCD,B-/A4,2025-11-19,217.0,HOT,6.00,Other,D365,0.0,0.0,0.0,0.0,5.16,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (217 days),Your NCD rating at CARE has been INC for 217 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ramsons Castings Pvt. Ltd.,ICRA,NCD,B+/A4,2025-11-19,217.0,HOT,1.25,Steel,D365,0.0,0.0,0.0,0.0,5.16,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (217 days),Your NCD rating at ICRA has been INC for 217 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S & I B Services Pvt. Ltd.,ICRA,NCD,B+/A4,2025-11-19,217.0,HOT,7.83,Other,D365,0.0,0.0,0.0,0.0,5.16,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (217 days),Your NCD rating at ICRA has been INC for 217 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
T R N Energy Pvt. Ltd.,CARE,NCD,D,2025-11-19,217.0,HOT,205.00,Energy,D365,0.0,0.0,0.0,0.0,5.16,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (217 days),Your NCD rating at CARE has been INC for 217 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Alectrona Energy Pvt. Ltd.,CARE,NCD,D,2025-11-20,216.0,HOT,35.00,Energy,D365,0.0,0.0,0.0,0.0,5.15,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (216 days),Your NCD rating at CARE has been INC for 216 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Castings Dynamics Ltd.,CARE,NCD,D,2025-11-20,216.0,HOT,23.50,Steel,D365,0.0,0.0,0.0,0.0,5.15,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (216 days),Your NCD rating at CARE has been INC for 216 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Meta Tiles Pvt. Ltd.,CARE,NCD,D,2025-11-20,216.0,HOT,4.70,Construction,D365,0.0,0.0,0.0,0.0,5.15,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (216 days),Your NCD rating at CARE has been INC for 216 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Parivartan Buildtech Pvt. Ltd.,CARE,NCD,D,2025-11-20,216.0,HOT,15.05,Construction,D365,0.0,0.0,0.0,0.0,5.15,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (216 days),Your NCD rating at CARE has been INC for 216 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Roop Technology Pvt. Ltd.,ICRA,NCD,D,2025-11-20,216.0,HOT,0.63,IT/Technology,D365,0.0,0.0,0.0,0.0,5.15,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (216 days),Your NCD rating at ICRA has been INC for 216 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Stanadyne India Pvt. Ltd.,CARE,NCD,BB/A4,2025-11-20,216.0,HOT,50.00,Other,D365,0.0,0.0,0.0,0.0,5.15,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (216 days),Your NCD rating at CARE has been INC for 216 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Accurate Gauging & Instruments Pvt. Ltd.,CARE,NCD,B/A4,2025-11-21,215.0,HOT,4.00,Other,D365,0.0,0.0,0.0,0.0,5.140000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (215 days),Your NCD rating at CARE has been INC for 215 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Marvelous Metals Pvt. Ltd.,CARE,NCD,D,2025-11-21,215.0,HOT,1.00,Other,D365,0.0,0.0,0.0,0.0,5.140000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (215 days),Your NCD rating at CARE has been INC for 215 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Victoria Foods Pvt. Ltd.,CARE,NCD,BB/A4,2025-11-21,215.0,HOT,75.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.140000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (215 days),Your NCD rating at CARE has been INC for 215 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
