Company Name,Priority Tier,Score,Current Rater(s),Instrument Type,Rating,Last Rating Date,Days Overdue,Urgency,Signal_UltraHot,Signal_DualINC,Signal_RecentTransition,Signal_MultiAgency,Signal_Downgraded,Why Target,ACER Pitch Angle
Rohit'S Heritage Jewellers Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S V Ispat Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S V P Global Textiles Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sagar Metallics Pvt. Ltd.,TIER 4 — STANDARD,0,CARE | IND-RA,Non-government debt,B-/A4,2026-02-12,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sai Smaran Foods Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sangeeth Textiles Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sansaara Weaves & Filaments Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sara Spintex India Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Satkar Industries Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B-,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Satyamev Cot Fibers Pvt. Ltd. [Merged],TIER 4 — STANDARD,0,IND-RA,Term loans,B-,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Servotech India Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sharma Pharmaceutical Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shivam Protein Products Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shyam Indofab Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sidy Datacom Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sonale Fabrics Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sonali Autos Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sri Mouli Textiles Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sri Venkateswara Spintex Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Style Marketing Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sun Steel Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sunny Trexim Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,A 4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Supreme Glazes Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
T C Communication Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tashkent Oil Co. Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Torque Automotive Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Trading Engineers (Intl.) Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Trident Fabricators Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
U D Solution Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-government debt,B/A4,2026-03-30,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ultima Switchgears Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Undavalli Constructions Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Unicon Technology Intl. Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
V G P Marine Kingdom Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,BB+,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
V S Metallic Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vijai Construction (India) Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B/A4,2026-02-27,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vijay Engineering Equipment India Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,B-/A4,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vishwas Tubes India Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vivaana Designers Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,D,2026-01-16,155,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Apeejay Tea Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Arihant Publications (India) Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,B-,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Chetana Education Ltd.,TIER 4 — STANDARD,0,ICRA,Non-government debt,BB+/A4+,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Girdhar Tents Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Hanumant Sugars Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,BBB+,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Indo German Carbons Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
K M C Constructions Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,B+,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Mekalsuta Sugars Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,BBB+,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
N C C Urban Infrastructure Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,BB+,2026-02-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Narmada Sugar Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 2+,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ramdev Sugars Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,A-,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Samdariya Builders Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shakti Sugar Mill Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,A-,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shrijee Sugar & Power Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,A-,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
T I Medical Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Non-government debt,B,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tirupati Sugars Ltd.,TIER 4 — STANDARD,0,ACUITE,Term loans,BB+,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tulsiani Constructions & Developers Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2026-01-19,152,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
I N A India Ltd.,TIER 4 — STANDARD,0,ACUITE,Term loans,D,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Jayalakshmi Alloys India Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Karuna Management Services Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,BB+,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Neelkamal Steels Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Oriilon India Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,BB,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Prism Feeds India Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,C,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
R M Drip & Sprinklers Systems Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,B-,2026-04-10,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ramprasad Tubes & Bars Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Bank Guarantee,A 4,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ranjani Sugar & Agri Inds. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S P Solvent Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,BB-,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S S C Projects Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Fund based financial facility/instrument,B-,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sarv Bio Labs Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,B-,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shakthi Vetfeeds (India) Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Long term Loans,B-,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sharda Timber Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Letter Of credit,A 4,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sri Anjaneya Cotton Mills Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,B-,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tarapur Transformers Ltd.,TIER 4 — STANDARD,0,ACUITE,Letter Of credit,D,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tech Mahindra Cerium Pvt. Ltd. [Merged],TIER 4 — STANDARD,0,ACUITE,Term loans,B,2026-01-20,151,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
A A A Vehicleades Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Arjunvaishnavi Infrastructure & Developers Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,BB+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Astron Paper & Board Mill Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Auto Axis Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Fund based financial facility/instrument,C,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
B D Overseas & Fiscal Services Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Budge Budge Co. Ltd.,TIER 4 — STANDARD,0,CARE | CRISIL,Long term Loans,B,2026-01-28,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Centurion Laboratories Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Chandra Automobile India Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,BB,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Creative Yarn Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B-,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
D M W C N C Solutions India Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
D N Homes Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Dasmesh Mechanical Works Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Deepak Cables (India) Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Delta Sugars Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B-,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Durga Carriers Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
F C G Flameproof Control Gears Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
F P India Project Mgmt. Consultancy Services Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Finessac Food Ingredients & Colors Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Gold Chick Hatcheries & Foods Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Halder Venture Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,BB+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Hanuman Dal Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
I N C I Construction & Interiors Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Intact Transport Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,B+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
K N K Construction Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | ICRA,Bank Guarantee,D,2026-04-17,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kanj Products Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kusumgar Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
L M J Services Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Luxor International Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B+,2026-02-12,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Luxor Writing Instruments Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B+,2026-02-12,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Micro Therapeutic Research Labs Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Nagarjuna Hospitals Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Padmaja Packaging Inds. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Petchem Products Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
R B A Textiles Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
R K Steel Udyog Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,A 4+,2026-02-06,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
R R Trends Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Fund based financial facility/instrument,B-,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Raj Agrochem Products Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rajalakshmi Wind Energy Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,B+,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ratnaveer Precision Engg. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Fund based financial facility/instrument,BB,2026-03-18,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Reva Industries India Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rukshmani Syntex Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S A Aanandan Mill Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Fund based financial facility/instrument,C,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S V R Electricals Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shivom Cotspin Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sonali Energees Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Soundararaja Mills Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tab India Granites Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tool Fab Engg. Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,A 4,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vardhman Industries Ltd. [Merged],TIER 4 — STANDARD,0,ACUITE | CRISIL,Term loans,D,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vijay Deep Hotels Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-21,150,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
