Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Action,Urgency,Sector,INC_Flag,Why Target,Pitch Angle
Abellon Cleanenergy Ltd.,ACUITE,Long term Loans,BB-,2025-05-16,392,Downgraded,HIGH,Infrastructure,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
S E P C Ltd.,CRISIL,Bank Guarantee,A 4+,2025-05-16,392,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
K A I International Pvt. Ltd.,CRISIL,Long term Loans,B,2025-05-16,392,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
S E P C Ltd.,CRISIL,Term loans,BB+,2025-05-16,392,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
S E P C Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2025-05-16,392,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Giriraj Timber Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,D,2025-05-16,392,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
S E P C Ltd.,CRISIL,Non-fund-based financial facility/instrument,A 4+,2025-05-16,392,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
K A I International Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2025-05-16,392,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Eminent Dealers Pvt. Ltd.,CARE,Non-government debt,B+/A4,2025-05-16,392,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S E P C Ltd.,CRISIL,Letter Of credit,A 4+,2025-05-16,392,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Globe Automobiles Pvt. Ltd.,ICRA,Term loans,BB+,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Siddapur Distilleries Ltd.,CARE,Term loans,B,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Globe Automobiles Pvt. Ltd.,ICRA,Non-government debt,BB+/A4+,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Kandhari Beverages Pvt. Ltd.,ICRA,Non-government debt,BBB+/A2,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Kandhari Beverages Pvt. Ltd.,ICRA,Term loans,BBB+,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Navachetana Microfin Services Pvt. Ltd.,ACUITE,Long term Loans,C,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mahaluxmi Processing House Pvt. Ltd.,ACUITE,Term loans,B+,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Patel Hospital Pvt. Ltd.,BRICKWORK,Term loans,BB-,2025-05-15,393,Downgraded,HIGH,Healthcare,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Nakoda Infrasteel Pvt. Ltd.,ACUITE,Term loans,B,2025-05-15,393,Downgraded,HIGH,Infrastructure,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Viaton Energy Pvt. Ltd.,CARE,Term loans,B,2025-05-15,393,Downgraded,HIGH,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Navachetana Microfin Services Pvt. Ltd.,ACUITE,Term loans,C,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Navachetana Microfin Services Pvt. Ltd.,ACUITE,Term loans,D,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Nakoda Infrasteel Pvt. Ltd.,ACUITE,Long term Loans,B,2025-05-15,393,Downgraded,HIGH,Infrastructure,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Ramco Extrusion Pvt. Ltd.,CARE,Fund based financial facility/instrument,B-,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
R S Fuel Pvt. Ltd.,CARE,Non-government debt,BB-/A4,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Rama Cylinders Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,A 4+,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Patel Hospital Pvt. Ltd.,BRICKWORK,Fund based financial facility/instrument,BB-,2025-05-15,393,Downgraded,HIGH,Healthcare,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Ramco Extrusion Pvt. Ltd.,CARE,Fund based financial facility/instrument,B-,2025-05-15,393,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Tulsi Paper Mills Pvt. Ltd.,CARE,Term loans,BBB,2025-05-14,394,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sharplex Filters (India) Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Vijay Solvex Ltd.,CARE,Letter Of credit,A 4,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
A N S Constructions Pvt. Ltd.,CRISIL,Long term Loans,D,2025-05-14,394,Downgraded,HIGH,Construction,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Tulsi Paper Mills Pvt. Ltd.,CARE,Non-government debt,BBB/A3,2025-05-14,394,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Tulsi Paper Mills Pvt. Ltd.,CARE,Letter Of credit,A 3,2025-05-14,394,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Tulsi Paper Mills Pvt. Ltd.,CARE,Bank Guarantee,A 3,2025-05-14,394,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Transoceanic Agro Comm Pvt. Ltd.,CARE,Letter Of credit,A 4,2025-05-14,394,Downgraded,HIGH,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Maharani Innovative Paints Pvt. Ltd.,CRISIL,Long term Loans,BB+,2025-05-14,394,Downgraded,HIGH,Chemicals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Tathya Texfab Pvt. Ltd.,CARE,Term loans,B-,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Maharani Innovative Paints Pvt. Ltd.,CRISIL,Letter Of credit,A 4+,2025-05-14,394,Downgraded,HIGH,Chemicals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Permeshwar Fashion Impex Pvt. Ltd.,CRISIL,Letter Of credit,A 4+,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Permeshwar Fashion Impex Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Ram Fashion Exports Pvt. Ltd.,CRISIL,Term loans,D,2025-05-14,394,Downgraded,HIGH,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Shankar Vijay Timber Exports Pvt. Ltd.,CARE,Bank Guarantee,D,2025-05-14,394,Downgraded,HIGH,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Vijay Solvex Ltd.,CARE,Non-government debt,BB/A4,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Vijay Solvex Ltd.,CARE,Term loans,A 4,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sharplex Filters (India) Pvt. Ltd.,CRISIL,Long term Loans,BB+,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Shankar Vijay Timber Exports Pvt. Ltd.,CARE,Non-government debt,D,2025-05-14,394,Downgraded,HIGH,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Deepak Vegpro Pvt. Ltd.,CARE,Non-government debt,BB/A4,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Deepak Vegpro Pvt. Ltd.,CARE,Non-government debt,BB/A4,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mylab Discovery Solutions Pvt. Ltd.,CARE,Term loans,BB-,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Dynamic Fine Paper Mill Pvt. Ltd.,CARE,Term loans,B,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Ashoka Pulp & Paper Pvt. Ltd.,CRISIL,Term loans,D,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sai Shreeja Cars Pvt. Ltd.,CARE,Non-government debt,B+/A4,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Ashoka Pulp & Paper Pvt. Ltd.,CRISIL,Letter Of credit,D,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sai Shreeja Cars Pvt. Ltd.,CARE,Term loans,B+,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Ashoka Pulp & Paper Pvt. Ltd.,CRISIL,Long term Loans,D,2025-05-14,394,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
A N S Constructions Pvt. Ltd.,CRISIL,Bank Guarantee,D,2025-05-14,394,Downgraded,HIGH,Construction,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Safex Fire Services Ltd.,CRISIL,Long term Loans,BB+,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Arihant Retail Pvt. Ltd.,BRICKWORK,Non-government debt,D,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Sandhya Infocity Ltd.,CARE,Fund based financial facility/instrument,BB-,2025-05-13,395,Downgraded,HIGH,Construction,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Suolificio Linea Italia (India) Pvt. Ltd.,CRISIL,Long term Loans,B,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Ganpati Mega Builders (India) Pvt. Ltd.,CARE,Non-government debt,B/A4,2025-05-13,395,Downgraded,HIGH,Construction,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Safex Fire Services Ltd.,CRISIL,Short-term loan,A 4+,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Suolificio Linea Italia (India) Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Steel Space Pvt. Ltd.,BRICKWORK,Fund based financial facility/instrument,B+,2025-05-13,395,Downgraded,HIGH,Steel & Metals,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
T G S Minmet Pvt. Ltd.,CARE,Letter Of credit,A 4,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mahesh Extrusions Pvt. Ltd.,CRISIL,Long term Loans,B,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Mahesh Extrusions Pvt. Ltd.,CRISIL,Term loans,B,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Netra Wind Pvt. Ltd.,ICRA,Non-government debt,BB+/A4+,2025-05-13,395,Downgraded,HIGH,Infrastructure,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Suolificio Linea Italia (India) Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2025-05-13,395,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Chemplast Cuddalore Vinyls Ltd.,CRISIL,Long term Loans,A+,2025-05-12,396,Downgraded,HIGH,Chemicals,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Shankar Vijay Timber Exports Pvt. Ltd.,ACUITE,Letter Of credit,D,2025-05-12,396,Downgraded,HIGH,Infrastructure,N,"Downgraded by ACUITE — dissatisfied client, open to better alternative.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Shankar Vijay Timber Exports Pvt. Ltd.,ACUITE,Long term Loans,C,2025-05-12,396,Downgraded,HIGH,Infrastructure,N,"Downgraded by ACUITE — dissatisfied client, open to better alternative.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
B K Agro Products Pvt. Ltd.,CARE,Term loans,BB,2025-05-12,396,Downgraded,HIGH,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Tirupatibaalaji Fiberrs Pvt. Ltd.,CARE,Term loans,B,2025-05-12,396,Downgraded,HIGH,Textiles,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Chemplast Cuddalore Vinyls Ltd.,CRISIL,Letter Of credit,A+,2025-05-12,396,Downgraded,HIGH,Chemicals,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Olympic Engineers Pvt. Ltd.,ACUITE,Long term Loans,B+,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
N M C Tools Pvt. Ltd.,IND-RA,Non-fund based working capital limit,A 4,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Ajay (India) Ltd.,ACUITE,Term loans,B,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Dhumal Industries India Pvt. Ltd.,ACUITE,Term loans,BB-,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Dhumal Industries India Pvt. Ltd.,ACUITE,Long term Loans,BB-,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
D H Ltd.,CARE,Bank Guarantee,B-,2025-05-12,396,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
D H Ltd.,CARE,Bank Guarantee,B-,2025-05-12,396,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S V R Drugs Pvt. Ltd.,ACUITE,Term loans,BB,2025-05-12,396,Downgraded,HIGH,Chemicals,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shri Shyam Agro Biotech Pvt. Ltd.,IND-RA,Non-fund based working capital limit,A 4,2025-05-12,396,Downgraded,HIGH,Agro/Food,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Chemplast Cuddalore Vinyls Ltd.,CRISIL,Term loans,A+,2025-05-12,396,Downgraded,HIGH,Chemicals,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Chemplast Sanmar Ltd.,CRISIL,Term loans,A+,2025-05-12,396,Downgraded,HIGH,Chemicals,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Khosla Grains Pvt. Ltd.,IND-RA,Term loans,B,2025-05-12,396,Downgraded,HIGH,Agro/Food,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Escon Elevators Pvt. Ltd.,IND-RA,Term loans,BB-,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Olympic Engineers Pvt. Ltd.,ACUITE,Term loans,B+,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
B D Industries (India) Pvt. Ltd.,ACUITE,Term loans,B,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Bholey Alloys Pvt. Ltd.,ACUITE,Term loans,BB,2025-05-12,396,Downgraded,HIGH,Steel & Metals,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
D H Ltd.,CARE,Fund based financial facility/instrument,B-,2025-05-12,396,Downgraded,HIGH,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
B K Agro Products Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-05-12,396,Downgraded,HIGH,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Oswal Lumbers Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB-,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Velko Infratek Projects Pvt. Ltd.,CARE,Non-government debt,B+/A4,2025-05-12,396,Downgraded,HIGH,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Velko Infratek Projects Pvt. Ltd.,CARE,Term loans,B+,2025-05-12,396,Downgraded,HIGH,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Global Farm Fresh Pvt. Ltd.,CARE,Term loans,B+,2025-05-12,396,Downgraded,HIGH,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S V R Laboratories Pvt. Ltd.,ACUITE,Long term Loans,BB,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Arabian Petroleum Ltd.,IND-RA,Term loans,BB-,2025-05-12,396,Downgraded,HIGH,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
