Company Name,Instrument,Current Rating,Rating Date,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle,Priority Score
Altra Agro Chem Private Limited,Proposed Long Term/ Short Term Bank Facilities,IVR B+/IVR A4; (INC); Downgraded/Reaffirmed,2025-12-29,LOW,Negative/-,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shriniwas Spintex Industries Private Limited,Long Term Fund Based Bank Facilities,IVR BB (INC)(Downgraded),2025-12-29,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Aristo Securities Private Limited,External Commercial Borrowings (ECBs),IVR BB+ (INC) (Downgraded),2025-12-29,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Aristo Securities Private Limited,Fund Based Bank Facilities â€“ Term Loan,IVR BB+ (INC) (Downgraded),2025-12-29,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Aristo Securities Private Limited,Non-Convertible Debentures (NCDs),IVR BB+ (INC) (Downgraded),2025-12-29,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Tirumalla Groundnuts Industries India Private Limited,Long Term Fund Based Facility â€“ Cash Credit,IVR D (INC),2025-12-29,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sarna Chemicals Private Limited,Long Term  Fund Based  Facility â€“ Cash Credit,IVR BB+ (INC)(Downgraded),2025-12-29,LOW,Negative,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sarna Chemicals Private Limited,Short Term  Non-Fund  Based  Facility â€“ Letter of  Credit,IVR A4+ (INC)(Downgraded),2025-12-29,LOW,Nil,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Aristo Securities Private Limited,Non-Convertible Debentures (NCDs),IVR BB+ (INC) (Downgraded),2025-12-29,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sarna Chemicals Private Limited,Long Term  Fund Based  Facility â€“ Cash Credit,IVR BB+ (INC)(Downgraded),2025-12-29,LOW,Negative,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
IRP Infra Tech Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2025-12-29,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sarna Chemicals Private Limited,Short Term  Non-Fund  Based  Facility â€“ Letter of  Credit,IVR A4+ (INC)(Downgraded),2025-12-29,LOW,Nil,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Altra Agro Chem Private Limited,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),2025-12-29,LOW,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Xrbia Mirth Properties LLP,Long Term Bank Facilities,IVR B- (INC) (Downgraded),2025-12-29,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sarna Chemicals Private Limited,Short term  Fund Based  Facility â€“ EPC/PCFC,IVR A4+ (INC)(Downgraded),2025-12-29,LOW,Nil,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Madhya Pradesh Power Generating Company Limited,Long Term Bank Facility,IVR B+ (INC)(Downgraded),2025-12-31,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Silvertech Cotspin Private Limited,Long Term Fund Based Bank Facilities,IVR B+ (INC)(Downgraded),2026-01-01,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Silvertech Cotspin Private Limited,Short Term Fund Based Bank Facilities,IVR A4 (INC)(Downgraded),2026-01-01,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Magnite Developers Private Limited,Non - Convertible Debentures,IVR BB+ (INC) (Downgraded),2026-01-01,LOW,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Worlds Window Infrastructure and Logistics Private Limited,Short Term Non-Fund Based Facilities - LC,IVR D (INC) (Reaffirmed),2026-01-01,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Worlds Window Infrastructure and Logistics Private Limited,Long Term Fund Based Limits â€“ Term Loan,IVR D (INC) (Reaffirmed),2026-01-01,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Worlds Window Infrastructure and Logistics Private Limited,Long Term Fund Based Limits - Cash Credit,IVR D (INC) (Reaffirmed),2026-01-01,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Magnite Developers Private Limited,Non - Convertible Debentures,IVR BB+ (INC) (Downgraded),2026-01-01,LOW,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Melzer Chemicals Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-02,LOW,Nil,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Melzer Chemicals Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-02,LOW,Negative,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Melzer Chemicals Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-02,LOW,Nil,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Melzer Chemicals Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-02,LOW,Negative,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Kumar Cotton Mills Private Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),2026-01-06,LOW,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
BKB Transport Private Limited,Long Term Bank Facility,IVR B+ (INC) (Downgraded),2026-01-07,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
BKB Transport Private Limited,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),2026-01-07,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Kisha Telelinks Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),2026-01-07,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
KGR Enterprises Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-07,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Jagdish Saran,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),2026-01-07,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Jagdish Saran,Long Term Bank Facilities,IVR B- (INC) (Downgraded),2026-01-07,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Mulpuri Poultries,Long Term Bank Facilities,IVR B (INC)(Downgraded),2026-01-07,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vinayak Support Services Private Limited,Long Term Bank Facility,IVR B+ (INC)(Downgraded),2026-01-07,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Kisha Telelinks Private Limited,Long Term Bank Facilities,IVR BB- (INC) (Downgraded),2026-01-07,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vishwanath Paper & Boards Private Limited,Long Term Bank Facilities,IVR B (INC) (Downgraded),2026-01-07,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Unistar Oils Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirrmed),2026-01-08,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
R C Apparels,Long term Bank Facilities - Term Loan,IVR BB (INC)(Reaffirmed),2026-01-08,LOW,Negative,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
PES Installations Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),2026-01-08,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
R C Apparels,Short Term Bank Facilities- Bank Guarantee,IVR A4 (INC)(Reaffirmed),2026-01-08,LOW,Nil,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
PES Installations Private Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),2026-01-08,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Unistar Oils Private Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),2026-01-08,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
R C Apparels,Long term Bank Facilities - Cash Credit,IVR BB (INC)(Reaffirmed),2026-01-08,LOW,Negative,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Hansa Tubes Private Limited,Long Term Bank Facilities,IVR BB- (INC) (Downgraded),2026-01-08,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Hansa Tubes Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),2026-01-08,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Katyayini Paper Mills Private Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),2026-01-08,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Katyayini Paper Mills Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2026-01-08,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Raigarh Ispat & Power Private Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),2026-01-09,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Millenium Steel India Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),2026-01-09,LOW,Negative,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Millenium Steel India Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-09,LOW,Nil,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
GMW Private Limited,Long Term Bank Facilities,IVR BB- (INC) (Downgraded),2026-01-09,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
GMW Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),2026-01-09,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
B P G Securities Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2026-01-09,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
VTP Corporation LLP,Long Term Bank Facilities,IVR C+ (INC) (Downgraded),2026-01-09,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
IQ City Foundation,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-09,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
JS Auto Cast Foundry India Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2026-01-09,LOW,Negative,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
JS Auto Cast Foundry India Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-09,LOW,Nil,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Raigarh Ispat & Power Private Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),2026-01-09,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shree Ramdoot Metloys Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-09,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shree Ramdoot Metloys Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-09,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sitwanto Devi Mahila Kalyan Sansthan,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),2026-01-09,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sitwanto Devi Mahila Kalyan Sansthan,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2026-01-09,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Kute Sons Fresh Dairy Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2026-01-12,LOW,Nil,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sree Durga Fibre Products Private Limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),2026-01-12,LOW,Negative,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sree Durga Fibre Products Private Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),2026-01-12,LOW,Nil,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Kute Sons Dairys Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2026-01-12,LOW,Nil,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sree Durga Fibre Products Private Limited,Long Term/Short Term (Proposed),IVR BB+/IVR A4+; (INC); (Downgraded),2026-01-12,LOW,Negative/-,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Siva Foods Impex Private Limited,Short Term Bank Facilities,IVR D (INC)(Downgraded),2026-01-12,LOW,Nil,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Siva Foods Impex Private Limited,Long Term Bank Facilities,IVR D (INC)(Downgraded),2026-01-12,LOW,Nil,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sree Durga Fibre Products Private Limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),2026-01-12,LOW,Negative,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sree Durga Fibre Products Private Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),2026-01-12,LOW,Nil,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Dhansamridhi Finance Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2026-01-12,LOW,Negative,BFSI,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Dhansamridhi Finance Private Limited,Proposed Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2026-01-12,LOW,Negative,BFSI,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sree Durga Fibre Products Private Limited,Long Term/Short Term (Proposed),IVR BB+/IVR A4+; (INC); (Downgraded),2026-01-12,LOW,Negative/-,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Deepak Gupta Memorial Foundation,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2026-01-13,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
KHFM Hospitality & Facility Management Services Limited,Long Term Bank Facilities,IVR D (INC) (Reaffirmed),2026-01-13,LOW,Nil,Healthcare,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
KHFM Hospitality & Facility Management Services Limited,Short Term Bank Facilities,IVR D (INC) (Reaffirmed),2026-01-13,LOW,Nil,Healthcare,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
GSA Industries,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2026-01-13,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Hartek Power Private Limited,Long Term Facilities,IVR BB+ (INC)(Withdrawn),2026-01-13,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
GSA Industries,Long Term Facilities,IVR BB+ (INC)(Downgraded),2026-01-13,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Deepak Gupta Memorial Foundation,Long Term Facilities,IVR BB+ (INC)(Downgraded),2026-01-13,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Hartek Power Private Limited,Long Term/ Short Term Facilities,IVR BB+/IVR A4+; (INC)(Withdrawn),2026-01-13,LOW,Negative/-,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Astron Paper & Board Mill Limited,Short Term Facilities,IVR D (INC) (Reaffirmed),2026-01-14,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Gupta Power Infrastructure Limited,Long Term Bank Facilities,IVR D (INC) (Reaffirmed),2026-01-14,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Preca Solutions India Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-14,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Gupta Power Infrastructure Limited,Short Term Bank Facilities,IVR D (INC) (Reaffirmed),2026-01-14,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Astron Paper & Board Mill Limited,Long Term Facilities,IVR D (INC) (Reaffirmed),2026-01-14,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Preca Solutions India Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-14,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Premier Cables & Conductors Private Limited,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),2026-01-15,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Premier Cables & Conductors Private Limited,Long Term Bank Facility,IVR B- (INC) (Downgraded),2026-01-15,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
