Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Action,Urgency,Sector,INC_Flag,Why Target,Pitch Angle
Manisha Projects Pvt. Ltd.,CRISIL,Non-fund-based financial facility/instrument,A 4,2026-03-25,79,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Overseas Health Care Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-25,79,Downgraded,LOW,Healthcare,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Overseas Health Care Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-25,79,Downgraded,LOW,Healthcare,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
S Poddar Intl. (India) Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-03-25,79,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
S P S Construction India Pvt. Ltd.,CRISIL,Term loans,A,2026-03-25,79,Downgraded,LOW,Construction,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
S P S Construction India Pvt. Ltd.,CRISIL,Term loans,A,2026-03-25,79,Downgraded,LOW,Construction,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Manisha Projects Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-25,79,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Swaroop Agro Products Pvt. Ltd.,CRISIL,Term loans,B,2026-03-25,79,Downgraded,LOW,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Swaroop Agro Products Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-25,79,Downgraded,LOW,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Ratan Buildtech Pvt. Ltd.,BRICKWORK,Term loans,C,2026-03-25,79,Downgraded,LOW,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Purple Microport Cardiovascular Pvt. Ltd.,ACUITE,Term loans,BB-,2026-03-25,79,Downgraded,LOW,Infrastructure,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Daftari Agro Pvt. Ltd.,ACUITE,Term loans,B,2026-03-25,79,Downgraded,LOW,Agro/Food,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Samal Builders Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-25,79,Downgraded,LOW,Construction,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Geosys India Infrastructures Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-25,79,Downgraded,LOW,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sarvani Industries Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-25,79,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Chemplast Cuddalore Vinyls Ltd.,CRISIL,Long term Loans,A,2026-03-25,79,Downgraded,LOW,Chemicals,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Magnum Estates Ltd.,CRISIL,Bank Guarantee,A 3,2026-03-25,79,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Magnum Sea Foods Ltd.,CRISIL,Letter Of credit,A 3,2026-03-25,79,Downgraded,LOW,Agro/Food,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Chemplast Cuddalore Vinyls Ltd.,CRISIL,Term loans,A,2026-03-25,79,Downgraded,LOW,Chemicals,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sarvani Industries Pvt. Ltd.,CRISIL,Term loans,B,2026-03-25,79,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Chemplast Cuddalore Vinyls Ltd.,CRISIL,Letter Of credit,A,2026-03-25,79,Downgraded,LOW,Chemicals,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Chemplast Sanmar Ltd.,CRISIL,Term loans,A,2026-03-25,79,Downgraded,LOW,Chemicals,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Daftari Agro Pvt. Ltd.,ACUITE,Fund based financial facility/instrument,B,2026-03-25,79,Downgraded,LOW,Agro/Food,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Bombay Super Hybrid Seeds Ltd.,CARE,Non-government debt,BBB-/A3,2026-03-25,79,Downgraded,LOW,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mayi Ram Pyari Devi Highways Pvt. Ltd.,CARE,Term loans,BBB-,2026-03-25,79,Downgraded,LOW,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Bombay Super Hybrid Seeds Ltd.,CARE,Non-government debt,BBB-/A3,2026-03-25,79,Downgraded,LOW,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Maa Mahamaya Alloys Pvt. Ltd.,CARE,Term loans,BB-,2026-03-25,79,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Aneeka Expressway Pvt. Ltd.,CARE,Term loans,BBB-,2026-03-25,79,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Northern Sky Properties Pvt. Ltd.,CRISIL,Term loans,B,2026-03-25,79,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Mahalaxmi Crafts & Tissues Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-24,80,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Rohan Rajdeep Toll Roads Ltd.,CARE,Term loans,A-,2026-03-24,80,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
G V V Constructions Pvt. Ltd.,CRISIL,Letter Of credit,A 4+,2026-03-24,80,Downgraded,LOW,Construction,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kirloskar Chillers Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-03-24,80,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mahalaxmi Crafts & Tissues Pvt. Ltd.,CRISIL,Term loans,B,2026-03-24,80,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Rohan Rajdeep Toll Roads Ltd.,CARE,Term loans,A-,2026-03-24,80,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Avon Containners Pvt. Ltd.,ACUITE,Term loans,B-,2026-03-24,80,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
M Y K Spinning Inds. Pvt. Ltd.,ICRA,Term loans,BB,2026-03-24,80,Downgraded,LOW,Textiles,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
M Y K Spinning Inds. Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,A 4,2026-03-24,80,Downgraded,LOW,Textiles,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Mahalaxmi Crafts & Tissues Pvt. Ltd.,BRICKWORK,Term loans,C,2026-03-24,80,Downgraded,LOW,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Khalghat Sendhwa Tollways Pvt. Ltd.,BRICKWORK,Term loans,B-,2026-03-24,80,Downgraded,LOW,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Limitorque India Ltd.,BRICKWORK,Term loans,C,2026-03-24,80,Downgraded,LOW,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
S S V Fab Inds. Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-03-24,80,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Good Greens India Pvt. Ltd.,CARE,Term loans,BB-,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Trycon Infrastructure Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-23,81,Downgraded,LOW,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Trycon Infrastructure Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-23,81,Downgraded,LOW,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Trycon Infrastructure Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-23,81,Downgraded,LOW,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Straddle Industries Pvt. Ltd.,IND-RA,Non-government debt,D,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Pearl Distillery Pvt. Ltd.,ACUITE,Term loans,BB-,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
East India Holdings Pvt. Ltd.,CARE,Term loans,BB,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
East India Holdings Pvt. Ltd.,CARE,Bank Guarantee,BB,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Trycon Infrastructure Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-23,81,Downgraded,LOW,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Vinod Medical Systems Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-23,81,Downgraded,LOW,Healthcare,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Vinod Medical Systems Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-23,81,Downgraded,LOW,Healthcare,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Gama Infraprop Pvt. Ltd.,CARE,Term loans,BB,2026-03-23,81,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
K T M Jewellery Ltd.,CARE,Non-fund-based financial facility/instrument,A 3,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
K T M Jewellery Ltd.,CARE,Non-government debt,BBB-/A3,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Hester Biosciences Ltd.,CARE,Non-government debt,BBB/A3+,2026-03-23,81,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Hester Biosciences Ltd.,CARE,Non-government debt,BBB/A3+,2026-03-23,81,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Hester Biosciences Ltd.,CARE,Long term Loans,BBB,2026-03-23,81,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Hester Biosciences Ltd.,CARE,Non-fund-based financial facility/instrument,A 3+,2026-03-23,81,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Hester Biosciences Ltd.,CARE,Term loans,BBB,2026-03-23,81,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
K T M Jewellery Ltd.,CARE,Term loans,BBB-,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Krypton Industries Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Krypton Industries Ltd.,CRISIL,Term loans,B,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Gama Infraprop Pvt. Ltd.,CARE,Letter Of credit,A 4,2026-03-23,81,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shakti Precision Components (India) Pvt. Ltd.,CARE,Bank Guarantee,BB+,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Papcon (Indore) Pvt. Ltd.,ACUITE,Term loans,B-,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Krypton Industries Ltd.,CRISIL,Letter Of credit,A 4,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shakti Precision Components (India) Pvt. Ltd.,CARE,Term loans,BB+,2026-03-23,81,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Gama Infraprop Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-03-23,81,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Kannappan Alloy & Steel Co. Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-20,84,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Himgiri Packs Pvt. Ltd.,ACUITE,Long term Loans,B-,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Tejas Cargo India Ltd.,CARE,Bank Guarantee,A 4+,2026-03-20,84,Downgraded,LOW,Logistics,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Tejas Cargo India Ltd.,CARE,Non-government debt,BB+/A4+,2026-03-20,84,Downgraded,LOW,Logistics,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Himgiri Packs Pvt. Ltd.,ACUITE,Term loans,B-,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Kailash Rice & General Mills Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-20,84,Downgraded,LOW,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kailash Rice & General Mills Pvt. Ltd.,CRISIL,Term loans,B,2026-03-20,84,Downgraded,LOW,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kirti Stampings Pvt. Ltd.,CRISIL,Term loans,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kisco Castings (India) Ltd.,CRISIL,Long term Loans,B,2026-03-20,84,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kirti Stampings Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
U P Money Ltd.,ACUITE,Term loans,D,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Amit Auto Wheels Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Amit Auto Wheels Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kaveri Garage Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Eneroil Offshore Drilling Ltd.,CARE,Non-government debt,BB-/A4,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Kannappan Alloy & Steel Co. Pvt. Ltd.,CRISIL,Term loans,B,2026-03-20,84,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Eneroil Offshore Drilling Ltd.,CARE,Non-government debt,BB-/A4,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Kaveri Garage Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Reliable Automotive Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
E M C Super Speciality Hospitals Pvt. Ltd.,BRICKWORK,Term loans,C,2026-03-20,84,Downgraded,LOW,Healthcare,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Nichino India Pvt. Ltd.,CRISIL,Letter Of credit,A 3,2026-03-20,84,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
L T K Industries Pvt. Ltd.,CRISIL,Term loans,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Nichino India Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BBB-,2026-03-20,84,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
S M L Ltd.,CRISIL,Letter Of credit,A 1,2026-03-20,84,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kaveri Garage Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Amit Auto Wheels Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-20,84,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Bharat Kumar & Co. Pvt. Ltd.,ACUITE,Bank Guarantee,B-,2026-03-20,84,Downgraded,LOW,Other/Unknown,N,"Downgraded by ACUITE — dissatisfied client, open to better alternative.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Bharat Kumar & Co. Pvt. Ltd.,ACUITE,Fund based financial facility/instrument,B-,2026-03-20,84,Downgraded,LOW,Other/Unknown,N,"Downgraded by ACUITE — dissatisfied client, open to better alternative.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Kisco Castings (India) Ltd.,CRISIL,Term loans,B,2026-03-20,84,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
R 3 Crop Care Pvt. Ltd.,CRISIL,Letter Of credit,A 2+,2026-03-20,84,Downgraded,LOW,Agro/Food,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Tejas Cargo India Ltd.,CARE,Term loans,BB+,2026-03-20,84,Downgraded,LOW,Logistics,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sarala Development & Microfinance Pvt. Ltd.,ACUITE,Term loans,BB,2026-03-19,85,Downgraded,LOW,BFSI,N,"Downgraded by ACUITE — dissatisfied client, open to better alternative.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
