Company Name,Instrument,Current Rating,Rating Date,Days Since Rating,Days Overdue,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle
Best Capital Services Limited,Long Term Fund Based Bank Facilities - Term Loan,IVR BBB (Reaffirmed),2025-05-13,395,30,HIGH,Stable,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Best Capital Services Limited,Long Term Fund Based Bank Facilities - Proposed,IVR BBB (Reaffirmed),2025-05-13,395,30,HIGH,Stable,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shree Cars Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-05-13,395,30,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shree Cars Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-05-13,395,30,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
RBM Infracon Limited (RBMIL),Long Term Bank Facilities,IVR BBB (Upgraded),2025-05-13,395,30,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ganga Roller Flour Mills Private Limited,Short Term Bank Facilities,IVR A4+ (Reaffirmed),2025-05-13,395,30,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Royal Agro Farm Private Limited(Erstwhile Royal Agro Farm),Long Term Facilities,IVR B+ (Upgraded),2025-05-13,395,30,HIGH,Stable,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Clearsynth Labs Limited (CLL),Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-05-13,395,30,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
DGS Township Private Limited,Proposed Long Term Bank Facilities - Term Loan,IVR BBB- (Reaffirmed),2025-05-13,395,30,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
DGS Township Private Limited,Long Term Bank Facilities - Term Loan,IVR BBB- (Reaffirmed),2025-05-13,395,30,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
RBM Infracon Limited (RBMIL),Short Term Bank Facilities,IVR A3+ (Upgraded),2025-05-13,395,30,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shree Vagheshwari Roadways,Long Term Fund Based Bank Facilities,IVR D (INC)(Downgraded),2025-05-13,395,30,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Corp Limited,Long Term Fund Based Bank Facilities - Term Loans,IVR BB (INC)(Downgraded),2025-05-14,394,29,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Corp Limited,Long Term Fund Based Bank Facilities - GECL,IVR BB (INC)(Downgraded),2025-05-14,394,29,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sonu Infratech Limited,Long Term Bank Facilities,IVR BBB- (Assigned),2025-05-14,394,29,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sonu Infratech Limited,Short Term Bank Facilities,IVR A3 (Assigned),2025-05-14,394,29,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
FS Green Energies Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),2025-05-14,394,29,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
FS Green Energies Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),2025-05-14,394,29,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sadhguru Pipes LLP,Long Term Bank Facility,IVR BBB- (Assigned),2025-05-14,394,29,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sadhguru Pipes LLP,Short Term Bank Facility,IVR A3 (Assigned),2025-05-14,394,29,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Rose Malar Developmental Cooperative Society Limited,Proposed Long Term facilities,IVR B+ (INC)(Downgraded),2025-05-14,394,29,HIGH,Negative,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shri Gangajali Education Society,Long Term Bank Facilities,IVR BBB+ (Upgraded),2025-05-14,394,29,HIGH,Stable,Education,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Malls Private Limited,Short Term Bank Facilities,IVR A4 (CE) (INC) (Downgraded),2025-05-14,394,29,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Corp Limited,Short Term Non-Fund Based Bank Facilities - Bank Guarantee,IVR A4 (INC) (Downgraded),2025-05-14,394,29,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Corp Limited,Long Term Fund Based Bank Facilities - Overdraft,IVR BB (INC)(Downgraded),2025-05-14,394,29,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Corp Limited,Long Term Fund Based Bank Facilities - Cash Credit,IVR BB (INC)(Downgraded),2025-05-14,394,29,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Rose Malar Developmental Cooperative Society Limited,Fund Based - Long Term facilities - Term Loans,IVR B+ (INC)(Downgraded),2025-05-14,394,29,HIGH,Negative,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Malls Private Limited,Long Term Bank Facilities (LRD),IVR BB (CE) (INC) (Downgraded),2025-05-14,394,29,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Malls Private Limited,Long Term Bank Facilities (Term Loan),IVR BB (CE) (INC) (Downgraded),2025-05-14,394,29,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shalimar Malls Private Limited,Long Term Bank Facilities (GECL),IVR BB (CE) (INC) (Downgraded),2025-05-14,394,29,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bvishal Oil and Energy Limited (BVOEL),Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-05-15,393,28,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bvishal Oil and Energy Limited (BVOEL),Short Term Bank Facilities,IVR A3 (Reaffirmed),2025-05-15,393,28,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
ACDC Saideep Buildcon Private Limited,Long Term Bank Facilities- Proposed,IVR BBB- (Assigned),2025-05-15,393,28,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ess Ess Kay Engineering Company Private Limited (SSK),Long Term Bank Facilities -Term Loan,IVR BBB- (Reaffirmed),2025-05-15,393,28,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
AP Rayon,Long Term Facilities,IVR B+ (Reaffirmed),2025-05-15,393,28,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ess Ess Kay Engineering Company Private Limited (SSK),Long Term Bank Facilities-Cash Credit,IVR BBB- (Reaffirmed),2025-05-15,393,28,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
ACDC Saideep Buildcon Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),2025-05-15,393,28,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ess Ess Kay Engineering Company Private Limited (SSK),Short Term Bank Facilities-BG,IVR A3 (Reaffirmed),2025-05-15,393,28,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
MKC Badarpur Churaibari Kamakhya (Pkg-4) Highways Private Limited,Long Term Bank Facilities,IVR A- (Assigned),2025-05-15,393,28,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
MKC Badarpur Churaibari Kamakhya (Pkg-7) Highways Private Limited,Long Term Bank Facilities,IVR A- (Assigned),2025-05-15,393,28,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
ACDC Saideep Buildcon Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),2025-05-15,393,28,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Blue Ocean Beverages Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),2025-05-16,392,27,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Cyrix Healthcare Private Limited,Proposed Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-05-16,392,27,HIGH,Nil,Healthcare,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Indo Global Soft Solutions and Technologies Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-05-16,392,27,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Cyrix Healthcare Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2025-05-16,392,27,HIGH,Negative,Healthcare,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Cremica Food Industries Limited (CFIL),Short Term Facilities,IVR A3+ (Upgraded),2025-05-16,392,27,HIGH,Nil,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
G Shankar,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),2025-05-16,392,27,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Khalatkar Construction Infra Private Limited,Short Term Bank Facilities - Proposed,IVR A3+ (Assigned),2025-05-16,392,27,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Khalatkar Construction Infra Private Limited,Short Term Bank Facilities,IVR A3+ (Assigned),2025-05-16,392,27,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Khalatkar Construction Infra Private Limited,Long Term Bank Facilities - Proposed,IVR BBB (Assigned),2025-05-16,392,27,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Amore Jewels Private Limited,Long Term Facilities,IVR BBB- (Assigned),2025-05-16,392,27,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Amore Jewels Private Limited,Proposed Long Term Facilities,IVR BBB- (Assigned),2025-05-16,392,27,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Wires and Fabriks (S.A) Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),2025-05-16,392,27,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
G Shankar,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-05-16,392,27,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Cyrix Healthcare Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-05-16,392,27,HIGH,Nil,Healthcare,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Vishwa Samudra Kannur Expressway Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),2025-05-16,392,27,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
G Shankar,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),2025-05-16,392,27,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Wires and Fabriks (S.A) Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),2025-05-16,392,27,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Khalatkar Construction Infra Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),2025-05-16,392,27,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
G Shankar,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-05-16,392,27,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Gulzar Motors Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),2025-05-16,392,27,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Gulzar Motors Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-05-16,392,27,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Prestige Properties,Long Term Fund Based Bank Facilities,IVR BB+ (INC)(Downgraded),2025-05-16,392,27,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Cremica Food Industries Limited (CFIL),Long Term Facilities,IVR BBB (Upgraded),2025-05-16,392,27,HIGH,Stable,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Pushpdeep Infrastructure Private Limited,Long Term Facilities,IVR BBB,2025-05-19,389,24,HIGH,Positive,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Finolite Ceramic,Long Term Bank Facilities,IVR C- (INC)(Downgraded),2025-05-19,389,24,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Finolite Ceramic,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-05-19,389,24,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Raj Infrastructure Development India Private Limited,Short Term Facilities,IVR A4 (INC)(Downgraded),2025-05-19,389,24,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Raj Infrastructure Development India Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-05-19,389,24,HIGH,Negative,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jia Overseas,Long Term Bank Facility,IVR D (INC)(Reaffirmed),2025-05-19,389,24,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Matadin Bhagwan Dass,Long Term Bank Facility,IVR D (INC)(Reaffirmed),2025-05-19,389,24,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jia Overseas,Short Term Facility,IVR D (INC)(Reaffirmed),2025-05-19,389,24,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Farm India Impex Private Limited,Long Term/Short Term Bank Facilities,IVR B+/IVR A4; (INC)(Downgraded),2025-05-19,389,24,HIGH,Negative/-,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Finolite Ceramic,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-05-19,389,24,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Finolite Ceramic,Long Term Bank Facilities,IVR C- (INC)(Downgraded),2025-05-19,389,24,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Matadin Bhagwan Dass,Short Term Facility,IVR D (INC)(Reaffirmed),2025-05-19,389,24,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
YMR Nuts Private Limited,Long Term Bank Facility,IVR D (INC)(Reaffirmed),2025-05-19,389,24,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Suncity Metals and Tubes Private Limited (Erstwhile Suncity Sheets Private Limited),Short Term Bank Facilities,IVR A2+ (Reaffirmed),2025-05-19,389,24,HIGH,Nil,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Suncity Metals and Tubes Private Limited (Erstwhile Suncity Sheets Private Limited),Long Term Bank Facilities,IVR A- (Reaffirmed),2025-05-19,389,24,HIGH,Stable,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Pushpdeep Infrastructure Private Limited,Short Term Facilities,IVR A3+ (Reaffirmed),2025-05-19,389,24,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Suncity Metals and Tubes Private Limited (Erstwhile Suncity Sheets Private Limited),Short Term Bank Facilities,IVR A2+ (Reaffirmed),2025-05-19,389,24,HIGH,Nil,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Suraj Infraventures Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),2025-05-19,389,24,HIGH,Negative,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Farm India Impex Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-05-19,389,24,HIGH,Negative,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bombay Education Trust,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),2025-05-19,389,24,HIGH,Stable,Education,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Suncity Metals and Tubes Private Limited (Erstwhile Suncity Sheets Private Limited),Long Term Bank Facilities,IVR A- (Reaffirmed),2025-05-19,389,24,HIGH,Stable,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shreeji Education Trust,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-05-19,389,24,HIGH,Stable,Education,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Nexo Industries Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-05-20,388,23,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Seacoast Shipping Services Limited,Long Term Fund Based Limits - Cash Credit,IVR D (INC)(Reaffirmed),2025-05-20,388,23,HIGH,Nil,Logistics,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Elec Steel Processing Industries Limited,Long Term Facilities,IVR BBB- (Assigned),2025-05-20,388,23,HIGH,Stable,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
JCO Gas Pipe Limited,Short Term Bank Facilities,IVR A3 (Upgraded),2025-05-20,388,23,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Patel Agri Industries Private Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),2025-05-20,388,23,HIGH,Stable,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jewel Crown LLP,Long Term Bank Facilities,IVR BBB- (CE)(Reaffirmed),2025-05-20,388,23,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Lords Mark Industries Limited,Short Term Bank Facilities,IVR A2 (Upgraded),2025-05-20,388,23,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Lords Mark Industries Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),2025-05-20,388,23,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
