Company Name,RM_Tier,Aug_Week,Amt_Cr,NCD,Rev_Avg_Lakhs,Sector,Agency,Windows,Window_Count,Urgency,Why_Target,Pitch
S S Sea Food Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.5,0,5.0,Agro & Food,ACUITE+CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Sambandam Siva Textiles Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.5,0,5.0,Construction,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Saphire Lifesciences Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.5,0,5.0,Other,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Shree Kankeshwari Agro Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.5,0,5.0,Agro & Food,BRICKWORK,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Shri Ram Agro Sciences Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.5,0,5.0,Agro & Food,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Trimurti Flour Mill Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.48,0,5.0,Agro & Food,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Kwality Feeds Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.42,0,5.0,Other,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Chopra Retec Rubber Products Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.4,0,5.0,Chemicals & Pharma,ACUITE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Om Sharda Logistics Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.4,0,4.0,Logistics,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Marelli U M Electronic Systems Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.36,0,5.0,Other,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Bellona Paper Mill Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.35,0,5.0,Paper/Packaging,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Instyle Embroideries Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.35,0,5.0,Textiles,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Ali Afzal Flour Mill Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.34,0,5.0,Agro & Food,BRICKWORK,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Poulomi Infra Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.3,0,5.0,Construction,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Chandrakona Cold Storage Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.25,0,5.0,Other,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Goodrich Gasket Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.25,0,5.0,Other,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Sri Vyshnavi Foods Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.2,0,5.0,Agro & Food,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Viswa Vijetha Agros (India) Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.2,0,5.0,Agro & Food,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Duke Fabrics (India) Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.19,0,5.0,Textiles,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
P P Polyplast Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.18,0,5.0,Other,ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Chandra Automobile India Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.15,0,5.0,Automobiles,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Cluster Jewellery Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.15,0,5.0,Jewellery/Gems,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Wahi Sons Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.14,0,5.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Lasenor India Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.1,0,5.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Prragathi Steel Castings Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.1,0,5.0,Steel & Metals,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Uni Ads Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.1,0,5.0,Other,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Shalivahana Wind Energy Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.06,0,5.0,Energy/Power,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
A O V Exports Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.05,0,5.0,Logistics,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Sentini Hospitals Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.05,0,5.0,Steel & Metals,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
P D Shah & Sons Traders Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.01,0,5.0,Trading/Exports,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Accent Microcell Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,Other,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Accurate Steel Forgings (India) Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,5.0,Steel & Metals,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Agog Pharma Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,Chemicals & Pharma,BRICKWORK,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-17 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Ashirbad Agro Products Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,5.0,Agro & Food,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
B P Alloys Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,4.0,Steel & Metals,CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Baab Constructions (India) Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,4.0,Construction,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Bakshi Security & Personnel Services Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,4.0,BFSI,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Brahampuri Steels Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,Steel & Metals,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Chemico International Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,3.0,Chemicals & Pharma,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Crystal Quinone Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,4.0,Other,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Eastman International Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,3.0,Other,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Ghaziabad Organics Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,5.0,Other,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-10 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
H F Metalart Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,4.0,Steel & Metals,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Hitech Cellphone Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,IT/Technology,ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Integrated Thermoplastics Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,5.0,Other,CARE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Jaipan Industries Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,5.0,Manufacturing,IND-RA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Jaswantsingh Oberoi Construction Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,4.0,Construction,ACUITE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
K V R Exim Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,3.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Kamla Enterprises,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,3.0,Other,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Khandelwal Laboratories Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,4.0,Healthcare,CARE+CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Kramski Stamping & Molding India Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,5.0,Other,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
L E Marble Gallery Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,Mining,ICRA,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-18 — prime Q1 2027 renewal target,Your Non-Fund-Based at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Mathuram Swastha Evam Shikshan Sansthan,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,5.0,Other,ICRA,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-10 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Novartis Energy Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,3.0,Energy,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Padmavati Castings Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,5.0,Steel & Metals,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Pricol Engineering Inds. Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,3.0,Manufacturing,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Rudra Ecovation Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,5.0,Other,CARE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Salicylates & Chemicals Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,Chemicals & Pharma,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Non-Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Samal Builders Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,4.0,Construction,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shri Basava Textiles Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,5.0,Construction,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Sneha Medicare Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,Automobiles,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Soriso Ceramic Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,5.0,Other,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Swadesh Green Infra Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,5.0,Construction,ICRA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Trivikrama Medical Services Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,5.0,Healthcare,IND-RA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Vijay Iron Foundry Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,Steel & Metals,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Vishesh Diagnostics Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,5.0,Healthcare,IND-RA,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-19 — prime Q1 2027 renewal target,Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vivek Travels Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),7.0,0,4.0,Hotels & Tourism,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-18 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Zuha Leather Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),7.0,0,3.0,Other,ACUITE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Rdevis Engineers Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),6.99,0,5.0,Manufacturing,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Kurnool Seeds Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),6.9,0,5.0,Agro & Food,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Multani Pharmaceuticals Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),6.9,0,5.0,Chemicals & Pharma,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Paramount Rice Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),6.86,0,5.0,Agro & Food,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Shree Ganesh Cotex Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),6.86,0,5.0,Other,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Birin Spinning Mills Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),6.85,0,5.0,Textiles,ACUITE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Kakan Rice Mill Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),6.85,0,5.0,Agro & Food,ACUITE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
R S Printfab Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),6.8,0,5.0,Paper/Packaging,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Fair Food Overseas Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),6.77,0,5.0,Agro & Food,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Northway Infra-Tech Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),6.77,0,5.0,Construction,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Gurudev Overseas Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),6.75,0,3.0,Other,BRICKWORK,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (86 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Om Construction,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),6.75,0,2.5,Construction,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Triumph Auto Parts Distributors Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),6.75,0,5.0,Automobiles,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Vee Vee Controls Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),6.75,0,4.0,Other,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
