Company Name,Latest Instrument,Latest Rater,Latest Rating,Rating Date,Urgency,Sector,INC Flag,All Raters,Rater Count,All Instruments,Latest Status,Data Source,Priority Score,Why Target,ACER Pitch Angle
Speciality Organics Pvt. Ltd.,Bank Guarantee,CRISIL,A 3,2026-03-18,LOW,Chemicals/Pharma,NO,CARE | CRISIL,2,Bank Guarantee | Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Initial Rating,D365,2,Multi-agency (2 raters) — open to new entrant,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Sunshield Chemicals Ltd.,Term loans,IND-RA,BBB+,2026-03-30,LOW,Chemicals/Pharma,NO,CRISIL | IND-RA,2,Term loans,Withdrawn,D365,2,Multi-agency (2 raters) — open to new entrant,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Supreme Petrochem Ltd.,Fund based financial facility/instrument,CRISIL,AA-,2026-02-27,LOW,Chemicals/Pharma,NO,CRISIL | IND-RA,2,Fund based financial facility/instrument | Non-fund based working capital limit | Non-fund-based financial facility/instrument,Reaffirmed,D365,2,Multi-agency (2 raters) — open to new entrant,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Torrent Pharmaceuticals Ltd.,Term loans,IND-RA,AA+,2026-01-02,LOW,Chemicals/Pharma,NO,ICRA | IND-RA,2,Fund based financial facility/instrument | Term loans,Reaffirmed,D365,2,Multi-agency (2 raters) — open to new entrant,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Zim Laboratories Ltd.,Bank Guarantee,ACUITE,A 3+,2026-02-17,LOW,Chemicals/Pharma,NO,ACUITE | CARE,2,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Reaffirmed,D365,2,Multi-agency (2 raters) — open to new entrant,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Advy Chemical Pvt. Ltd.,Bank Guarantee,CRISIL,A 3+,2025-12-30,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Chamunda Plastic Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-03-10,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Exel Rubber Pvt. Ltd.,Bank Guarantee,CARE,A 1+,2026-04-08,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Fineotex Chemical Ltd.,Non-government debt,ICRA,A+/A1+,2026-02-26,LOW,Chemicals/Pharma,NO,ICRA,1,Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Gujarat Chemical Port Ltd.,Bank Guarantee,CARE,AAA,2026-03-31,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
I L & F S Paradip Refinery Water Ltd.,Term loans,IND-RA,AA-,2026-03-05,LOW,Chemicals/Pharma,NO,IND-RA,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Jay Chemical Inds. Pvt. Ltd.,Non-government debt,CARE,A+/A1+,2026-03-25,LOW,Chemicals/Pharma,NO,CARE,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Jayashree Polymer Exports Pvt. Ltd.,Letter Of credit,CRISIL,A 3+,2026-02-04,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Term loans,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kaleesuwari Refinery & Industry Pvt. Ltd.,Non-government debt,CRISIL,A-,2026-04-13,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kaleesuwari Refinery Pvt. Ltd.,Term loans,CRISIL,A+,2026-04-14,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kutch Chemical Inds. Ltd.,Non-government debt,CARE,AA-/A1+,2026-04-01,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Non-government debt | Term loans,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Mysore Polymers & Rubber Products Pvt. Ltd.,Letter Of credit,CRISIL,A 3+,2026-02-27,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Term loans,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Nahar Colours & Coating Pvt. Ltd.,Non-government debt,CARE,A-/A2+,2026-01-12,LOW,Chemicals/Pharma,NO,CARE,1,Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
New Kandla Salt & Chemical Co. Pvt. Ltd.,Term loans,CARE,BBB-,2026-04-08,LOW,Chemicals/Pharma,NO,CARE,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Pradip Plastic Moulders Pvt. Ltd.,Term loans,CRISIL,BBB-,2026-02-26,LOW,Chemicals/Pharma,NO,CRISIL,1,Term loans,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Rajagiri Rubber & Produce Co. Ltd.,Term loans,CARE,BB+,2026-02-17,LOW,Chemicals/Pharma,NO,CARE,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Rathi Dye Chem Pvt. Ltd.,Bank Guarantee,ACUITE,A 3,2026-04-20,LOW,Chemicals/Pharma,NO,ACUITE,1,Bank Guarantee,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Vaighai Chemical Inds. Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 3,2026-01-30,LOW,Chemicals/Pharma,NO,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Virchow Petrochemical Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 1+,2026-02-18,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Aryann Chemical Trading Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),2026-01-23,LOW,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Long Term Bank Facilities - Channel Finance Limit | Proposed Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Northern Coating Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Reaffirmed),2026-01-02,LOW,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Long Term/Short Term Bank Facilities,,Infomerics,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Rajshree Fine Chemical Industries India Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Downgraded),2025-12-29,LOW,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Salvi Chemical Industries Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),2026-02-05,LOW,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Proposed Long Term Bank Facilities | Proposed Short Term Bank Facilities | Short Term Bank Facilities,,Infomerics,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Acme Chem Ltd.,Non-government debt,ICRA,A/A1,2026-02-20,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Akums Drugs & Pharmaceuticals Ltd.,Non-government debt,ICRA,AA/A1+,2026-04-10,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Alkyl Amines Chemicals Ltd.,Letter Of credit,CRISIL,A 1+,2025-12-26,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
All Time Plastics Ltd.,Fund based financial facility/instrument,CRISIL,A,2026-03-16,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Term loans,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Alps Chemicals Pvt. Ltd.,Bank Guarantee,CRISIL,A 2,2026-03-18,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Andhra Petrochemicals Ltd.,Non-fund based working capital limit,ICRA,A 2+,2026-02-05,LOW,Chemicals/Pharma,NO,ICRA,1,Fund based financial facility/instrument | Letter Of credit | Non-fund based working capital limit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Apex Laboratories Pvt. Ltd.,Term loans,CARE,A,2026-03-30,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Letter Of credit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Apollo Pharmacies Ltd.,Term loans,CRISIL,A,2026-03-25,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Term loans,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Apothecon Pharmaceuticals Pvt. Ltd.,Bank Guarantee,CRISIL,A 2,2026-04-28,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Aquapharm Chemicals Pvt. Ltd. [Merged],Long term Loans,CRISIL,AA,2026-01-09,LOW,Chemicals/Pharma,NO,CRISIL,1,Long term Loans | Short-term loan | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Astralis Pharmacy Pvt. Ltd.,Term loans,IND-RA,BB-,2026-03-25,LOW,Chemicals/Pharma,NO,IND-RA,1,Term loans,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Bafna Pharmaceuticals Ltd.,Letter Of credit,ICRA,A 4+,2026-01-23,LOW,Chemicals/Pharma,NO,ICRA,1,Letter Of credit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Balaji Speciality Chemicals Ltd.,Non-government debt,CARE,A/A1,2025-12-23,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Best Value Chem Pvt. Ltd.,Non-government debt,ICRA,A/A2+,2026-01-06,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Bhagiradha Chemicals & Inds. Ltd.,Non-fund based working capital limit,IND-RA,A 2+,2026-03-09,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Bodal Chemicals Ltd.,Non-fund based working capital limit,IND-RA,A 2,2026-02-24,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit | Non-government debt | Term loans,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Brawn Laboratories Ltd.,Non-government debt,CARE,A-/A2+,2026-04-07,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Brilliant Polymers Pvt. Ltd.,Non-government debt,CARE,A/A2+,2025-12-24,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Calibre Chemicals Pvt. Ltd.,Term loans,CRISIL,A,2026-02-12,LOW,Chemicals/Pharma,NO,CRISIL,1,Term loans,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Catasynth Speciality Chemicals Pvt. Ltd.,Term loans,IND-RA,BBB,2026-03-30,LOW,Chemicals/Pharma,NO,IND-RA,1,Term loans,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Centaur Pharmaceuticals Pvt. Ltd.,Bank Guarantee,CRISIL,A 1,2026-03-04,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Chambal Fertilisers & Chemicals Ltd.,Long term Loans,CRISIL,AA+,2026-03-17,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Chemspec Chemicals Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,A,2026-04-17,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Chromo Laboratories India Pvt. Ltd.,Letter Of credit,CRISIL,A 3,2025-12-29,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Long term Loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Covalent Laboratories Pvt. Ltd.,Fund based financial facility/instrument,ICRA,A-,2026-03-31,LOW,Chemicals/Pharma,NO,ICRA,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Crescent Organics Pvt. Ltd.,Letter Of credit,ICRA,A 4+,2025-12-15,LOW,Chemicals/Pharma,NO,ICRA,1,Fund based financial facility/instrument | Letter Of credit | Non-government debt | Short-term loan,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
D C M Shriram Fine Chemicals Ltd.,Non-fund-based financial facility/instrument,CARE,A 2+,2026-04-07,LOW,Chemicals/Pharma,NO,CARE,1,Non-fund-based financial facility/instrument,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
D R T-Anthea Aroma Chemicals Pvt. Ltd.,Non-government debt,IND-RA,A-/A1,2026-03-09,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-government debt | Term loans,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Demosha Chemicals Pvt. Ltd.,Bank Guarantee,CRISIL,A 2,2026-02-11,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Dhampur Bio Organics Ltd.,Bank Guarantee,CARE,A 2,2026-01-13,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Term loans,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Dhanuka Laboratories Ltd.,Non-fund-based financial facility/instrument,ICRA,A 3+,2026-02-25,LOW,Chemicals/Pharma,NO,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Dhanveen Pigments Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 3,2026-01-09,LOW,Chemicals/Pharma,NO,CARE,1,Non-fund-based financial facility/instrument | Term loans,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Elkay Chemicals Pvt. Ltd.,Non-government debt,ICRA,A 2,2026-01-27,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
"Fertilisers & Chemicals, Travancore Ltd.",Non-government debt,CARE,A-/A2,2026-04-02,LOW,Chemicals/Pharma,NO,CARE,1,Non-fund-based financial facility/instrument | Non-government debt,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Flamingo Pharmaceuticals Ltd.,Term loans,CRISIL,BBB,2025-12-19,LOW,Chemicals/Pharma,NO,CRISIL,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Fourrts (India) Laboratories Pvt. Ltd.,Non-government debt,CARE,A-/A2+,2026-03-27,LOW,Chemicals/Pharma,NO,CARE,1,Letter Of credit | Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Gharda Chemicals Ltd.,Fund based financial facility/instrument,CRISIL,AA,2026-01-09,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Glenfin Chemicals Pvt. Ltd.,Bank Guarantee,CARE,A 3,2026-04-27,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Letter Of credit | Term loans,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Globex Laboratories (R & D) Ltd.,Fund based financial facility/instrument,CRISIL,BBB-,2026-03-30,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Gowra Petrochem Pvt. Ltd.,Non-government debt,ICRA,BBB+/A2,2025-12-30,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Graviti Pharmaceuticals Pvt. Ltd.,Non-government debt,CARE,A/A1,2025-12-16,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Gujarat Fluorochemicals Ltd.,Term loans,CRISIL,AA+,2026-03-26,LOW,Chemicals/Pharma,NO,CRISIL,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Gulbrandsen Catalysts Pvt. Ltd.,Letter Of credit,CRISIL,A 1,2026-02-05,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Gulnar Plastics Pvt. Ltd.,Non-government debt,CARE,BBB-/A3,2026-04-08,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
H P M Chemicals & Fertilizers Ltd.,Letter Of credit,CRISIL,BB+,2026-02-10,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Haresh Petrochem Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4+,2025-12-29,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Non-fund-based financial facility/instrument,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Hindustan Gum & Chemicals Ltd.,Non-government debt,CARE,A+/A1+,2026-03-19,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Hughes & Hughes Chem Ltd.,Bank Guarantee,CRISIL,BB,2026-03-02,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Hy-Gro Chemicals Pharmatek Pvt. Ltd.,Fund based financial facility/instrument,ICRA,BBB,2026-02-27,LOW,Chemicals/Pharma,NO,ICRA,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Short-term loan | Term loans,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Intech Organics Ltd.,Non-fund-based financial facility/instrument,ICRA,A 3,2025-12-23,LOW,Chemicals/Pharma,NO,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
J B Chemicals & Pharmaceuticals Ltd.,Fund based financial facility/instrument,CRISIL,AA+,2026-03-17,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Jayashree Polymers Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BBB+,2026-02-04,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Term loans,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kanoria Chemicals & Inds. Ltd.,Bank Guarantee,CARE,A 4+,2026-01-09,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kevin Dyes & Chemicals Pvt. Ltd.,Long term Loans,CRISIL,BB,2026-01-13,LOW,Chemicals/Pharma,NO,CRISIL,1,Long term Loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Khaitan Chemicals & Fertilizers Ltd.,Non-government debt,IND-RA,BBB-/A3,2026-04-23,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-government debt,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kilburn Chemicals Ltd.,Term loans,IND-RA,BBB,2026-04-14,LOW,Chemicals/Pharma,NO,IND-RA,1,Term loans,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kopran Laboratories Ltd.,Fund based financial facility/instrument,CRISIL,BBB,2026-03-24,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kopran Research Laboratories Ltd.,Bank Guarantee,CRISIL,A 2,2026-03-24,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kothari Petrochemicals Ltd.,Non-fund-based financial facility/instrument,ICRA,A 1+,2026-03-20,LOW,Chemicals/Pharma,NO,ICRA,1,Non-fund-based financial facility/instrument,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Lincon Polymers Pvt. Ltd.,Non-government debt,CARE,BBB/A3+,2025-12-31,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
M S N Laboratories Pvt. Ltd.,Non-government debt,IND-RA,A+/A1,2026-03-25,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-government debt,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
M S N Organics Pvt. Ltd.,Term loans,IND-RA,A,2026-03-25,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
M S N Pharmachem Pvt. Ltd.,Non-government debt,IND-RA,A+/A1,2026-03-25,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-government debt,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Machino Polymers Ltd.,Non-government debt,ICRA,A-/A2+,2026-03-24,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Macro Polymers Pvt. Ltd.,Long term Loans,ACUITE,BBB,2026-01-16,LOW,Chemicals/Pharma,NO,ACUITE,1,Long term Loans,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Madhusudan Organics Pvt. Ltd.,Non-government debt,IND-RA,BBB-/A3,2026-01-30,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Madras Fertilizers Ltd.,Letter Of credit,CARE,A 4+,2025-12-31,LOW,Chemicals/Pharma,NO,CARE,1,Letter Of credit | Non-fund-based financial facility/instrument,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Maharashtra Aldehydes & Chemicals Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4+,2026-02-16,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Maithri Laboratories Pvt. Ltd.,Term loans,IND-RA,A,2026-03-25,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
