Company Name,All Instruments,Latest Instrument,Current Rater(s),Latest Rater,Rater Count,Rating,Rating Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Geographic Cluster,Why Target,ACER Pitch Angle
Essem Jute Inds. Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,CRISIL,CRISIL,1,D,Reaffirmed,2026-02-23,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Etco Denim Pvt. Ltd.,Bank Guarantee | Non-government debt | Term loans,Bank Guarantee,CARE,CARE,1,D,Reaffirmed,2026-04-09,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Gomuki Spinning Mills Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,BRICKWORK,BRICKWORK,1,A 4,Reaffirmed,2026-02-24,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Hema Dyeing & Printing Mills Pvt. Ltd.,Bank Guarantee,Bank Guarantee,CARE,CARE,1,A 4,Reaffirmed,2026-03-10,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Jai India Weaving Mills Pvt. Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,D,Reaffirmed,2026-01-16,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Krishnaganga Spinning Mills Pvt. Ltd.,Bank Guarantee | Letter Of credit,Bank Guarantee,CARE,CARE,1,A 4,Reaffirmed,2026-01-07,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Laxmi Technical Textile Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2026-02-26,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Maa Annapurna Jute & Carpets Inds. Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,B,Reaffirmed,2026-04-28,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Mahajan Silk Mills Pvt. Ltd.,Bank Guarantee | Letter Of credit,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2026-02-26,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Nandi Vardhana Textile Mills Ltd.,Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Fund based financial facility/instrument,CARE,CARE,1,D,Reaffirmed,2026-02-11,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Narmada Spinning Pvt. Ltd.,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2026-04-24,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Oriental Textile Processing Co. Pvt. Ltd.,Long term Loans,Long term Loans,CRISIL,CRISIL,1,B,Reaffirmed,2026-01-31,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Oswal Knit India Ltd.,Letter Of credit,Letter Of credit,CARE,CARE,1,D,Reaffirmed,2026-02-24,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Pavan Cotton Products Pvt. Ltd.,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 4,Reaffirmed,2025-12-17,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
R G Spinning Mills Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,BB-,Reaffirmed,2026-04-02,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
R K Natural Fibre Pvt. Ltd.,Non-government debt,Non-government debt,IND-RA,IND-RA,1,B-/A4,Reaffirmed,2026-04-02,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Rajesh Rayon Silk Mills Ltd.,Long term Loans,Long term Loans,CRISIL,CRISIL,1,B,Reaffirmed,2026-02-27,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ratnapriya Dyeing & Printing Mills Pvt. Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2026-03-30,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shakti Yarn Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,D,Reaffirmed,2026-02-16,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shri Mahabir Dyeing & Prtg. Mills Pvt. Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,B-,Downgraded,2026-04-02,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Skywin Spinning Pvt. Ltd.,Non-government debt,Non-government debt,IND-RA,IND-RA,1,B/A4,Downgraded,2026-04-02,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sree Koppammal Cotton Spinning Mills Pvt. Ltd.,Short-term loan,Short-term loan,CRISIL,CRISIL,1,A 4,Reaffirmed,2026-03-31,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Anjaneya Cotton Mills Ltd.,Term loans,Term loans,CARE,CARE,1,B-,Reaffirmed,2026-01-20,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Nav Durga Textile Processors Pvt. Ltd.,Bank Guarantee | Long term Loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Reaffirmed,2025-12-22,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Subh Laxmi Cotton Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,B,Downgraded,2026-02-27,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sustainable Spinning & Commodities Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,BRICKWORK,BRICKWORK,1,D,Reaffirmed,2026-03-24,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Telangana Fiber Grid Corpn. Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,BB,Downgraded,2026-03-31,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Vardhman Textile Components Ltd.,Term loans,Term loans,CARE,CARE,1,B+,Downgraded,2026-04-06,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Venkateshwara Fibre Glass (Chennai) Pvt.  Ltd.,Long term Loans,Long term Loans,CRISIL,CRISIL,1,BB-,Reaffirmed,2026-01-09,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Virat Weaving Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument | Long term Loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Downgraded,2026-03-11,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Vrijesh Natural Fibre & Fabrics (India) Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit,ACUITE,ACUITE,1,A 4,Reaffirmed,2026-02-06,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Kumar Cotton Mills Private Limited,Long Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BB+ (INC)(Downgraded),,2026-01-06,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shri Mahesh Co-operative Spinning Mills Limited,Long Term Bank Facilities | Proposed Long Term/ Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR B+ (INC) (Downgraded),,2026-02-06,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Vaibhav Ginning and Spinning Mill Private Limited,Long Term Facilities | Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR D (INC)(Reaffirmed),,2026-01-16,LOW,3,YES,Textiles,Other,"INC — rater relationship broken | Textiles sector — 63.7% INC rate, highest of all sectors","INC — current rater relationship failed, prime switching candidate | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Jaydeep Cotton Fibres Pvt. Ltd.,Fund based financial facility/instrument | Long term Loans | Short-term loan | Term loans,Fund based financial facility/instrument,ACUITE | CRISIL,CRISIL,2,A 3,Reaffirmed,2025-11-28,MEDIUM,3,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
L S Spinning Mills Pvt. Ltd.,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,IND-RA | Infomerics,IND-RA,2,A 3,Withdrawn,2025-12-02,MEDIUM,3,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Rajapalayam Textile Ltd.,Long term Loans | Non-government debt | Term loans,Non-government debt,CARE | CRISIL,CARE,2,BBB-/A3,Reaffirmed,2025-12-08,MEDIUM,3,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sandhya Spinning Mill Ltd.,Long term Loans | Non-government debt | Term loans,Non-government debt,CARE | CRISIL,CARE,2,BB+/A4+,Reaffirmed,2025-12-08,MEDIUM,3,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ultra Denim Ltd.,Bank Guarantee | Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Fund based financial facility/instrument,CARE | CRISIL,CARE,2,BBB,Withdrawn,2025-12-04,MEDIUM,3,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Bally Jute Co. Ltd.,Bank Guarantee | Letter Of credit | Non-fund based working capital limit | Term loans,Non-fund based working capital limit,CRISIL | IND-RA,IND-RA,2,A 3+,Withdrawn,2026-04-14,LOW,2,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Garden Silk Mills Pvt. Ltd.,Non-fund based working capital limit | Non-government debt | Term loans,Term loans,ICRA | IND-RA,IND-RA,2,A+,Reaffirmed,2026-03-25,LOW,2,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Jio Digital Fibre Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE | CRISIL,CARE,2,AAA,Reaffirmed,2026-04-02,LOW,2,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Knit Gallery India Pvt. Ltd.,Long term Loans | Term loans,Term loans,CARE | CRISIL,CARE,2,BB+,Initial Rating,2026-01-22,LOW,2,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ludlow Jute & Specialities Ltd.,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Bank Guarantee,ACUITE | CRISIL,ACUITE,2,A 4+,Withdrawn,2026-02-18,LOW,2,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
P K P N Spinning Mills Pvt. Ltd.,Fund based financial facility/instrument | Letter Of credit | Non-government debt | Term loans,Fund based financial facility/instrument,BRICKWORK | CARE | CRISIL,CRISIL,3,BBB+,Reaffirmed,2026-02-05,LOW,2,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Raj Lakshmi Cotton Mills Pvt. Ltd.,Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Letter Of credit,CARE | CRISIL,CARE,2,A 2,Rating Watch,2026-03-05,LOW,2,NO,Textiles,Other,"Multi-agency | Textiles sector — 63.7% INC rate, highest of all sectors","Multi-agency — already comfortable with multiple raters | Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
A H P Apparel Pvt. Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,AA,Withdrawn,2025-07-01,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Akshara Spinning Mills Pvt. Ltd.,Fund based financial facility/instrument | Long term Loans,Fund based financial facility/instrument,CRISIL,CRISIL,1,BBB,Upgraded,2025-10-08,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Anithaa Weaving Mill Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,BBB,Reaffirmed,2025-11-19,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Armstrong Apparel Mills Pvt. Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,BBB,Upgraded,2025-08-12,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Arunachala Gounder Textile Mills Pvt. Ltd.,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Bank Guarantee,ACUITE,ACUITE,1,A 3,Upgraded,2025-08-07,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Arvind Dyeing & Bleaching Mills Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,CRISIL,CRISIL,1,BBB+,Reaffirmed,2025-10-01,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ashnoor Textile Mills Ltd.,Long term Loans | Non-fund-based financial facility/instrument,Long term Loans,CRISIL,CRISIL,1,BBB-,Reaffirmed,2025-09-04,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Birla Furukawa Fibre Optics Pvt. Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,CARE,CARE,1,A 2,Downgraded,2025-07-09,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Bowreah Jute Mills Pvt. Ltd.,Letter Of credit,Letter Of credit,CARE,CARE,1,A 3+,Reaffirmed,2025-12-05,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Cedaar Textile Ltd.,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,BRICKWORK,BRICKWORK,1,D,Downgraded,2025-09-30,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Creative Textile Mills Pvt. Ltd. (1996),Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,CRISIL,CRISIL,1,A 2,Upgraded,2025-07-01,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Creative Textile Mills Pvt. Ltd. [Merged],Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,CRISIL,CRISIL,1,A 3+,Downgraded,2025-06-24,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Exodus Futura Knit Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 4,Withdrawn,2025-06-19,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Gomathi Spinning Mills India Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,BB+,Downgraded,2025-06-30,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
H S A Apparel Pvt. Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,AA,Withdrawn,2025-07-01,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
K D H Textile Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,BB+,Reaffirmed,2025-12-03,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Kamakshi Jute Inds. Ltd.,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 2,Reaffirmed,2025-09-30,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Kashi Vishwanath Textile Mill Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,BBB,Reaffirmed,2025-12-05,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Kejriwal Dyeing & Prtg. Mills Pvt. Ltd.,Letter Of credit | Term loans,Term loans,CRISIL,CRISIL,1,A,Reaffirmed,2025-07-07,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Manchester Textile Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,BB+,Reaffirmed,2025-08-29,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Meera Cotton & Synthetic Mills Pvt. Ltd.,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,ACUITE,ACUITE,1,A 3+,Reaffirmed,2025-06-20,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Montex Glass Fibre Inds. Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit,CRISIL,CRISIL,1,A 3+,Reaffirmed,2025-11-17,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
N M K Textile Mills (India) Pvt. Ltd.,Non-government debt,Non-government debt,ICRA,ICRA,1,BBB/A3+,Withdrawn,2025-07-14,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Nahar Spinning Mills Ltd.,Letter Of credit | Term loans,Term loans,CRISIL,CRISIL,1,A,Reaffirmed,2025-08-26,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Naihati Jute Mills Co. Ltd.,Bank Guarantee | Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,CRISIL,CRISIL,1,A 3,Reaffirmed,2025-11-19,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Premier Spinning & Wvg. Mills Pvt. Ltd.,Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument,Long term Loans,CRISIL,CRISIL,1,AA-,Reaffirmed,2025-11-07,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ramkrushna Spinning Mills Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 3,Reaffirmed,2025-11-27,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Raymond Uco Denim Pvt. Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Fund based financial facility/instrument,CRISIL,CRISIL,1,BBB-,Reaffirmed,2025-09-09,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
