Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
Hira Automobiles Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-03-17,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Home Zone Stainless Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities (including proposed),Long Term Bank Facilities (including proposed),IVR B (INC)(Downgraded),,2025-05-23,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Hotel Tara Palace,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-03-31,HIGH,5,YES,Hotels/Tourism,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
ICL Fincorp Limited,Infomerics,1,Infomerics,Fund based Long Term - Proposed Loans | Fund based Long Term loans - Term loans | Non-Convertible Debentures,Non-Convertible Debentures,IVR BB (INC) (Reaffirmed),,2025-03-21,HIGH,5,YES,BFSI,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
IFL Housing Finance Limited,Infomerics,1,Infomerics,Long-Term Bank Facilities | Long-Term Bank Facilities (Proposed),Long-Term Bank Facilities,IVR BB (INC) (Downgraded),,2024-12-09,HIGH,5,YES,BFSI,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Immaculate Agro Spices Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-05-27,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Indo Global Soft Solutions and Technologies Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-05-16,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
JAM Hotels and Resorts Private Limited,Infomerics,1,Infomerics,Long term Bank Facilities - Proposed,Long term Bank Facilities - Proposed,IVR BB (INC)(Reaffirmed & Withdrawn),,2021-10-28,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
JCL Infra Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-02-14,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
JMJ Charitable Education Society,Infomerics,1,Infomerics,Long Term Facility - Fund Based - Proposed Term Loan,Long Term Facility - Fund Based - Proposed Term Loan,IVR B+ (INC)(Downgraded),,2025-02-24,HIGH,5,YES,Education,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jalna Siddhivinayak Alloys Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-04-07,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jawahar Shetkari Sahakari Soot Girni Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facility,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-04-16,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jay Formulations Limited (JFL),Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-03-11,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jayalakshmi Spintex India Private Limited,Infomerics,1,Infomerics,Long Term Fund Based Facility - CCOL | Long Term Fund Based Facility - Term Loan | Proposed Long Term Fund Based Facility - Term Loan | Short Term Non-Fund Based Facility - Letter of Credit,Long Term Fund Based Facility - Term Loan,IVR B (INC)(Downgraded),,2025-05-21,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jericho Chemicals LLP,Infomerics,1,Infomerics,Long Term Facilities,Long Term Facilities,IVR B+ (INC)(Downgraded),,2025-05-28,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jeyyam Global Foods Limited (Erstwhile Jeyyam Global Foods Private Limited),Infomerics,1,Infomerics,Long Term Facilities,Long Term Facilities,IVR BB (INC)(Downgraded),,2025-04-07,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jia Overseas,Infomerics,1,Infomerics,Long Term Bank Facility | Short Term Facility,Long Term Bank Facility,IVR D (INC)(Reaffirmed),,2025-05-19,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jitendra New EV Tech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-03-22,HIGH,5,YES,IT/Software,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
K B Ispat Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-06-06,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
KK Spun India Limited (KKSIL),Infomerics,1,Infomerics,Long Term fund-based bank facilities | Short Term non-fund- based facilities,Long Term fund-based bank facilities,IVR D (INC)(Reaffirmed),,2025-04-01,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
KMC Constructions Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Proposed Short Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-03-21,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kamco Chew Food Private Limited (KCFPL),Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-04-21,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kandhan Knitss,Infomerics,1,Infomerics,Long Term Facilities | Long Term/Short Term Facilities | Short Term Facilities,Long Term/Short Term Facilities,IVR C/IVR A4; (INC)(Downgraded),,2025-02-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kanjiravelil Traders,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-05-27,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kanjiravelil Traders Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-05-27,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Karnal Food Pack Cluster Limited,Infomerics,1,Infomerics,Long Term Bank Facility,Long Term Bank Facility,IVR B (INC)(Downgraded),,2024-12-20,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kartick Chandra Agro Products Private Limited,Infomerics,1,Infomerics,Long Term Bank Facility,Long Term Bank Facility,IVR C (INC)(Reaffirmed),,2025-01-24,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kataria Automobiles Private Limited (KAPL),Infomerics,1,Infomerics,Long Term Fund based facilities - Cash Credit | Long Term Fund based facilities - Term Loan | Short Term Fund based facilities - Bank Guarantee,Long Term Fund based facilities - Cash Credit,IVR BB (INC)(Reaffirmed and Withdrawn),,2023-02-10,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Khandelwal Jewellers (Akola) Pvt Ltd,Infomerics,1,Infomerics,Long Term Bank Facilities | Long/Short Term Bank Facilities | Proposed Bank Facilities - Long Term/Short Term,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),,2022-04-06,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kings Canyon SEZ Private Limited,Infomerics,1,Infomerics,Long Term Facility Fund Based - Lease Rental Discounting,Long Term Facility Fund Based - Lease Rental Discounting,IVR D (INC)(Reaffirmed),,2025-04-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kompass Infrastructures Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Long Term/Short Term bank Facilities (Proposed) | Short Term Bank Facilities,Long Term Bank Facilities,IVR C- (INC)(Reaffirmed),,2025-03-25,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Konkan Aggregates Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B (INC)(Downgraded),,2025-06-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Krishna Defence and Allied Industries Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Proposed Long term Bank facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Reaffirmed and Withdrawn),,2024-02-29,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Laxmi Dia Jewels Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),,2025-01-02,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Linen Art Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-02-25,HIGH,5,YES,Textiles,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
M. M. Industries,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR C+ (INC)(Downgraded),,2025-01-27,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
MDA Mineral Dhatu (AP) Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities (including Proposed),Long Term Bank Facilities (including Proposed),IVR BB- (INC)(Downgraded),,2025-02-17,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
MMR Construction Company Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),,2025-06-03,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
MSR Iron and Steel Industries India Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-01-27,HIGH,5,YES,Steel/Metals,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
MT Patil Builders & Contractors Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-03-24,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
MVR Technology,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR B (INC)(Downgraded),,2025-03-17,HIGH,5,YES,IT/Software,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Maa Jay Chandi Multipurpose Cold Storage Private Limited,Infomerics,1,Infomerics,Long Term Facilities,Long Term Facilities,IVR B- (INC)(Reaffirmed),,2025-03-28,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Magadh Iron Private Limited,Infomerics,1,Infomerics,Long Term Bank Facility,Long Term Bank Facility,IVR B (INC) (Downgraded),,2025-06-13,HIGH,5,YES,Steel/Metals,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Mahadev Yarns Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities - Cash Credit | Long Term Fund Based Facilities - Term Loan | Short Term Bank Facilities - Bank Guarantee,Long Term Fund Based Facilities - Term Loan,IVR B (INC)(Reaffirmed and Withdrawn),,2021-12-29,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Manaksia Coated Metals & Industries Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),,2023-04-18,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Mangalmoyee Maa Chandi Multipurpose Cold Storage Private Limited,Infomerics,1,Infomerics,Long Term Bank Facility,Long Term Bank Facility,IVR B- (INC)(Reaffirmed),,2025-01-24,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Maple ODC Movers Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Proposed Long Term Bank Facilities | Proposed Short Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-03-27,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Marshal Manufacturing and Exports,Infomerics,1,Infomerics,Long Term Bank Facilities | Long term/ Short term Bank Facilities,Long term/ Short term Bank Facilities,IVR BB-/IVR A4; (INC)(Downgraded),,2025-02-17,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Master Linens Inc.,Infomerics,1,Infomerics,Long Term Bank Facilities | Long/Short Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),,2025-04-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Matadin Bhagwan Dass,Infomerics,1,Infomerics,Long Term Bank Facility | Short Term Facility,Long Term Bank Facility,IVR D (INC)(Reaffirmed),,2025-05-19,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Metalfab Hightech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-01-27,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Mid India Creations LLP,Infomerics,1,Infomerics,Long Term Fund based facilities - Term Loan | Short Term Fund based facilities - Overdraft,Long Term Fund based facilities - Term Loan,Withdrawn,,2022-11-24,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Minakshi Solvex LLP (MSL),Infomerics,1,Infomerics,Long Term Facilities,Long Term Facilities,IVR BB- (INC)(Downgraded),,2025-04-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Moksha Thermoplastics Private Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR B+ (INC)(Downgraded),,2025-03-06,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Mother Earth Environ Tech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Proposed Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-05-20,HIGH,5,YES,IT/Software,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Muktainagar Shahpur Corridor Private Limited,Infomerics,1,Infomerics,Long Term / Short Term Bank Facilities | Long Term Bank Facilities,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),,2025-04-21,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Murugavilas Textiles (MVT),Infomerics,1,Infomerics,Long Term Fund Based Facility - OCC | Long Term Fund Based Facility - Term Loan,Long Term Fund Based Facility - OCC,IVR B- (INC)(Reaffirmed),,2025-05-07,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Musaddilal Jewellers Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-05-09,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
N.P. Agro (India) Industries Private Limited (NPAIIPL) (Erstwhile N.P. Agro (India) Industries Limited),Infomerics,1,Infomerics,Long Term Bank Facilities | Long Term/Short Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed and Withdrawn),,2023-11-07,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
NAR Infra Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-03-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
NRC Industries Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-05-05,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
NRTMT (India) Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),,2022-04-29,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
NRVS Steels Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),,2022-04-29,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
NS Engineering Company Private Limited,Infomerics,1,Infomerics,Long Term Bank Facility | Short Term Bank Facilities,Long Term Bank Facility,IVR B+ (INC)(Downgraded),,2025-01-06,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
NSL Constructions Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-06-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
NTC Logistics India Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Non-Convertible Debentures | Short Term Bank Facilities,Non-Convertible Debentures,Withdrawn,,2025-01-24,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Namo Alloys Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-03-18,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Narain and Company,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-05-22,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
National Capsules Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B (INC)(Downgraded),,2025-04-07,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
National Steel Company,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-02-17,HIGH,5,YES,Steel/Metals,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Navachetana Microfinance Services Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities - Term Loans | Proposed - Long Term Bank Facilities,Long Term Bank Facilities - Term Loans,IVR D (INC)(Downgraded),,2025-06-04,HIGH,5,YES,BFSI,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Nayati Healthcare & Research NCR Private Limited (Formerly known as OSL Healthcare Private Limited),Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-02-20,HIGH,5,YES,Healthcare,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Nayati Medical Private Limited (Formerly known as Nayati Pharma Private Limited),Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR C- (INC)(Downgraded),,2025-02-17,HIGH,5,YES,Healthcare,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
New Leaf Tea Plantation Private Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR B- (INC)(Reaffirmed),,2025-06-02,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Nickunj Eximp Enterprises Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-02-25,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Nikitha Buildtech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-02-17,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Nila Seafoods Private Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR BB- (INC)(Downgraded),,2025-06-12,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ocean Construction India Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-02-11,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Olympus Metal Private Limited,Infomerics,1,Infomerics,Long Term/ Short Term Bank Facilities | Short Term Bank Facilities,Long Term/ Short Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-05-23,HIGH,5,YES,Steel/Metals,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Oplus Steel & Power Private Limited (erstwhile Known as Swati Concast & Power Private Limited),Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-06-02,HIGH,5,YES,Steel/Metals,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
