Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Kalthia Priyheer Infrastructure Pvt. Ltd.,Term loans,ACUITE,BB,12-02-2026,WARM,65.49,"ACUITE INC — rating lapsed 127 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kamakshi Oils Pvt. Ltd.,Long term Loans,ACUITE,B-,26-02-2026,WARM,0.50,"ACUITE INC — rating lapsed 113 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kapston Services Ltd.,Bank Guarantee,ACUITE,A 4,14-04-2026,WARM,5.00,"ACUITE INC — rating lapsed 66 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Karnal Milk Foods Ltd.,Bank Guarantee,ACUITE,A 4,03-02-2026,WARM,1.00,"ACUITE INC — rating lapsed 136 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Karnal Milk Foods Ltd.,Letter Of credit,ACUITE,A 4,03-02-2026,WARM,1.00,"ACUITE INC — rating lapsed 136 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Karnataka Handloom Devp. Corpn. Ltd.,Long term Loans,ACUITE,B+,12-02-2026,WARM,0.01,"ACUITE INC — rating lapsed 127 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kedar Metals Pvt. Ltd.,Long term Loans,ACUITE,B,13-03-2026,WARM,0.12,"ACUITE INC — rating lapsed 98 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kedia Texfab & Inds. Pvt. Ltd.,Letter Of credit,ACUITE,A 4,02-03-2026,WARM,40.00,"ACUITE INC — rating lapsed 109 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kej Minerals Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,02-03-2026,WARM,0.15,"ACUITE INC — rating lapsed 109 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kej Minerals Pvt. Ltd.,Long term Loans,ACUITE,B,02-03-2026,WARM,0.82,"ACUITE INC — rating lapsed 109 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kej Minerals Pvt. Ltd.,Term loans,ACUITE,B,02-03-2026,WARM,5.03,"ACUITE INC — rating lapsed 109 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Khairwala International Ltd.,Term loans,ACUITE,D,09-02-2026,WARM,25.00,"ACUITE INC — rating lapsed 130 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Khandwala Securities Ltd.,Bank Guarantee,ACUITE,A 4,08-01-2026,WARM,4.00,"ACUITE INC — rating lapsed 162 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Khator Technical Textiles Ltd.,Term loans,ACUITE,D,18-03-2026,WARM,12.54,"ACUITE INC — rating lapsed 93 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Khush Housing Finance Pvt. Ltd.,Term loans,ACUITE,BB,21-04-2026,WARM,57.60,"ACUITE INC — rating lapsed 59 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Khush Housing Finance Pvt. Ltd.,Term loans,ACUITE,BB,21-04-2026,WARM,51.46,"ACUITE INC — rating lapsed 59 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kimberlite Chemicals (India) Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,22-01-2026,WARM,0.30,"ACUITE INC — rating lapsed 148 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kimberlite Chemicals (India) Pvt. Ltd.,Term loans,ACUITE,B-,22-01-2026,WARM,1.00,"ACUITE INC — rating lapsed 148 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kisha Telelinks Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,27-04-2026,WARM,2.50,"ACUITE INC — rating lapsed 53 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kox Med & Lab Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,28-01-2026,WARM,1.00,"ACUITE INC — rating lapsed 142 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Krrish Shalimar Projects Pvt. Ltd.,Term loans,ACUITE,B-,22-12-2025,WARM,120.00,"ACUITE INC — rating lapsed 179 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Krushi Infras India Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,15-04-2026,WARM,33.00,"ACUITE INC — rating lapsed 65 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Krushi Infras India Pvt. Ltd.,Short-term loan,ACUITE,A 4,15-04-2026,WARM,31.00,"ACUITE INC — rating lapsed 65 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Krushi Infras India Pvt. Ltd.,Long term Loans,ACUITE,C,15-04-2026,WARM,5.00,"ACUITE INC — rating lapsed 65 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kumaran Systems Pvt. Ltd.,Term loans,ACUITE,B-,16-04-2026,WARM,2.50,"ACUITE INC — rating lapsed 64 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
L Madanlal (Aluminium) Ltd.,Letter Of credit,ACUITE,A 4,15-04-2026,WARM,2.00,"ACUITE INC — rating lapsed 65 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Lagan Engineering Co. Ltd.,Bank Guarantee,ACUITE,A 4,21-04-2026,WARM,1.00,"ACUITE INC — rating lapsed 59 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Lagan Engineering Co. Ltd.,Letter Of credit,ACUITE,A 4,21-04-2026,WARM,0.50,"ACUITE INC — rating lapsed 59 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Lagan Engineering Co. Ltd.,Term loans,ACUITE,B-,21-04-2026,WARM,1.14,"ACUITE INC — rating lapsed 59 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Lagan Engineering Co. Ltd.,Term loans,ACUITE,B-,21-04-2026,WARM,3.86,"ACUITE INC — rating lapsed 59 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Lanson Motors Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,B,30-12-2025,WARM,47.00,"ACUITE INC — rating lapsed 171 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Lanson Motors Pvt. Ltd.,Long term Loans,ACUITE,B,30-12-2025,WARM,21.66,"ACUITE INC — rating lapsed 171 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Lanson Motors Pvt. Ltd.,Term loans,ACUITE,B,30-12-2025,WARM,47.84,"ACUITE INC — rating lapsed 171 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Lido Commercial Co. Ltd.,Bank Guarantee,ACUITE,A 4+,01-04-2026,WARM,15.50,"ACUITE INC — rating lapsed 79 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Lido Commercial Co. Ltd.,Fund based financial facility/instrument,ACUITE,A 4+,01-04-2026,WARM,8.75,"ACUITE INC — rating lapsed 79 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Lido Commercial Co. Ltd.,Term loans,ACUITE,BB-,01-04-2026,WARM,0.20,"ACUITE INC — rating lapsed 79 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Link Composites Pvt. Ltd.,Letter Of credit,ACUITE,A 4,23-02-2026,WARM,2.06,"ACUITE INC — rating lapsed 116 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Link Composites Pvt. Ltd.,Long term Loans,ACUITE,B-,23-02-2026,WARM,1.74,"ACUITE INC — rating lapsed 116 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
M E P Infrastructure Developers Ltd.,Bank Guarantee,ACUITE,D,31-12-2025,WARM,350.00,"ACUITE INC — rating lapsed 170 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
M E P Infrastructure Developers Ltd.,Letter Of credit,ACUITE,D,31-12-2025,WARM,100.00,"ACUITE INC — rating lapsed 170 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
M E P Infrastructure Developers Ltd.,Long term Loans,ACUITE,D,31-12-2025,WARM,22.34,"ACUITE INC — rating lapsed 170 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
M E P Infrastructure Developers Ltd.,Term loans,ACUITE,D,31-12-2025,WARM,327.66,"ACUITE INC — rating lapsed 170 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
M G T Motors Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,A 4,16-04-2026,WARM,3.50,"ACUITE INC — rating lapsed 64 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
M G T Motors Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,A 4,16-04-2026,WARM,101.50,"ACUITE INC — rating lapsed 64 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Magpie Global Ltd.,Bank Guarantee,ACUITE,A 4,20-01-2026,WARM,1.00,"ACUITE INC — rating lapsed 150 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Magpie Global Ltd.,Letter Of credit,ACUITE,A 4,20-01-2026,WARM,3.00,"ACUITE INC — rating lapsed 150 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Mahalaxmi Paddy Products Pvt. Ltd.,Long term Loans,ACUITE,C,16-01-2026,WARM,5.17,"ACUITE INC — rating lapsed 154 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Mahalaxmi Paddy Products Pvt. Ltd.,Term loans,ACUITE,C,16-01-2026,WARM,0.33,"ACUITE INC — rating lapsed 154 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Maharaja Cotspin Ltd.,Bank Guarantee,ACUITE,D,06-03-2026,WARM,0.60,"ACUITE INC — rating lapsed 105 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Maharaja Cotspin Ltd.,Long term Loans,ACUITE,D,06-03-2026,WARM,0.46,"ACUITE INC — rating lapsed 105 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Maharaja Cotspin Ltd.,Term loans,ACUITE,D,06-03-2026,WARM,35.94,"ACUITE INC — rating lapsed 105 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Mahendra Power Pvt. Ltd.,Long term Loans,ACUITE,BB+,20-02-2026,WARM,2.40,"ACUITE INC — rating lapsed 119 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Mahendra Power Pvt. Ltd.,Term loans,ACUITE,BB+,20-02-2026,WARM,7.60,"ACUITE INC — rating lapsed 119 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Mahendra Sponge & Power Ltd.,Bank Guarantee,ACUITE,A 4+,20-02-2026,WARM,5.00,"ACUITE INC — rating lapsed 119 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Mahendra Sponge & Power Ltd.,Letter Of credit,ACUITE,A 4+,20-02-2026,WARM,190.50,"ACUITE INC — rating lapsed 119 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Mahendra Sponge & Power Ltd.,Short-term loan,ACUITE,A 4+,20-02-2026,WARM,18.23,"ACUITE INC — rating lapsed 119 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Mahendra Sponge & Power Ltd.,Term loans,ACUITE,BB+,20-02-2026,WARM,214.00,"ACUITE INC — rating lapsed 119 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Mahendra Strips Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,20-02-2026,WARM,650.00,"ACUITE INC — rating lapsed 119 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Mahendra Strips Pvt. Ltd.,Short-term loan,ACUITE,A 4+,20-02-2026,WARM,3.10,"ACUITE INC — rating lapsed 119 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Malbros International Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,11-03-2026,WARM,8.09,"ACUITE INC — rating lapsed 100 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Malbros International Pvt. Ltd.,Term loans,ACUITE,BB-,11-03-2026,WARM,225.00,"ACUITE INC — rating lapsed 100 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Mani Export Pvt. Ltd.,Short-term loan,ACUITE,A 4+,16-01-2026,WARM,0.42,"ACUITE INC — rating lapsed 154 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Manickavel Edible Oils Pvt. Ltd.,Letter Of credit,ACUITE,A 4,20-02-2026,WARM,85.00,"ACUITE INC — rating lapsed 119 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Manisha Engineers Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,03-02-2026,WARM,0.25,"ACUITE INC — rating lapsed 136 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Manisha Engineers Pvt. Ltd.,Letter Of credit,ACUITE,A 4,03-02-2026,WARM,2.75,"ACUITE INC — rating lapsed 136 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Marino Food Products Pvt. Ltd.,Long term Loans,ACUITE,D,10-04-2026,WARM,26.00,"ACUITE INC — rating lapsed 70 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Mark Infrastructure Pvt. Ltd.,Bank Guarantee,ACUITE,D,16-03-2026,WARM,10.00,"ACUITE INC — rating lapsed 95 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Mark Infrastructure Pvt. Ltd.,Long term Loans,ACUITE,C,16-03-2026,WARM,0.50,"ACUITE INC — rating lapsed 95 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Marshall Corporation Ltd.,Bank Guarantee,ACUITE,A 4,21-04-2026,WARM,2.01,"ACUITE INC — rating lapsed 59 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Marudhar Polysacks Pvt. Ltd.,Term loans,ACUITE,B-,16-03-2026,WARM,11.63,"ACUITE INC — rating lapsed 95 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Marvellous Intra Pvt. Ltd.,Long term Loans,ACUITE,B-,22-04-2026,WARM,5.25,"ACUITE INC — rating lapsed 58 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Maxibio Oleos Pvt. Ltd.,Term loans,ACUITE,B-,07-01-2026,WARM,1.00,"ACUITE INC — rating lapsed 163 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Mel Systems & Services Ltd.,Bank Guarantee,ACUITE,A 4,09-04-2026,WARM,5.00,"ACUITE INC — rating lapsed 71 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Mel Systems & Services Ltd.,Bank Guarantee,ACUITE,A 4,09-04-2026,WARM,2.62,"ACUITE INC — rating lapsed 71 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Mel Systems & Services Ltd.,Letter Of credit,ACUITE,A 4,09-04-2026,WARM,4.50,"ACUITE INC — rating lapsed 71 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Mel Systems & Services Ltd.,Term loans,ACUITE,B-,09-04-2026,WARM,1.25,"ACUITE INC — rating lapsed 71 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Metecno (India) Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,02-03-2026,WARM,4.00,"ACUITE INC — rating lapsed 109 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Metecno (India) Pvt. Ltd.,Letter Of credit,ACUITE,A 4,02-03-2026,WARM,14.00,"ACUITE INC — rating lapsed 109 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Metecno (India) Pvt. Ltd.,Term loans,ACUITE,B-,02-03-2026,WARM,1.77,"ACUITE INC — rating lapsed 109 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Milton Industries Ltd.,Bank Guarantee,ACUITE,A 4,24-02-2026,WARM,8.75,"ACUITE INC — rating lapsed 115 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Milton Industries Ltd.,Long term Loans,ACUITE,B-,24-02-2026,WARM,0.64,"ACUITE INC — rating lapsed 115 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Milton Industries Ltd.,Term loans,ACUITE,B-,24-02-2026,WARM,1.61,"ACUITE INC — rating lapsed 115 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Minaxi Textiles Ltd.,Bank Guarantee,ACUITE,D,28-01-2026,WARM,0.60,"ACUITE INC — rating lapsed 142 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Minaxi Textiles Ltd.,Letter Of credit,ACUITE,D,28-01-2026,WARM,0.30,"ACUITE INC — rating lapsed 142 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Minaxi Textiles Ltd.,Term loans,ACUITE,D,28-01-2026,WARM,8.78,"ACUITE INC — rating lapsed 142 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Mobile Communication (India) Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,13-01-2026,WARM,63.45,"ACUITE INC — rating lapsed 157 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Mobile Communication (India) Pvt. Ltd.,Long term Loans,ACUITE,BB-,13-01-2026,WARM,0.53,"ACUITE INC — rating lapsed 157 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Mobile Communication (India) Pvt. Ltd.,Term loans,ACUITE,BB-,13-01-2026,WARM,1.02,"ACUITE INC — rating lapsed 157 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Nabha Duplex Ltd.,Term loans,ACUITE,D,07-01-2026,WARM,2.40,"ACUITE INC — rating lapsed 163 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Narayani Rice Mill Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,12-03-2026,WARM,0.24,"ACUITE INC — rating lapsed 99 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Narayani Rice Mill Pvt. Ltd.,Term loans,ACUITE,B-,12-03-2026,WARM,2.44,"ACUITE INC — rating lapsed 99 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Nash Robotics & Automation Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,10-02-2026,WARM,5.00,"ACUITE INC — rating lapsed 129 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Nash Robotics & Automation Pvt. Ltd.,Letter Of credit,ACUITE,A 4,10-02-2026,WARM,2.00,"ACUITE INC — rating lapsed 129 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Nash Robotics & Automation Pvt. Ltd.,Short-term loan,ACUITE,A 4,10-02-2026,WARM,1.00,"ACUITE INC — rating lapsed 129 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Navjyot International Trading Pvt. Ltd.,Long term Loans,ACUITE,B+,21-01-2026,WARM,2.98,"ACUITE INC — rating lapsed 149 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Navjyot International Trading Pvt. Ltd.,Term loans,ACUITE,B+,21-01-2026,WARM,0.02,"ACUITE INC — rating lapsed 149 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
New Modern Technomech Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,16-04-2026,WARM,50.00,"ACUITE INC — rating lapsed 64 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Nima Enterprises Pvt. Ltd.,Long term Loans,ACUITE,B-,03-02-2026,WARM,0.50,"ACUITE INC — rating lapsed 136 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Nima Enterprises Pvt. Ltd.,Term loans,ACUITE,B-,03-02-2026,WARM,0.40,"ACUITE INC — rating lapsed 136 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Nirmal Fibres Pvt. Ltd.,Letter Of credit,ACUITE,A 4,13-02-2026,WARM,5.00,"ACUITE INC — rating lapsed 126 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Nirmal Fibres Pvt. Ltd.,Letter Of credit,ACUITE,B,13-02-2026,WARM,8.00,"ACUITE INC — rating lapsed 126 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Nirmal Fibres Pvt. Ltd.,Letter Of credit,ACUITE,B,12-03-2026,WARM,5.00,"ACUITE INC — rating lapsed 99 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
