Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
I F P Petro Products Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,17-04-2026,WARM,5.50,CARE INC — rating lapsed 63 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
I F P Petro Products Pvt. Ltd.,Term loans,CARE,B-,17-04-2026,WARM,1.50,CARE INC — rating lapsed 63 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
I G W India Technologies Pvt. Ltd.,Non-government debt,CARE,BBB+/A2,26-12-2025,WARM,50.00,CARE INC — rating lapsed 175 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
I G W India Technologies Pvt. Ltd.,Non-government debt,CARE,BBB+/A2,26-12-2025,WARM,12.00,CARE INC — rating lapsed 175 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
I G W India Technologies Pvt. Ltd.,Term loans,CARE,BBB+,26-12-2025,WARM,92.21,CARE INC — rating lapsed 175 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
I L & F S Energy Development Co. Ltd.,Bank Guarantee,CARE,D,14-04-2026,WARM,50.00,CARE INC — rating lapsed 66 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
I L & F S Energy Development Co. Ltd.,Term loans,CARE,D,14-04-2026,WARM,1037.85,CARE INC — rating lapsed 66 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
I L & F S Engg. & Construction Co. Ltd.,Non-fund based working capital limit,CARE,D,16-04-2026,WARM,2188.52,CARE INC — rating lapsed 64 days ago — Non-fund based working capital limit,"CARE Non-fund based working capital limit rating lapsed — ACER offers fresh rating, 15-day SLA"
I L & F S Engg. & Construction Co. Ltd.,Term loans,CARE,D,16-04-2026,WARM,352.81,CARE INC — rating lapsed 64 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
I L & F S Transportation Networks Ltd.,Non-government debt,CARE,D,24-02-2026,WARM,890.00,CARE INC — rating lapsed 115 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
I L & F S Transportation Networks Ltd.,Term loans,CARE,D,24-02-2026,WARM,500.00,CARE INC — rating lapsed 115 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
I L & F S Transportation Networks Ltd.,Term loans,CARE,D,24-02-2026,WARM,1691.50,CARE INC — rating lapsed 115 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
I L & F S Transportation Networks Ltd.,Term loans,CARE,D,24-02-2026,WARM,230.00,CARE INC — rating lapsed 115 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
I T N L Road Infrastructure Devp. Co. Ltd.,Term loans,CARE,D,20-02-2026,WARM,40.24,CARE INC — rating lapsed 119 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Icoat Projects Pvt. Ltd.,Bank Guarantee,CARE,D,22-01-2026,WARM,4.00,CARE INC — rating lapsed 148 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Icoat Projects Pvt. Ltd.,Letter Of credit,CARE,D,22-01-2026,WARM,4.00,CARE INC — rating lapsed 148 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Idcol Ferro Chrome & Alloys Ltd. [Merged],Bank Guarantee,CARE,A 4,17-04-2026,WARM,1.50,CARE INC — rating lapsed 63 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Idea Sales Agencies Pvt. Ltd.,Term loans,CARE,B-,16-04-2026,WARM,3.93,CARE INC — rating lapsed 64 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
India Dairy Feeds Pvt. Ltd.,Bank Guarantee,CARE,B-,26-02-2026,WARM,0.49,CARE INC — rating lapsed 113 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
India Dairy Feeds Pvt. Ltd.,Term loans,CARE,B-,26-02-2026,WARM,6.44,CARE INC — rating lapsed 113 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Indian Additives Ltd.,Non-government debt,CARE,AA/A1+,11-02-2026,WARM,10.00,CARE INC — rating lapsed 128 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Indian Additives Ltd.,Non-government debt,CARE,AA/A1+,11-02-2026,WARM,2.50,CARE INC — rating lapsed 128 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Indian Additives Ltd.,Non-government debt,CARE,AA/A1+,11-02-2026,WARM,3.00,CARE INC — rating lapsed 128 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Inkel Ltd.,Bank Guarantee,CARE,A 4,26-03-2026,WARM,85.00,CARE INC — rating lapsed 85 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Insco Steels Pvt. Ltd. [Merged],Letter Of credit,CARE,D,29-01-2026,WARM,225.00,CARE INC — rating lapsed 141 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Insight Media City (India) Pvt. Ltd.,Term loans,CARE,D,02-03-2026,WARM,41.12,CARE INC — rating lapsed 109 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Intact Transport Pvt. Ltd.,Term loans,CARE,B+,21-01-2026,WARM,92.48,CARE INC — rating lapsed 149 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Integrated Fire Protection Pvt. Ltd.,Bank Guarantee,CARE,A 4,06-02-2026,WARM,2.49,CARE INC — rating lapsed 133 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Integrated Fire Protection Pvt. Ltd.,Letter Of credit,CARE,A 4,06-02-2026,WARM,0.50,CARE INC — rating lapsed 133 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Integrated Fire Protection Pvt. Ltd.,Term loans,CARE,B,06-02-2026,WARM,0.86,CARE INC — rating lapsed 133 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Integrated Thermoplastics Ltd.,Letter Of credit,CARE,D,10-04-2026,WARM,6.50,CARE INC — rating lapsed 70 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Integrated Thermoplastics Ltd.,Term loans,CARE,D,10-04-2026,WARM,7.00,CARE INC — rating lapsed 70 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Inventive Software Solutions Pvt. Ltd.,Non-government debt,CARE,BB+/A4+,10-03-2026,WARM,20.00,CARE INC — rating lapsed 101 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Ishwar Ispat Inds. Pvt. Ltd.,Term loans,CARE,B,17-04-2026,WARM,25.00,CARE INC — rating lapsed 63 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Iskrupa Mall Mgmt. Co. Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,16-03-2026,WARM,21.20,CARE INC — rating lapsed 95 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Iskrupa Mall Mgmt. Co. Pvt. Ltd.,Term loans,CARE,D,16-03-2026,WARM,59.65,CARE INC — rating lapsed 95 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
J C T Ltd.,Bank Guarantee,CARE,D,09-04-2026,WARM,74.28,CARE INC — rating lapsed 71 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
J C T Ltd.,Term loans,CARE,D,09-04-2026,WARM,24.68,CARE INC — rating lapsed 71 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
J J Glastronics Pvt. Ltd.,Term loans,CARE,BB+,09-04-2026,WARM,40.73,CARE INC — rating lapsed 71 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
J M Ferro Alloys Pvt. Ltd.,Letter Of credit,CARE,D,10-04-2026,WARM,12.00,CARE INC — rating lapsed 70 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
J P L Industries Ltd.,Fund based financial facility/instrument,CARE,B+,14-04-2026,WARM,6.00,CARE INC — rating lapsed 66 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
J P L Industries Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,14-04-2026,WARM,0.20,CARE INC — rating lapsed 66 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
J P L Industries Ltd.,Term loans,CARE,B+,14-04-2026,WARM,2.61,CARE INC — rating lapsed 66 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
J P M Exports Pvt. Ltd.,Bank Guarantee,CARE,D,06-01-2026,WARM,5.00,CARE INC — rating lapsed 164 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Jaatvedas Construction Co. Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,08-01-2026,WARM,7.00,CARE INC — rating lapsed 162 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Jaatvedas Construction Co. Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,D,08-01-2026,WARM,13.00,CARE INC — rating lapsed 162 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Jagat Agrotech Pvt. Ltd.,Term loans,CARE,B-,09-02-2026,WARM,3.59,CARE INC — rating lapsed 130 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jai Hind Wire Rod Mills Pvt. Ltd.,Bank Guarantee,CARE,B,20-02-2026,WARM,0.25,CARE INC — rating lapsed 119 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Jai Hind Wire Rod Mills Pvt. Ltd.,Letter Of credit,CARE,B,20-02-2026,WARM,15.00,CARE INC — rating lapsed 119 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Jai Hind Wire Rod Mills Pvt. Ltd.,Term loans,CARE,B,20-02-2026,WARM,3.16,CARE INC — rating lapsed 119 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jai Shri Balaji Infracon Pvt. Ltd.,Term loans,CARE,B-,09-01-2026,WARM,9.00,CARE INC — rating lapsed 161 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jaideep Metallics & Alloys Pvt. Ltd.,Bank Guarantee,CARE,A 4,10-03-2026,WARM,1.50,CARE INC — rating lapsed 101 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Jaideep Metallics & Alloys Pvt. Ltd.,Letter Of credit,CARE,A 4,10-03-2026,WARM,4.00,CARE INC — rating lapsed 101 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Jaideep Metallics & Alloys Pvt. Ltd.,Term loans,CARE,B-,10-03-2026,WARM,12.00,CARE INC — rating lapsed 101 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jaiprakash Associates Ltd.,Fund based financial facility/instrument,CARE,D,30-01-2026,WARM,150.00,CARE INC — rating lapsed 140 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Jaiprakash Associates Ltd.,Non-government debt,CARE,D,30-01-2026,WARM,4322.21,CARE INC — rating lapsed 140 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Jaiprakash Associates Ltd.,Term loans,CARE,D,30-01-2026,WARM,1000.00,CARE INC — rating lapsed 140 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jaiprakash Associates Ltd.,Term loans,CARE,D,30-01-2026,WARM,19714.18,CARE INC — rating lapsed 140 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jaipur Rugs Co. Ltd.,Non-government debt,CARE,BB-/A4,08-01-2026,WARM,75.00,CARE INC — rating lapsed 162 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Jaipur Rugs Co. Ltd.,Term loans,CARE,BB-,08-01-2026,WARM,2.43,CARE INC — rating lapsed 162 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jalan Transolutions (India) Ltd.,Term loans,CARE,D,15-04-2026,WARM,13.50,CARE INC — rating lapsed 65 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jimcap Electronics Pvt. Ltd.,Bank Guarantee,CARE,A 4,11-03-2026,WARM,0.50,CARE INC — rating lapsed 100 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Jimcap Electronics Pvt. Ltd.,Letter Of credit,CARE,A 4,11-03-2026,WARM,14.40,CARE INC — rating lapsed 100 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Jimcap Electronics Pvt. Ltd.,Non-government debt,CARE,BB/A4,11-03-2026,WARM,19.39,CARE INC — rating lapsed 100 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Jimcap Electronics Pvt. Ltd.,Term loans,CARE,BB,11-03-2026,WARM,4.93,CARE INC — rating lapsed 100 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Joyguru Cold Storage Pvt. Ltd.,Bank Guarantee,CARE,A 4,15-04-2026,WARM,0.07,CARE INC — rating lapsed 65 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Juhi Industries Pvt. Ltd.,Term loans,CARE,D,27-01-2026,WARM,109.10,CARE INC — rating lapsed 143 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Jyote Motors Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,09-03-2026,WARM,77.40,CARE INC — rating lapsed 102 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Jyote Motors Pvt. Ltd.,Term loans,CARE,D,09-03-2026,WARM,11.99,CARE INC — rating lapsed 102 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K A S Industries India Ltd.,Term loans,CARE,B+,03-02-2026,WARM,39.26,CARE INC — rating lapsed 136 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K B K Biotech Pvt. Ltd.,Non-government debt,CARE,BB/A4,02-04-2026,WARM,76.78,CARE INC — rating lapsed 78 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
K B K Biotech Pvt. Ltd.,Non-government debt,CARE,BB/A4,02-04-2026,WARM,1.00,CARE INC — rating lapsed 78 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
K B K Biotech Pvt. Ltd.,Term loans,CARE,BB,02-04-2026,WARM,138.22,CARE INC — rating lapsed 78 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K B S C Auto Pvt. Ltd.,Fund based financial facility/instrument,CARE,A 4,28-04-2026,WARM,50.00,CARE INC — rating lapsed 52 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
K B S C Auto Pvt. Ltd.,Non-government debt,CARE,B+/A4,28-04-2026,WARM,0.50,CARE INC — rating lapsed 52 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
K G N Motors Pvt. Ltd.,Term loans,CARE,D,08-04-2026,WARM,4.89,CARE INC — rating lapsed 72 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K K R Agro Mills Pvt. Ltd.,Bank Guarantee,CARE,D,29-01-2026,WARM,14.00,CARE INC — rating lapsed 141 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
K K R Agro Mills Pvt. Ltd.,Non-government debt,CARE,D,29-01-2026,WARM,60.50,CARE INC — rating lapsed 141 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
K K R Agro Mills Pvt. Ltd.,Term loans,CARE,D,29-01-2026,WARM,1.35,CARE INC — rating lapsed 141 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K K R Products & Mktg. Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,07-01-2026,WARM,5.00,CARE INC — rating lapsed 163 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
K K R Products & Mktg. Pvt. Ltd.,Term loans,CARE,D,07-01-2026,WARM,1.26,CARE INC — rating lapsed 163 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K N Singh Infratech Pvt. Ltd.,Bank Guarantee,CARE,A 4,16-04-2026,WARM,3.25,CARE INC — rating lapsed 64 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
K N Singh Infratech Pvt. Ltd.,Term loans,CARE,B-,16-04-2026,WARM,0.19,CARE INC — rating lapsed 64 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K P M Processing Mill Pvt. Ltd.,Fund based financial facility/instrument,CARE,B+,20-01-2026,WARM,2.99,CARE INC — rating lapsed 150 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
K P M Processing Mill Pvt. Ltd.,Term loans,CARE,B+,20-01-2026,WARM,33.01,CARE INC — rating lapsed 150 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K P Solvex Pvt. Ltd.,Bank Guarantee,CARE,A 4,20-04-2026,WARM,1.00,CARE INC — rating lapsed 60 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
K P Solvex Pvt. Ltd.,Fund based financial facility/instrument,CARE,B,20-04-2026,WARM,0.78,CARE INC — rating lapsed 60 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
K P Solvex Pvt. Ltd.,Term loans,CARE,B,20-04-2026,WARM,8.11,CARE INC — rating lapsed 60 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
K T M Jewellery Ltd.,Non-fund-based financial facility/instrument,CARE,A 3,23-03-2026,WARM,0.83,CARE INC — rating lapsed 88 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
K T M Jewellery Ltd.,Non-government debt,CARE,BBB-/A3,23-03-2026,WARM,115.00,CARE INC — rating lapsed 88 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
K T M Jewellery Ltd.,Term loans,CARE,BBB-,23-03-2026,WARM,44.10,CARE INC — rating lapsed 88 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kaadambary Ricetech Pvt. Ltd.,Term loans,CARE,D,23-04-2026,WARM,5.50,CARE INC — rating lapsed 57 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kabra Transport Pvt. Ltd.,Bank Guarantee,CARE,B-,10-02-2026,WARM,1.00,CARE INC — rating lapsed 129 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kaila Devi Health Care Services Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,15-04-2026,WARM,4.08,CARE INC — rating lapsed 65 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Kaila Devi Health Care Services Pvt. Ltd.,Term loans,CARE,B-,15-04-2026,WARM,7.72,CARE INC — rating lapsed 65 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kaizen Cold Formed Steel Pvt. Ltd.,Bank Guarantee,CARE,A 4,03-02-2026,WARM,1.00,CARE INC — rating lapsed 136 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kaizen Cold Formed Steel Pvt. Ltd.,Letter Of credit,CARE,A 4,03-02-2026,WARM,7.00,CARE INC — rating lapsed 136 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kaizen Cold Formed Steel Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,03-02-2026,WARM,0.07,CARE INC — rating lapsed 136 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Kalika Steel Alloys Pvt. Ltd.,Bank Guarantee,CARE,A 4,11-02-2026,WARM,20.00,CARE INC — rating lapsed 128 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kalika Steel Alloys Pvt. Ltd.,Letter Of credit,CARE,A 4,11-02-2026,WARM,70.00,CARE INC — rating lapsed 128 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kalika Steel Alloys Pvt. Ltd.,Term loans,CARE,BB-,11-02-2026,WARM,88.15,CARE INC — rating lapsed 128 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kalpataruvu Spinning Mills Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,05-02-2026,WARM,8.46,CARE INC — rating lapsed 134 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Kalpataruvu Spinning Mills Pvt. Ltd.,Term loans,CARE,D,05-02-2026,WARM,2.99,CARE INC — rating lapsed 134 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kalyaneswari Polyfabs Pvt. Ltd.,Bank Guarantee,CARE,A 4,09-02-2026,WARM,0.50,CARE INC — rating lapsed 130 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kalyaneswari Polyfabs Pvt. Ltd.,Term loans,CARE,B-,09-02-2026,WARM,3.95,CARE INC — rating lapsed 130 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kamal Cotspin Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,29-04-2026,WARM,1.10,CARE INC — rating lapsed 51 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Kamal Cotspin Pvt. Ltd.,Fund based financial facility/instrument,CARE,BB-,29-04-2026,WARM,3.95,CARE INC — rating lapsed 51 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Kanchana Automobiles Pvt. Ltd.,Fund based financial facility/instrument,CARE,B,02-01-2026,WARM,12.00,CARE INC — rating lapsed 168 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Kanpur Edibles Pvt. Ltd.,Letter Of credit,CARE,A 4,13-03-2026,WARM,800.00,CARE INC — rating lapsed 98 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kanpur Edibles Pvt. Ltd.,Term loans,CARE,BB,13-03-2026,WARM,38.21,CARE INC — rating lapsed 98 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kargwal Constructions Pvt. Ltd.,Bank Guarantee,CARE,A 4,05-01-2026,WARM,22.00,CARE INC — rating lapsed 165 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Katyaini Products Pvt. Ltd.,Letter Of credit,CARE,A 4,24-02-2026,WARM,8.00,CARE INC — rating lapsed 115 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kerafibertex International Pvt. Ltd.,Bank Guarantee,CARE,A 4,05-03-2026,WARM,1.25,CARE INC — rating lapsed 106 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kerafibertex International Pvt. Ltd.,Letter Of credit,CARE,A 4,05-03-2026,WARM,5.00,CARE INC — rating lapsed 106 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kerafibertex International Pvt. Ltd.,Non-government debt,CARE,BB/A4,05-03-2026,WARM,25.00,CARE INC — rating lapsed 106 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
