Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Krishna Valley Power Pvt. Ltd.,Term loans,IND-RA,D,02-04-2026,WARM,14.68,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Kundli Manesar Expressway Ltd.,Term loans,IND-RA,D,02-04-2026,WARM,1114.16,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Kurinji Spinning Mills Pvt. Ltd.,Term loans,IND-RA,B-,16-01-2026,WARM,21.40,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
L S Rice Exports Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,5.31,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
L T S Plastics (India) Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,18.10,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Lall Minerals Pvt. Ltd.,Term loans,IND-RA,B-,02-04-2026,WARM,6.50,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Landmark Royal Engg. (India) Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,3.50,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Lanson Motors Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,136.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Leather World India Ltd.,Term loans,IND-RA,D,16-01-2026,WARM,37.21,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Lenz Ceramic Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,10.50,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Lodz Denim Pvt. Ltd.,Non-government debt,IND-RA,BB-/A4+,27-02-2026,WARM,118.00,IND-RA INC — Non-government debt — 112 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Lord Balaji Warehousing Pvt. Ltd.,Term loans,IND-RA,D,16-01-2026,WARM,9.96,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Lulu India Shopping Mall Pvt. Ltd.,Non-government debt,IND-RA,BBB/A3+,11-03-2026,WARM,120.00,IND-RA INC — Non-government debt — 100 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Lyka B D R Intl. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,13.40,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
M D A Mineral Dhatu (A P) Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,5.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
M G I (India) Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,9.35,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
M K Roy & Bros. Projects Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,15.65,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
M S Graphics Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,27-02-2026,WARM,18.00,IND-RA INC — Non-government debt — 112 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Maa Bhagawati Re-Rolling Mills Pvt. Ltd.,Term loans,IND-RA,B-,16-01-2026,WARM,7.41,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Mahalaxmi Automotives Wheels Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,2.30,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Mahalaxmi Bus Transport Pvt. Ltd.,Term loans,IND-RA,B-,02-04-2026,WARM,13.28,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Maini Construction Equipments Pvt. Ltd.,Non-government debt,IND-RA,D,02-04-2026,WARM,10.90,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Malwa Agro Foods Pvt. Ltd.,Term loans,IND-RA,B,16-01-2026,WARM,13.17,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Malwa Automotives Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,13.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Man Cott Pvt. Ltd.,Term loans,IND-RA,B-,02-04-2026,WARM,25.00,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Man Tubinox Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,139.50,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Mandar Health & Hygiene Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,19.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Manglam Paper Pvt. Ltd.,Term loans,IND-RA,D,02-04-2026,WARM,29.50,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Mani Export Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,30.40,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Manik Commercial Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,8.14,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Maniyar Refinery Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,8.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Manjeera Constructions Ltd.,Non-government debt,IND-RA,D,02-04-2026,WARM,15.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Manjeet Fibers Pvt. Ltd.,Non-government debt,IND-RA,B/A4,02-04-2026,WARM,46.11,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Map Refoils India Ltd.,Non-government debt,IND-RA,D,04-03-2026,WARM,132.27,IND-RA INC — Non-government debt — 107 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Maya Construction Co. Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,20.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Medsmart Logistics Pvt. Ltd. [Merged],Non-government debt,IND-RA,B+/A4,02-04-2026,WARM,50.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Mega Vitrified Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,12.84,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Mehadia Sales Trade Corpn. Pvt. Ltd.,Non-government debt,IND-RA,D,02-04-2026,WARM,35.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Midas Petrochem Pvt. Ltd.,Term loans,IND-RA,D,12-01-2026,WARM,15.00,IND-RA INC — Term loans — 158 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Millenium Marbles Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,10.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Mintech Global Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,24.50,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Mittal Soya Protein Pvt. Ltd.,Term loans,IND-RA,B,12-01-2026,WARM,74.80,IND-RA INC — Term loans — 158 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Modigold Pipes Pvt. Ltd.,Term loans,IND-RA,B-,16-01-2026,WARM,5.80,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Motorsales Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,9.10,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Multifilms Plastics Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,9.93,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Multitex Filteration Engineers Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,84.40,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Nainital Motors Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,18.25,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Nani Agrofoods Pvt. Ltd.,Non-government debt,IND-RA,B/A4,02-04-2026,WARM,60.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Narayanadri Hospitals & Research Institute Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,12.36,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Narmada Agrobase Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,6.23,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Navagiri Spinning Mills Pvt. Ltd.,Term loans,IND-RA,B+,27-02-2026,WARM,47.00,IND-RA INC — Term loans — 112 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Neeraj Paper Mktg. Ltd.,Non-government debt,IND-RA,B/A4,16-01-2026,WARM,55.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Nemcare Hospitals Pvt. Ltd.,Term loans,IND-RA,D,02-04-2026,WARM,49.00,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
New Field Industrial Equipment Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,21.25,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Niladree Build-Tech Pvt. Ltd.,Term loans,IND-RA,B-,02-04-2026,WARM,11.36,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Niyati Engineering Pvt. Ltd.,Non-government debt,IND-RA,B/A4,16-01-2026,WARM,9.75,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Northway Infra-Tech Pvt. Ltd.,Term loans,IND-RA,B-,02-04-2026,WARM,6.77,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Notandas Gems Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,8.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Olive Bar & Kitchen Pvt. Ltd.,Term loans,IND-RA,BB-,02-04-2026,WARM,28.42,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Om Esha Agro Products Pvt. Ltd.,Term loans,IND-RA,B-,16-01-2026,WARM,22.84,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Omax Cotspin Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 3+,09-03-2026,WARM,4.50,IND-RA INC — Non-fund based working capital limit — 102 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Omax Cotspin Pvt. Ltd.,Term loans,IND-RA,BBB,09-03-2026,WARM,53.01,IND-RA INC — Term loans — 102 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Omkar Infracon Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,8.21,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Optech Engineering Pvt. Ltd.,Non-government debt,IND-RA,B/A4,16-01-2026,WARM,10.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Orient Craft Ltd.,Term loans,IND-RA,D,12-01-2026,WARM,310.00,IND-RA INC — Term loans — 158 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ozone Diamonds Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,10.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
P & Y Enterprises Pvt. Ltd.,Term loans,IND-RA,B-,02-04-2026,WARM,374.78,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
P B Lifestyle Ltd.,Term loans,IND-RA,B-,16-01-2026,WARM,15.00,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
P C P International Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,56.22,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
P E C Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,3432.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
P E Erectors Pvt. Ltd.,Non-government debt,IND-RA,BB-/A4+,02-04-2026,WARM,30.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
P P Pandey Infrastructure Pvt. Ltd.,Non-government debt,IND-RA,D,02-04-2026,WARM,22.60,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
P R G Buildcon India Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,43.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
P S K Textiles India Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,28.46,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Pafetech Enterprises Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,25.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Paracoat Products Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,27.50,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Patiala Cotspin Pvt. Ltd.,Non-government debt,IND-RA,B/A4,02-04-2026,WARM,31.65,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Patil Construction & Infrastructure Ltd.,Non-government debt,IND-RA,D,04-03-2026,WARM,728.15,IND-RA INC — Non-government debt — 107 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Pearl International Services Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,21.50,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Pilot 2 Wheelers Pvt. Ltd.,Term loans,IND-RA,D,27-02-2026,WARM,20.00,IND-RA INC — Term loans — 112 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Planet P R Appartment Pvt. Ltd.,Term loans,IND-RA,D,16-01-2026,WARM,8.00,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Power Max (India) Pvt. Ltd.,Non-government debt,IND-RA,D,02-04-2026,WARM,48.15,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Prakash Parcel Services Ltd. (Karnataka),Non-government debt,IND-RA,B/A4,27-02-2026,WARM,35.00,IND-RA INC — Non-government debt — 112 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Prateek Apparels Pvt. Ltd.,Non-government debt,IND-RA,D,04-03-2026,WARM,91.43,IND-RA INC — Non-government debt — 107 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Praveen Aroma Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,18.75,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Premier Poultry Products Pvt. Ltd.,Non-government debt,IND-RA,B/A4,16-01-2026,WARM,10.56,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Price & Buckland (India) Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,6.30,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Prime Retail India Ltd.,Non-government debt,IND-RA,D,02-04-2026,WARM,31.75,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Primitus Industries Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,25.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Prits Leather Art Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,27-02-2026,WARM,13.50,IND-RA INC — Non-government debt — 112 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Priyanka Communications India Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,120.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Profive Engineering Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,8.57,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Puneet Iron & Steel Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,22.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Punjab Metal Works Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,5.50,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Quality Tea Plantations Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,WARM,16.77,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R H Solvex Pvt. Ltd.,Term loans,IND-RA,B,16-01-2026,WARM,10.00,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
R K Natural Fibre Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,WARM,6.80,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R K Poultries Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,6.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
R K R Gold Pvt. Ltd.,Non-government debt,IND-RA,D,02-04-2026,WARM,90.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Raghuveer Metal Inds. Ltd.,Non-government debt,IND-RA,C/A4,02-04-2026,WARM,13.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rai Bahadur Narain Singh Sugar Mills Ltd.,Term loans,IND-RA,D,16-01-2026,WARM,302.00,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Raichur Bio-Energies Pvt. Ltd.,Term loans,IND-RA,D,02-04-2026,WARM,32.20,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Raj Arcades Homes Pvt. Ltd.,Term loans,IND-RA,D,16-01-2026,WARM,77.67,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rajaramsevak Multipurpose Cold Storage Pvt. Ltd.,Non-government debt,IND-RA,D,02-04-2026,WARM,14.00,IND-RA INC — Non-government debt — 78 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rajathadri Jewellers Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,WARM,18.00,IND-RA INC — Non-government debt — 154 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rajesh Power Services Ltd.,Non-government debt,IND-RA,B-/A4,27-02-2026,WARM,47.00,IND-RA INC — Non-government debt — 112 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ramya Reprographic Pvt. Ltd.,Non-government debt,IND-RA,B/A4,27-02-2026,WARM,25.50,IND-RA INC — Non-government debt — 112 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Rana Milk Foods Pvt. Ltd.,Term loans,IND-RA,D,16-01-2026,WARM,19.00,IND-RA INC — Term loans — 154 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Rangotsav Lifestyle Pvt. Ltd.,Term loans,IND-RA,D,02-04-2026,WARM,21.50,IND-RA INC — Term loans — 78 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
