Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Pyro Electric Instruments Goa Pvt. Ltd.,Bank Guarantee,CARE,A 4,30-05-2025,ULTRA HOT,6.50,CARE INC — rating lapsed 385 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Pyro Electric Instruments Goa Pvt. Ltd.,Letter Of credit,CARE,A 4,30-05-2025,ULTRA HOT,1.00,CARE INC — rating lapsed 385 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Pyro Electric Instruments Goa Pvt. Ltd.,Term loans,CARE,B,30-05-2025,ULTRA HOT,0.93,CARE INC — rating lapsed 385 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
R L Steels & Energy Ltd.,Bank Guarantee,CARE,A 4,29-05-2025,ULTRA HOT,56.00,CARE INC — rating lapsed 386 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
R L Steels & Energy Ltd.,Non-government debt,CARE,B+/A4,29-05-2025,ULTRA HOT,61.07,CARE INC — rating lapsed 386 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
R L Steels & Energy Ltd.,Term loans,CARE,B+,29-05-2025,ULTRA HOT,2.77,CARE INC — rating lapsed 386 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
R L Steels & Energy Ltd.,Term loans,CARE,B+,29-05-2025,ULTRA HOT,11.42,CARE INC — rating lapsed 386 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
R S Fuel Pvt. Ltd.,Non-government debt,CARE,BB-/A4,15-05-2025,ULTRA HOT,25.00,CARE INC — rating lapsed 400 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
R S G Foods Pvt. Ltd.,Letter Of credit,CARE,A 4,13-05-2025,ULTRA HOT,1.00,CARE INC — rating lapsed 402 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
R S G Foods Pvt. Ltd.,Term loans,CARE,B-,13-05-2025,ULTRA HOT,2.00,CARE INC — rating lapsed 402 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Raheja Developers Ltd.,Non-fund-based financial facility/instrument,CARE,D,21-05-2025,ULTRA HOT,150.00,CARE INC — rating lapsed 394 days ago — Non-fund-based financial facility/instrument,CRITICAL — 12+ months overdue: Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Raheja Developers Ltd.,Term loans,CARE,D,21-05-2025,ULTRA HOT,906.64,CARE INC — rating lapsed 394 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Rai Metal Works Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,30-05-2025,ULTRA HOT,2.00,CARE INC — rating lapsed 385 days ago — Non-fund-based financial facility/instrument,CRITICAL — 12+ months overdue: Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Rai Metal Works Pvt. Ltd.,Non-government debt,CARE,BB-/A4,30-05-2025,ULTRA HOT,87.00,CARE INC — rating lapsed 385 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Rai Metal Works Pvt. Ltd.,Non-government debt,CARE,BB-/A4,30-05-2025,ULTRA HOT,13.00,CARE INC — rating lapsed 385 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Rajamane Industries Pvt. Ltd.,Term loans,CARE,B-,23-05-2025,ULTRA HOT,11.00,CARE INC — rating lapsed 392 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Rajesh Projects (India) Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,09-05-2025,ULTRA HOT,23.00,CARE INC — rating lapsed 406 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Rajesh Projects (India) Pvt. Ltd.,Term loans,CARE,D,09-05-2025,ULTRA HOT,56.26,CARE INC — rating lapsed 406 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Rajnandini Metal Ltd.,Term loans,CARE,B,09-06-2025,ULTRA HOT,10.00,CARE INC — rating lapsed 375 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Ram'S Assorted Cold Storage Ltd.,Non-government debt,CARE,D,27-05-2025,ULTRA HOT,45.00,CARE INC — rating lapsed 388 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Ramco Extrusion Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,15-05-2025,ULTRA HOT,5.00,CARE INC — rating lapsed 400 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Ramco Extrusion Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,15-05-2025,ULTRA HOT,15.35,CARE INC — rating lapsed 400 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Rana Milk Foods Pvt. Ltd.,Term loans,CARE,D,06-05-2025,ULTRA HOT,2.08,CARE INC — rating lapsed 409 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Rank Projects & Devp. Pvt. Ltd.,Bank Guarantee,CARE,A 4,28-05-2025,ULTRA HOT,95.00,CARE INC — rating lapsed 387 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Ray Engineering Pvt. Ltd.,Non-government debt,CARE,B+/A4,21-05-2025,ULTRA HOT,70.00,CARE INC — rating lapsed 394 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Real Grow Exims Pvt. Ltd.,Letter Of credit,CARE,D,12-06-2025,ULTRA HOT,2.00,CARE INC — rating lapsed 372 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Reliance Big Entertainment Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,18-06-2025,ULTRA HOT,50.00,CARE INC — rating lapsed 366 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Reliance Big Entertainment Pvt. Ltd.,Term loans,CARE,D,18-06-2025,ULTRA HOT,300.00,CARE INC — rating lapsed 366 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Reliance Big Entertainment Pvt. Ltd.,Term loans,CARE,D,18-06-2025,ULTRA HOT,50.00,CARE INC — rating lapsed 366 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Reliance Big Entertainment Pvt. Ltd.,Term loans,CARE,D,18-06-2025,ULTRA HOT,100.00,CARE INC — rating lapsed 366 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Remira Motors Pvt. Ltd.,Term loans,CARE,B-,28-05-2025,ULTRA HOT,4.11,CARE INC — rating lapsed 387 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Rex Sewing Machine Co. Pvt. Ltd.,Term loans,CARE,D,19-06-2025,ULTRA HOT,2.41,CARE INC — rating lapsed 365 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Rika Global Impex Ltd.,Bank Guarantee,CARE,A 4,09-06-2025,ULTRA HOT,20.00,CARE INC — rating lapsed 375 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Rika Global Impex Ltd.,Non-government debt,CARE,BB-/A4,09-06-2025,ULTRA HOT,185.00,CARE INC — rating lapsed 375 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Rishabh Constructions Pvt. Ltd.,Non-government debt,CARE,D,21-05-2025,ULTRA HOT,56.24,CARE INC — rating lapsed 394 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Riverbank Developers Pvt. Ltd.,Bank Guarantee,CARE,D,13-05-2025,ULTRA HOT,135.00,CARE INC — rating lapsed 402 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Rohtak-Hissar Tollway Pvt. Ltd.,Term loans,CARE,D,16-05-2025,ULTRA HOT,942.82,CARE INC — rating lapsed 399 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Rohtak-Panipat Tollway Pvt. Ltd.,Term loans,CARE,D,16-05-2025,ULTRA HOT,937.92,CARE INC — rating lapsed 399 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
S B S Transpole Logistics Pvt. Ltd.,Bank Guarantee,CARE,D,12-06-2025,ULTRA HOT,116.00,CARE INC — rating lapsed 372 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
S N R Edatas Pvt. Ltd.,Bank Guarantee,CARE,A 4,07-05-2025,ULTRA HOT,14.50,CARE INC — rating lapsed 408 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
S S K Infotech Pvt. Ltd.,Bank Guarantee,CARE,D,13-06-2025,ULTRA HOT,2.00,CARE INC — rating lapsed 371 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
S S K Infotech Pvt. Ltd.,Term loans,CARE,D,13-06-2025,ULTRA HOT,7.17,CARE INC — rating lapsed 371 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sab Motors Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,23-06-2025,ULTRA HOT,81.50,CARE INC — rating lapsed 361 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Sab Motors Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,23-06-2025,ULTRA HOT,41.50,CARE INC — rating lapsed 361 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Sab Motors Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,23-06-2025,ULTRA HOT,0.50,CARE INC — rating lapsed 361 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Sab Motors Pvt. Ltd.,Term loans,CARE,D,23-06-2025,ULTRA HOT,15.50,CARE INC — rating lapsed 361 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sadbhav Bangalore Highway Pvt. Ltd.,Term loans,CARE,D,16-05-2025,ULTRA HOT,484.00,CARE INC — rating lapsed 399 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sai Baba Sales Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,03-06-2025,ULTRA HOT,5.00,CARE INC — rating lapsed 381 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Sai Baba Sales Pvt. Ltd.,Term loans,CARE,B-,03-06-2025,ULTRA HOT,0.58,CARE INC — rating lapsed 381 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sai Shreeja Cars Pvt. Ltd.,Non-government debt,CARE,B+/A4,14-05-2025,ULTRA HOT,0.20,CARE INC — rating lapsed 401 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Sai Shreeja Cars Pvt. Ltd.,Term loans,CARE,B+,14-05-2025,ULTRA HOT,11.33,CARE INC — rating lapsed 401 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sandcity Autotec Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,16-05-2025,ULTRA HOT,4.00,CARE INC — rating lapsed 399 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Sandcity Autotec Pvt. Ltd.,Term loans,CARE,B-,16-05-2025,ULTRA HOT,1.53,CARE INC — rating lapsed 399 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sandhya Infocity Ltd.,Fund based financial facility/instrument,CARE,BB-,13-05-2025,ULTRA HOT,310.00,CARE INC — rating lapsed 402 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Sangat Printers Pvt. Ltd.,Term loans,CARE,B,04-06-2025,ULTRA HOT,0.92,CARE INC — rating lapsed 380 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Saptagir Laboratories Pvt. Ltd.,Term loans,CARE,C,19-05-2025,ULTRA HOT,6.20,CARE INC — rating lapsed 396 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sar Senapati Santaji Ghorpade Sugar Factory Ltd.,Term loans,CARE,D,29-05-2025,ULTRA HOT,179.97,CARE INC — rating lapsed 386 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Satguru Agro Inds. Ltd.,Term loans,CARE,B-,08-05-2025,ULTRA HOT,0.50,CARE INC — rating lapsed 407 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shonan Engineering Works Pvt. Ltd.,Bank Guarantee,CARE,A 4,11-06-2025,ULTRA HOT,16.00,CARE INC — rating lapsed 373 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Shonan Engineering Works Pvt. Ltd.,Letter Of credit,CARE,A 4,11-06-2025,ULTRA HOT,1.00,CARE INC — rating lapsed 373 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Shonan Engineering Works Pvt. Ltd.,Term loans,CARE,B-,11-06-2025,ULTRA HOT,2.25,CARE INC — rating lapsed 373 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shraddha Energy & Infraprojects Pvt. Ltd.,Bank Guarantee,CARE,D,14-05-2025,ULTRA HOT,13.95,CARE INC — rating lapsed 401 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Shraddha Energy & Infraprojects Pvt. Ltd.,Term loans,CARE,D,14-05-2025,ULTRA HOT,106.31,CARE INC — rating lapsed 401 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shree Sant Kripa Appliances Pvt. Ltd.,Bank Guarantee,CARE,D,13-06-2025,ULTRA HOT,50.00,CARE INC — rating lapsed 371 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Shree Shankar Vijay Timber Exports Pvt. Ltd.,Bank Guarantee,CARE,D,14-05-2025,ULTRA HOT,0.22,CARE INC — rating lapsed 401 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Shree Shankar Vijay Timber Exports Pvt. Ltd.,Non-government debt,CARE,D,14-05-2025,ULTRA HOT,47.00,CARE INC — rating lapsed 401 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Shree Shyam Sponge & Power Ltd.,Non-government debt,CARE,B/A4,16-06-2025,ULTRA HOT,6.00,CARE INC — rating lapsed 368 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Shree Sita Ispat & Power Pvt. Ltd.,Term loans,CARE,B,02-06-2025,ULTRA HOT,8.55,CARE INC — rating lapsed 382 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shree Sita Pulses Pvt. Ltd.,Term loans,CARE,B-,06-05-2025,ULTRA HOT,6.70,CARE INC — rating lapsed 409 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shreem Electric Ltd.,Bank Guarantee,CARE,A 4,16-05-2025,ULTRA HOT,256.82,CARE INC — rating lapsed 399 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Shreem Electric Ltd.,Term loans,CARE,B+,16-05-2025,ULTRA HOT,62.63,CARE INC — rating lapsed 399 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shri Balaji Rollings Pvt. Ltd.,Bank Guarantee,CARE,A 4,16-05-2025,ULTRA HOT,0.50,CARE INC — rating lapsed 399 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Shri Balaji Rollings Pvt. Ltd.,Letter Of credit,CARE,A 4,16-05-2025,ULTRA HOT,21.00,CARE INC — rating lapsed 399 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Shri Gautam Shipbreaking Inds. Pvt. Ltd.,Non-government debt,CARE,BB+/A4+,06-06-2025,ULTRA HOT,180.00,CARE INC — rating lapsed 378 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Shri Jagdamba Polymers Ltd.,Letter Of credit,CARE,A 4,05-06-2025,ULTRA HOT,15.00,CARE INC — rating lapsed 379 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Shri Jagdamba Polymers Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,05-06-2025,ULTRA HOT,2.25,CARE INC — rating lapsed 379 days ago — Non-fund-based financial facility/instrument,CRITICAL — 12+ months overdue: Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Shri Jagdamba Polymers Ltd.,Non-government debt,CARE,BB/A4,05-06-2025,ULTRA HOT,38.82,CARE INC — rating lapsed 379 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Shri Jagdamba Polymers Ltd.,Term loans,CARE,BB,05-06-2025,ULTRA HOT,37.45,CARE INC — rating lapsed 379 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shri Mangalam Auto Pvt. Ltd.,Term loans,CARE,B,06-05-2025,ULTRA HOT,3.45,CARE INC — rating lapsed 409 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shrishti Eletromech Pvt. Ltd.,Term loans,CARE,B,23-05-2025,ULTRA HOT,5.25,CARE INC — rating lapsed 392 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Shubhalakshmi Polyesters Ltd.,Bank Guarantee,CARE,A 4,11-06-2025,ULTRA HOT,23.00,CARE INC — rating lapsed 373 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Shubhalakshmi Polyesters Ltd.,Letter Of credit,CARE,A 4,11-06-2025,ULTRA HOT,605.00,CARE INC — rating lapsed 373 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Shubhalakshmi Polyesters Ltd.,Term loans,CARE,B,11-06-2025,ULTRA HOT,318.10,CARE INC — rating lapsed 373 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Siddapur Distilleries Ltd.,Bank Guarantee,CARE,A 4,15-05-2025,ULTRA HOT,4.00,CARE INC — rating lapsed 400 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Siddapur Distilleries Ltd.,Term loans,CARE,B,15-05-2025,ULTRA HOT,8.08,CARE INC — rating lapsed 400 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Singhal Business Pvt. Ltd.,Bank Guarantee,CARE,A 4,13-06-2025,ULTRA HOT,6.00,CARE INC — rating lapsed 371 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Singhal Business Pvt. Ltd.,Term loans,CARE,B,13-06-2025,ULTRA HOT,1.80,CARE INC — rating lapsed 371 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Siti Networks Ltd.,Bank Guarantee,CARE,D,30-05-2025,ULTRA HOT,37.00,CARE INC — rating lapsed 385 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Sologres Granito Pvt. Ltd.,Non-government debt,CARE,BB/A4,29-05-2025,ULTRA HOT,5.25,CARE INC — rating lapsed 386 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Sologres Granito Pvt. Ltd.,Term loans,CARE,BB,29-05-2025,ULTRA HOT,9.76,CARE INC — rating lapsed 386 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Somi Conveyor Beltings Ltd.,Bank Guarantee,CARE,A 4,06-06-2025,ULTRA HOT,18.00,CARE INC — rating lapsed 378 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Somi Conveyor Beltings Ltd.,Letter Of credit,CARE,A 4,06-06-2025,ULTRA HOT,8.00,CARE INC — rating lapsed 378 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Somi Conveyor Beltings Ltd.,Non-government debt,CARE,BB-/A4,06-06-2025,ULTRA HOT,20.00,CARE INC — rating lapsed 378 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Sonalac Paints & Coatings Ltd.,Term loans,CARE,B-,10-06-2025,ULTRA HOT,0.19,CARE INC — rating lapsed 374 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sophisticated Industrial Materials Analytic Labs Pvt. Ltd.,Non-government debt,CARE,B/A4,13-06-2025,ULTRA HOT,20.00,CARE INC — rating lapsed 371 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Sophisticated Industrial Materials Analytic Labs Pvt. Ltd.,Term loans,CARE,B,13-06-2025,ULTRA HOT,6.23,CARE INC — rating lapsed 371 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sotefin Bharat Ltd.,Non-government debt,CARE,B+/A4,10-06-2025,ULTRA HOT,8.00,CARE INC — rating lapsed 374 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Sotefin Bharat Ltd.,Term loans,CARE,B+,10-06-2025,ULTRA HOT,5.00,CARE INC — rating lapsed 374 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
