Company Name,Current Rating Agency,Instrument Type,Rating,Rating Date,Days Since Rating,Urgency,INC,Amount (Cr),Sector,Why Target,ACER Pitch Angle
G S Auto International Ltd.,Brickwork,Letter Of credit,A 4,2025-06-06,373,HIGH,YES,5.50,Manufacturing,"Brickwork INC — mandate lapsed 373d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Melcon (Vizag) Pvt. Ltd.,Brickwork,Non-government debt,C/A4,2025-06-06,373,HIGH,YES,15.00,Other/Diversified,"Brickwork INC — mandate lapsed 373d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Med Freshe Pvt. Ltd.,Brickwork,Letter Of credit,A 4,2025-06-06,373,HIGH,YES,10.00,Other/Diversified,"Brickwork INC — mandate lapsed 373d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
La Reliant Aluminium Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-06,373,HIGH,YES,1.00,Steel & Metals,"Brickwork INC — mandate lapsed 373d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Maxgrow Overseas Ltd.,Brickwork,Bank Guarantee,D,2025-06-06,373,HIGH,YES,0.50,Other/Diversified,"Brickwork INC — mandate lapsed 373d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Multiwal Pulp & Board Mills Pvt. Ltd.,Brickwork,Bank Guarantee,D,2025-06-06,373,HIGH,YES,0.25,Other/Diversified,"Brickwork INC — mandate lapsed 373d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Shyam Indus Power Solutions Pvt. Ltd.,Brickwork,Bank Guarantee,BB-,2025-06-06,373,HIGH,YES,262.50,Power & Energy,"Brickwork INC — mandate lapsed 373d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Bhagawati Oxygen Ltd.,Brickwork,Term loans,C,2025-06-06,373,HIGH,YES,4.47,Other/Diversified,"Brickwork INC — mandate lapsed 373d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Simplex Castings Ltd.,Brickwork,Fund based financial facility/instrument,D,2025-06-09,370,HIGH,YES,44.50,Steel & Metals,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Singhal Commodities Pvt. Ltd.,Brickwork,Letter Of credit,A 4,2025-06-09,370,HIGH,YES,7.00,Other/Diversified,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Kridhan Infra Ltd.,Brickwork,Letter Of credit,D,2025-06-09,370,HIGH,YES,12.00,Infrastructure,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Rajsriya Automotive Inds. Pvt. Ltd.,Brickwork,Fund based financial facility/instrument,C,2025-06-09,370,HIGH,YES,18.00,Manufacturing,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Ramoji Granite Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-09,370,HIGH,YES,4.00,Other/Diversified,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Pakka Ltd.,Brickwork,Non-fund-based financial facility/instrument,A 4,2025-06-09,370,HIGH,YES,23.41,Other/Diversified,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Divine Motors Pvt. Ltd.,Brickwork,Term loans,B+,2025-06-09,370,HIGH,YES,0.76,Other/Diversified,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Adorn Speciality Polymers Pvt. Ltd.,Brickwork,Fund based financial facility/instrument,B-,2025-06-09,370,HIGH,YES,,Chemicals,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Shalaka Infra-Tech (India) Pvt. Ltd.,Brickwork,Bank Guarantee,D,2025-06-09,370,HIGH,YES,75.00,Infrastructure,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Mahadev Prestressed Products Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-09,370,HIGH,YES,8.00,Other/Diversified,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
J B R Processors Pvt. Ltd.,Brickwork,Fund based financial facility/instrument,C,2025-06-09,370,HIGH,YES,10.00,Other/Diversified,"Brickwork INC — mandate lapsed 370d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Revankar Motors Pvt. Ltd.,Brickwork,Term loans,C,2025-06-10,369,HIGH,YES,1.59,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Airwave International Pvt. Ltd.,Brickwork,Letter Of credit,D,2025-06-10,369,HIGH,YES,3.50,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Passion Vitrified Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-10,369,HIGH,YES,2.25,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
R B Rungta Steels & Food Products Pvt. Ltd.,Brickwork,Term loans,C,2025-06-10,369,HIGH,YES,3.26,Steel & Metals,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Rajyalakshmi Coated Wires Pvt. Ltd.,Brickwork,Letter Of credit,A 4,2025-06-10,369,HIGH,YES,1.50,Manufacturing,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Shakambhari Overseas Trades Pvt. Ltd.,Brickwork,Letter Of credit,A 4,2025-06-10,369,HIGH,YES,9.20,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Aditya Motocorp Pvt. Ltd.,Brickwork,Fund based financial facility/instrument,C,2025-06-10,369,HIGH,YES,11.00,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Sangal Papers Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-10,369,HIGH,YES,0.20,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Digiana Industries Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-10,369,HIGH,YES,,Manufacturing,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Nextgen Printers Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-10,369,HIGH,YES,4.70,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Nithyabharath Textile Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-10,369,HIGH,YES,0.55,Textiles,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Suyash Kraft & Papers Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-10,369,HIGH,YES,2.00,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Swaraj Green Power & Fuel Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-10,369,HIGH,YES,10.00,Power & Energy,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Sigma Heavy Engg. Inds. Bhopal Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-10,369,HIGH,YES,8.50,Other/Diversified,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Lingraj Steel & Power Pvt. Ltd.,Brickwork,Letter Of credit,A 4,2025-06-10,369,HIGH,YES,5.00,Steel & Metals,"Brickwork INC — mandate lapsed 369d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Gardex India Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-11,368,HIGH,YES,0.60,Other/Diversified,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Sivanssh Infrastructure Devp. Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-11,368,HIGH,YES,14.00,Infrastructure,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Jyot Overseas Pvt. Ltd.,Brickwork,Term loans,C,2025-06-11,368,HIGH,YES,6.14,Other/Diversified,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Shubham Cotton Mills Pvt. Ltd.,Brickwork,Term loans,C,2025-06-11,368,HIGH,YES,0.17,Other/Diversified,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Manoj Cables Ltd.,Brickwork,Bank Guarantee,D,2025-06-11,368,HIGH,YES,20.00,Manufacturing,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Jolly Spinning Mills Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-11,368,HIGH,YES,2.50,Textiles,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Sathyam Roller Flour Mills Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-11,368,HIGH,YES,0.05,Agro & Food,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Enerfra Projects ( India ) Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-11,368,HIGH,YES,50.00,Other/Diversified,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Shree Nageshwar Papers Ltd.,Brickwork,Term loans,C,2025-06-11,368,HIGH,YES,2.79,Other/Diversified,"Brickwork INC — mandate lapsed 368d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Anmol Steel Processors Pvt. Ltd.,Brickwork,Letter Of credit,D,2025-06-12,367,HIGH,YES,75.00,Steel & Metals,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Prakash Ply Centre Pvt. Ltd.,Brickwork,Letter Of credit,A 4,2025-06-12,367,HIGH,YES,4.50,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Saboo Tor Pvt. Ltd.,Brickwork,Term loans,C-,2025-06-12,367,HIGH,YES,0.61,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Rajgaria Timber Pvt. Ltd.,Brickwork,Letter Of credit,D,2025-06-12,367,HIGH,YES,18.00,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Pooja Tiles & Sanitary Pvt. Ltd.,Brickwork,Term loans,D,2025-06-12,367,HIGH,YES,7.92,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
J B Rolling Mills Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-12,367,HIGH,YES,2.70,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Choksi Laboratories Ltd.,Brickwork,Term loans,C,2025-06-12,367,HIGH,YES,2.68,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Nutraplus India Ltd.,Brickwork,Letter Of credit,D,2025-06-12,367,HIGH,YES,10.00,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
M R Proview Real Tech Pvt. Ltd.,Brickwork,Bank Guarantee,D,2025-06-12,367,HIGH,YES,10.00,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Mahalaxmi India Pvt. Ltd.,Brickwork,Fund based financial facility/instrument,B+,2025-06-12,367,HIGH,YES,0.75,Other/Diversified,"Brickwork INC — mandate lapsed 367d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Tara Chand Infralogistic Solutions Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-13,366,HIGH,YES,10.50,Infrastructure,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Harji Engineering Works Pvt. Ltd.,Brickwork,Bank Guarantee,D,2025-06-13,366,HIGH,YES,55.00,Manufacturing,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Windals Auto Pvt. Ltd.,Brickwork,Letter Of credit,D,2025-06-13,366,HIGH,YES,20.00,Manufacturing,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Sakthi Auto Ancillary Pvt. Ltd.,Brickwork,Term loans,C,2025-06-13,366,HIGH,YES,8.79,Manufacturing,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Ashiana Ispat Ltd.,Brickwork,Bank Guarantee,D,2025-06-13,366,HIGH,YES,5.00,Other/Diversified,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Rodium Realty Ltd.,Brickwork,Term loans,B,2025-06-13,366,HIGH,YES,20.77,Construction,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Garg Acrylics Ltd.,Brickwork,Non-fund-based financial facility/instrument,A 4,2025-06-13,366,HIGH,YES,50.00,Other/Diversified,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Ishwar Singh & Associates Construction Pvt. Ltd.,Brickwork,Bank Guarantee,A 4,2025-06-13,366,HIGH,YES,80.00,Construction,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Jinaam'S Dress Ltd.,Brickwork,Bank Guarantee,D,2025-06-13,366,HIGH,YES,0.24,Other/Diversified,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Mehrab Logistics & Aviation Ltd.,Brickwork,Term loans,C,2025-06-13,366,HIGH,YES,20.00,Logistics,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
Aradhya Wire & Ropes Pvt. Ltd.,Brickwork,Bank Guarantee,D,2025-06-13,366,HIGH,YES,1.50,Manufacturing,"Brickwork INC — mandate lapsed 366d ago. Direct competitor, low switching friction.","ACER is like Brickwork but faster — SME-focused, accessible analysts, quick onboarding. Switch now and restore WC credit limits."
